trade_date,symbol,bhavcopy_symbol,isin,company
2024-09-30,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-09-30,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-09-30,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-09-30,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-09-30,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-09-30,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-09-30,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-09-30,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-09-30,BPCL,BPCL,INE029A01011,
2024-09-30,BRITANNIA,BRITANNIA,INE216A01030,
2024-09-30,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-09-30,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-09-30,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-09-30,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-09-30,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-09-30,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-09-30,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-09-30,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-09-30,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-09-30,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-09-30,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-09-30,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-09-30,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-09-30,INFY,INFY,INE009A01021,Infosys Ltd.
2024-09-30,ITC,ITC,INE154A01025,ITC Ltd.
2024-09-30,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-09-30,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-09-30,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-09-30,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-09-30,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-09-30,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-09-30,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-09-30,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-09-30,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-09-30,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-09-30,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-09-30,SBIN,SBIN,INE062A01020,State Bank of India
2024-09-30,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-09-30,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-09-30,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-09-30,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-09-30,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-09-30,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-09-30,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-09-30,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-09-30,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-09-30,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-09-30,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-01,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-01,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-01,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-01,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-01,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-01,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-01,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-01,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-01,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-01,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-01,BPCL,BPCL,INE029A01011,
2024-10-01,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-01,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-01,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-01,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-01,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-01,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-01,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-01,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-01,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-01,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-01,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-01,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-01,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-01,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-01,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-01,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-01,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-01,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-01,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-01,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-01,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-01,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-01,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-01,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-01,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-01,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-01,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-01,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-01,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-01,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-01,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-01,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-01,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-01,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-01,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-01,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-01,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-01,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-01,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-03,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-03,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-03,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-03,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-03,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-03,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-03,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-03,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-03,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-03,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-03,BPCL,BPCL,INE029A01011,
2024-10-03,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-03,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-03,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-03,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-03,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-03,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-03,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-03,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-03,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-03,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-03,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-03,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-03,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-03,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-03,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-03,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-03,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-03,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-03,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-03,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-03,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-03,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-03,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-03,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-03,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-03,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-03,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-03,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-03,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-03,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-03,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-03,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-03,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-03,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-03,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-03,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-03,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-03,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-03,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-04,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-04,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-04,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-04,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-04,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-04,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-04,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-04,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-04,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-04,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-04,BPCL,BPCL,INE029A01011,
2024-10-04,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-04,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-04,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-04,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-04,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-04,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-04,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-04,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-04,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-04,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-04,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-04,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-04,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-04,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-04,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-04,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-04,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-04,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-04,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-04,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-04,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-04,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-04,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-04,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-04,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-04,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-04,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-04,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-04,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-04,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-04,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-04,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-04,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-04,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-04,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-04,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-04,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-04,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-04,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-07,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-07,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-07,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-07,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-07,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-07,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-07,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-07,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-07,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-07,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-07,BPCL,BPCL,INE029A01011,
2024-10-07,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-07,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-07,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-07,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-07,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-07,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-07,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-07,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-07,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-07,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-07,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-07,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-07,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-07,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-07,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-07,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-07,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-07,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-07,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-07,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-07,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-07,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-07,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-07,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-07,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-07,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-07,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-07,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-07,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-07,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-07,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-07,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-07,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-07,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-07,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-07,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-07,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-07,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-07,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-08,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-08,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-08,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-08,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-08,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-08,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-08,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-08,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-08,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-08,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-08,BPCL,BPCL,INE029A01011,
2024-10-08,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-08,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-08,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-08,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-08,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-08,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-08,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-08,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-08,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-08,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-08,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-08,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-08,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-08,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-08,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-08,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-08,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-08,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-08,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-08,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-08,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-08,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-08,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-08,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-08,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-08,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-08,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-08,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-08,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-08,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-08,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-08,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-08,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-08,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-08,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-08,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-08,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-08,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-08,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-09,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-09,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-09,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-09,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-09,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-09,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-09,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-09,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-09,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-09,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-09,BPCL,BPCL,INE029A01011,
2024-10-09,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-09,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-09,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-09,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-09,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-09,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-09,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-09,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-09,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-09,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-09,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-09,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-09,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-09,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-09,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-09,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-09,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-09,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-09,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-09,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-09,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-09,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-09,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-09,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-09,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-09,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-09,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-09,SBIN,SBIN,INE062A01020,State Bank of India
