symbol,ex_date,dividend_per_share,status,traded_on_ex_date,isin,subject,raw_file
HINDUNILVR,2024-11-06,29.0,OK,True,INE030A01027,Interim Dividend - Rs 19 Per Share/Special Dividend - Rs 10 Per Share,data/raw/corporate_actions/nse_api/HINDUNILVR/2024-09-29_2025-09-28.json
SHRIRAMFIN,2024-11-07,22.0,OK,True,INE721A01013,Interim Dividend - Rs 22 Per Share,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2024-09-29_2025-09-28.json
ZEEL,2024-11-08,1.0,OK,True,INE256A01028,Dividend - Re 1 Per Share,data/raw/corporate_actions/nse_api/ZEEL/2024-09-29_2025-09-28.json
POWERGRID,2024-11-14,4.5,OK,True,INE752E01010,Interim Dividend - Rs 4.50 Per Share,data/raw/corporate_actions/nse_api/POWERGRID/2024-09-29_2025-09-28.json
ASIANPAINT,2024-11-19,4.25,OK,True,INE021A01018,Interim Dividend - Rs 4.25 Per Share,data/raw/corporate_actions/nse_api/ASIANPAINT/2024-09-29_2025-09-28.json
ONGC,2024-11-19,6.0,OK,True,INE213A01011,Interim Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/ONGC/2024-09-29_2025-09-28.json
VEDL,2024-12-24,8.5,OK,True,INE205A01025,Interim Dividend - Rs 8.50 Per Share,data/raw/corporate_actions/nse_api/VEDL/2024-09-29_2025-09-28.json
HCLTECH,2025-01-17,18.0,OK,True,INE860A01027,Interim Dividend - Rs 12 Per Share Special Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/HCLTECH/2024-09-29_2025-09-28.json
TCS,2025-01-17,76.0,OK,True,INE467B01029,Interim Dividend - Rs 10 Per Share Special Dividend - Rs 66 Per Share,data/raw/corporate_actions/nse_api/TCS/2024-09-29_2025-09-28.json
WIPRO,2025-01-28,6.0,OK,True,INE075A01022,Interim Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/WIPRO/2024-09-29_2025-09-28.json
BPCL,2025-01-29,5.0,OK,True,INE029A01011,Interim Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/BPCL/2024-09-29_2025-09-28.json
COALINDIA,2025-01-31,5.6,OK,True,INE522F01014,Interim Dividend - Rs 5.60 Per Share,data/raw/corporate_actions/nse_api/COALINDIA/2024-09-29_2025-09-28.json
NTPC,2025-01-31,2.5,OK,True,INE733E01010,Interim Dividend - Rs 2.50 Per Share,data/raw/corporate_actions/nse_api/NTPC/2024-09-29_2025-09-28.json
SHRIRAMFIN,2025-01-31,2.5,OK,True,INE721A01013,Interim Dividend - Rs 2.50 Per Share,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2024-09-29_2025-09-28.json
SHREECEM,2025-02-05,50.0,OK,True,INE070A01015,Interim Dividend - Rs 50 Per Share,data/raw/corporate_actions/nse_api/SHREECEM/2024-09-29_2025-09-28.json
SUNPHARMA,2025-02-06,10.5,OK,True,INE044A01028,Interim Dividend - Rs 10.50 Per Share,data/raw/corporate_actions/nse_api/SUNPHARMA/2024-09-29_2025-09-28.json
GAIL,2025-02-07,6.5,OK,True,INE129A01019,Interim Dividend - Rs 6.50 Per Share,data/raw/corporate_actions/nse_api/GAIL/2024-09-29_2025-09-28.json
NESTLEIND,2025-02-07,14.25,OK,True,INE239A01016,Interim Dividend - Rs 14.25 Per Share,data/raw/corporate_actions/nse_api/NESTLEIND/2024-09-29_2025-09-28.json
ONGC,2025-02-07,5.0,OK,True,INE213A01011,Interim Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/ONGC/2024-09-29_2025-09-28.json
POWERGRID,2025-02-07,3.25,OK,True,INE752E01010,Interim Dividend - Rs 3.25 Per Share,data/raw/corporate_actions/nse_api/POWERGRID/2024-09-29_2025-09-28.json
HEROMOTOCO,2025-02-12,100.0,OK,True,INE158A01026,Interim Dividend - Rs 100 Per Share,data/raw/corporate_actions/nse_api/HEROMOTOCO/2024-09-29_2025-09-28.json
ITC,2025-02-12,6.5,OK,True,INE154A01025,Interim Dividend - Rs 6.50 Per Share,data/raw/corporate_actions/nse_api/ITC/2024-09-29_2025-09-28.json
APOLLOHOSP,2025-02-14,9.0,OK,True,INE437A01016,Interim Dividend - Rs 9 Per Share,data/raw/corporate_actions/nse_api/APOLLOHOSP/2024-09-29_2025-09-28.json
SBILIFE,2025-03-07,2.7,OK,True,INE123W01016,Interim Dividend - Rs 2.70 Per Share,data/raw/corporate_actions/nse_api/SBILIFE/2024-09-29_2025-09-28.json
BEL,2025-03-11,1.5,OK,True,INE263A01016,Interim Dividend - Rs 1.5 Per Share,data/raw/corporate_actions/nse_api/BEL/2024-09-29_2025-09-28.json
HCLTECH,2025-04-28,18.0,OK,True,INE860A01027,Interim Dividend - Rs 18 Per Share,data/raw/corporate_actions/nse_api/HCLTECH/2024-09-29_2025-09-28.json
BAJFINANCE,2025-05-09,12.0,OK,True,INE296A01016,Special Dividend - Rs 12 Per Share,data/raw/corporate_actions/nse_api/BAJFINANCE/2024-09-29_2025-09-28.json
SBIN,2025-05-16,15.9,OK,True,INE062A01012,Dividend - Rs 15.90 Per Share,data/raw/corporate_actions/nse_api/SBIN/2024-09-29_2025-09-28.json
LTIM,2025-05-23,45.0,OK,False,INE214T01019,Dividend - Rs 45 Per Share,data/raw/corporate_actions/nse_api/LTM/2024-09-29_2025-09-28.json
ITC,2025-05-28,7.85,OK,True,INE154A01025,Dividend - Rs 7.85 Per Share,data/raw/corporate_actions/nse_api/ITC/2024-09-29_2025-09-28.json
TATACONSUM,2025-05-29,8.25,OK,True,INE192A01025,Dividend - Rs 8.25 Per Share,data/raw/corporate_actions/nse_api/TATACONSUM/2024-09-29_2025-09-28.json
BAJFINANCE,2025-05-30,44.0,OK,True,INE296A01016,Dividend - Rs 44 Per Share,data/raw/corporate_actions/nse_api/BAJFINANCE/2024-09-29_2025-09-28.json
INFY,2025-05-30,22.0,OK,True,INE009A01021,Dividend - Rs 22 Per Share,data/raw/corporate_actions/nse_api/INFY/2024-09-29_2025-09-28.json
LT,2025-06-03,34.0,OK,True,INE018A01030,Dividend - Rs 34 Per Share,data/raw/corporate_actions/nse_api/LT/2024-09-29_2025-09-28.json
TATAMOTORS,2025-06-04,6.0,OK,True,INE155A01022,Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/TMPV/2024-09-29_2025-09-28.json
TCS,2025-06-04,30.0,OK,True,INE467B01029,Dividend - Rs 30 Per Share,data/raw/corporate_actions/nse_api/TCS/2024-09-29_2025-09-28.json
TATASTEEL,2025-06-06,3.6,OK,True,INE081A01012,Dividend - Rs 3.60 Per Share,data/raw/corporate_actions/nse_api/TATASTEEL/2024-09-29_2025-09-28.json
ASIANPAINT,2025-06-10,20.55,OK,True,INE021A01018,Dividend - Rs 20.55 Per Share,data/raw/corporate_actions/nse_api/ASIANPAINT/2024-09-29_2025-09-28.json
TRENT,2025-06-12,5.0,OK,True,INE849A01012,Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/TRENT/2024-09-29_2025-09-28.json
ADANIENT,2025-06-13,1.3,OK,True,INE423A01024,Dividend - Rs 1.30 Per Share,data/raw/corporate_actions/nse_api/ADANIENT/2024-09-29_2025-09-28.json
ADANIPORTS,2025-06-13,7.0,OK,True,INE742F01042,Dividend - Rs 7 Per Share,data/raw/corporate_actions/nse_api/ADANIPORTS/2024-09-29_2025-09-28.json
BAJAJ-AUTO,2025-06-20,210.0,OK,True,INE917I01010,Dividend - Rs 210 Per Share,data/raw/corporate_actions/nse_api/BAJAJ-AUTO/2024-09-29_2025-09-28.json
HDFCLIFE,2025-06-20,2.1,OK,True,INE795G01014,Dividend - Rs 2.10 Per Share,data/raw/corporate_actions/nse_api/HDFCLIFE/2024-09-29_2025-09-28.json
HINDUNILVR,2025-06-23,24.0,OK,True,INE030A01027,Dividend - Rs 24 Per Share,data/raw/corporate_actions/nse_api/HINDUNILVR/2024-09-29_2025-09-28.json
VEDL,2025-06-24,7.0,OK,True,INE205A01025,Interim Dividend - Rs 7 Per Share,data/raw/corporate_actions/nse_api/VEDL/2024-09-29_2025-09-28.json
BAJAJFINSV,2025-06-27,1.0,OK,True,INE918I01018,Dividend - Re 1 Per Share,data/raw/corporate_actions/nse_api/BAJAJFINSV/2024-09-29_2025-09-28.json
CIPLA,2025-06-27,16.0,OK,True,INE059A01026,Dividend - Rs 13 Per Share/Special Dividend - Rs 3 Per Share,data/raw/corporate_actions/nse_api/CIPLA/2024-09-29_2025-09-28.json
HDFCBANK,2025-06-27,22.0,OK,True,INE040A01018,Dividend - Rs 22 Per Share,data/raw/corporate_actions/nse_api/HDFCBANK/2024-09-29_2025-09-28.json
AXISBANK,2025-07-04,1.0,OK,True,INE238A01026,Dividend - Re 1 Per Sh,data/raw/corporate_actions/nse_api/AXISBANK/2024-09-29_2025-09-28.json
M&M,2025-07-04,25.3,OK,True,INE101A01026,Dividend - Rs 25.30 Per Share,data/raw/corporate_actions/nse_api/M&M/2024-09-29_2025-09-28.json
MAXHEALTH,2025-07-04,1.5,OK,True,INE027H01010,Dividend - Rs 1.50 Per Share,data/raw/corporate_actions/nse_api/MAXHEALTH/2024-09-29_2025-09-28.json
NESTLEIND,2025-07-04,10.0,OK,True,INE239A01016,Dividend - Rs 10 Per Share,data/raw/corporate_actions/nse_api/NESTLEIND/2024-09-29_2025-09-28.json
TECHM,2025-07-04,30.0,OK,True,INE669C01028,Dividend - Rs 30 Per Share,data/raw/corporate_actions/nse_api/TECHM/2024-09-29_2025-09-28.json
SUNPHARMA,2025-07-07,5.5,OK,True,INE044A01028,Dividend - Rs 5.50 Per Share,data/raw/corporate_actions/nse_api/SUNPHARMA/2024-09-29_2025-09-28.json
JSWSTEEL,2025-07-08,2.8,OK,True,INE019A01020,Dividend - Rs 2.80 Per Share,data/raw/corporate_actions/nse_api/JSWSTEEL/2024-09-29_2025-09-28.json
TITAN,2025-07-08,11.0,OK,True,INE280A01010,Dividend - Rs 11 Per Share,data/raw/corporate_actions/nse_api/TITAN/2024-09-29_2025-09-28.json
DRREDDY,2025-07-10,8.0,OK,True,INE089A01023,Dividend - Rs 8 Per Share,data/raw/corporate_actions/nse_api/DRREDDY/2024-09-29_2025-09-28.json
SHRIRAMFIN,2025-07-11,3.0,OK,True,INE721A01013,Dividend - Rs 3 Per Share,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2024-09-29_2025-09-28.json
UPL,2025-07-11,6.0,OK,True,INE628A01036,Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/UPL/2024-09-29_2025-09-28.json
TCS,2025-07-16,11.0,OK,True,INE467B01029,Interim Dividend - Rs 11 Per Share,data/raw/corporate_actions/nse_api/TCS/2024-09-29_2025-09-28.json
BHARTIARTL,2025-07-18,16.0,OK,True,INE397D01024,Dividend - Rs 16 Per Share,data/raw/corporate_actions/nse_api/BHARTIARTL/2024-09-29_2025-09-28.json
HCLTECH,2025-07-18,12.0,OK,True,INE860A01027,Interim Dividend - Rs 12 Per Share,data/raw/corporate_actions/nse_api/HCLTECH/2024-09-29_2025-09-28.json
KOTAKBANK,2025-07-18,2.5,OK,True,INE237A01010,Dividend - Rs 2.50 Per Share,data/raw/corporate_actions/nse_api/KOTAKBANK/2024-09-29_2025-09-28.json
SHREECEM,2025-07-21,60.0,OK,True,INE070A01015,Dividend - Rs 60 Per Share,data/raw/corporate_actions/nse_api/SHREECEM/2024-09-29_2025-09-28.json
HEROMOTOCO,2025-07-24,65.0,OK,True,INE158A01026,Dividend - Rs 65 Per Share,data/raw/corporate_actions/nse_api/HEROMOTOCO/2024-09-29_2025-09-28.json
DIVISLAB,2025-07-25,30.0,OK,True,INE361B01024,Dividend - Rs 30 Per Share,data/raw/corporate_actions/nse_api/DIVISLAB/2024-09-29_2025-09-28.json
HDFCBANK,2025-07-25,5.0,OK,True,INE040A01018,Special Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/HDFCBANK/2024-09-29_2025-09-28.json
ULTRACEMCO,2025-07-25,77.5,OK,True,INE481G01011,Dividend - Rs 77.50 Per Sh,data/raw/corporate_actions/nse_api/ULTRACEMCO/2024-09-29_2025-09-28.json
WIPRO,2025-07-28,5.0,OK,True,INE075A01022,Interim Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/WIPRO/2024-09-29_2025-09-28.json
BPCL,2025-07-31,5.0,OK,True,INE029A01011,Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/BPCL/2024-09-29_2025-09-28.json
EICHERMOT,2025-08-01,70.0,OK,True,INE066A01013,Dividend - Rs 70 Per Share,data/raw/corporate_actions/nse_api/EICHERMOT/2024-09-29_2025-09-28.json
MARUTI,2025-08-01,135.0,OK,True,INE585B01010,Dividend - Rs 135 Per Share,data/raw/corporate_actions/nse_api/MARUTI/2024-09-29_2025-09-28.json
BRITANNIA,2025-08-04,75.0,OK,True,INE216A01014,Dividend - Rs 75 Per Share,data/raw/corporate_actions/nse_api/BRITANNIA/2024-09-29_2025-09-28.json
GAIL,2025-08-04,1.0,OK,True,INE129A01019,Dividend - Re 1 Per Share,data/raw/corporate_actions/nse_api/GAIL/2024-09-29_2025-09-28.json
COALINDIA,2025-08-06,5.5,OK,True,INE522F01014,Interim Dividend - Rs 5.50 Per Share,data/raw/corporate_actions/nse_api/COALINDIA/2024-09-29_2025-09-28.json
HINDALCO,2025-08-08,5.0,OK,True,INE038A01020,Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/HINDALCO/2024-09-29_2025-09-28.json
IOC,2025-08-08,3.0,OK,True,INE242A01010,Dividend - Rs 3 Per Share,data/raw/corporate_actions/nse_api/IOC/2024-09-29_2025-09-28.json
JIOFIN,2025-08-11,0.5,OK,True,INE758E01017,Dividend - Re 0.50 Per Share,data/raw/corporate_actions/nse_api/JIOFIN/2024-09-29_2025-09-28.json
GRASIM,2025-08-12,10.0,OK,True,INE047A01013,Dividend - Rs 10 Per Share,data/raw/corporate_actions/nse_api/GRASIM/2024-09-29_2025-09-28.json
ICICIBANK,2025-08-12,11.0,OK,True,INE090A01013,Dividend - Rs 11 Per Share,data/raw/corporate_actions/nse_api/ICICIBANK/2024-09-29_2025-09-28.json
INDIGO,2025-08-13,10.0,OK,True,INE646L01027,Dividend - Rs 10 Per Share,data/raw/corporate_actions/nse_api/INDIGO/2024-09-29_2025-09-28.json
BEL,2025-08-14,0.9,OK,True,INE263A01016,Dividend - Rs 0.90 Per Share,data/raw/corporate_actions/nse_api/BEL/2024-09-29_2025-09-28.json
RELIANCE,2025-08-14,5.5,OK,True,INE002A01018,Dividend - Rs 5.5 Per Share,data/raw/corporate_actions/nse_api/RELIANCE/2024-09-29_2025-09-28.json
APOLLOHOSP,2025-08-19,10.0,OK,True,INE437A01016,Dividend - Rs 10 Per Share,data/raw/corporate_actions/nse_api/APOLLOHOSP/2024-09-29_2025-09-28.json
POWERGRID,2025-08-19,1.25,OK,True,INE752E01010,Dividend - Rs 1.25 Per Share,data/raw/corporate_actions/nse_api/POWERGRID/2024-09-29_2025-09-28.json
COALINDIA,2025-08-21,5.15,OK,True,INE522F01014,Dividend - Rs 5.15 Per Share,data/raw/corporate_actions/nse_api/COALINDIA/2024-09-29_2025-09-28.json
VEDL,2025-08-26,16.0,OK,True,INE205A01025,Interim Dividend - Rs 16 Per Share,data/raw/corporate_actions/nse_api/VEDL/2024-09-29_2025-09-28.json
ZEEL,2025-08-29,2.43,OK,True,INE256A01028,Dividend - Rs 2.43 Per Share,data/raw/corporate_actions/nse_api/ZEEL/2024-09-29_2025-09-28.json
NTPC,2025-09-04,3.35,OK,True,INE733E01010,Dividend - Rs 3.35 Per Share,data/raw/corporate_actions/nse_api/NTPC/2024-09-29_2025-09-28.json
ONGC,2025-09-04,1.25,OK,True,INE213A01011,Dividend - Rs 1.25 Per Share,data/raw/corporate_actions/nse_api/ONGC/2024-09-29_2025-09-28.json
TCS,2025-10-15,11.0,OK,True,INE467B01029,Interim Dividend - Rs 11 Per Share,data/raw/corporate_actions/nse_api/TCS/2025-09-29_2026-09-16.json
HCLTECH,2025-10-17,12.0,OK,True,INE860A01027,Interim Dividend - Rs 12 Per Share,data/raw/corporate_actions/nse_api/HCLTECH/2025-09-29_2026-09-16.json
TECHM,2025-10-20,15.0,OK,True,INE669C01028,Interim Dividend - Rs 15 Per Share,data/raw/corporate_actions/nse_api/TECHM/2025-09-29_2026-09-16.json
LTIM,2025-10-24,22.0,OK,False,INE214T01019,Interim Dividend - Rs 22 Per Share,data/raw/corporate_actions/nse_api/LTM/2025-09-29_2026-09-16.json
INFY,2025-10-27,23.0,OK,True,INE009A01021,Interim Dividend - Rs 23 Per Share,data/raw/corporate_actions/nse_api/INFY/2025-09-29_2026-09-16.json
SHREECEM,2025-11-03,80.0,OK,True,INE070A01015,Interim Dividend - Rs 80 Per Share,data/raw/corporate_actions/nse_api/SHREECEM/2025-09-29_2026-09-16.json
COALINDIA,2025-11-04,10.25,OK,True,INE522F01014,Interim Dividend - Rs 10.25 Per Share,data/raw/corporate_actions/nse_api/COALINDIA/2025-09-29_2026-09-16.json
BPCL,2025-11-07,7.5,OK,True,INE029A01011,Interim Dividend - Rs 7.50 Per Share,data/raw/corporate_actions/nse_api/BPCL/2025-09-29_2026-09-16.json
HINDUNILVR,2025-11-07,19.0,OK,True,INE030A01027,Interim Dividend - Rs 19 Per Share,data/raw/corporate_actions/nse_api/HINDUNILVR/2025-09-29_2026-09-16.json
NTPC,2025-11-07,2.75,OK,True,INE733E01010,Interim Dividend - Rs 2.75 Per Share,data/raw/corporate_actions/nse_api/NTPC/2025-09-29_2026-09-16.json
SHRIRAMFIN,2025-11-07,4.8,OK,True,INE721A01013,Interim Dividend - Rs 4.80 Per Share,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2025-09-29_2026-09-16.json
POWERGRID,2025-11-10,4.5,OK,True,INE752E01010,Interim Dividend - Rs 4.50 Per Share,data/raw/corporate_actions/nse_api/POWERGRID/2025-09-29_2026-09-16.json
ONGC,2025-11-14,6.0,OK,True,INE213A01011,Interim Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/ONGC/2025-09-29_2026-09-16.json
ASIANPAINT,2025-11-18,4.5,OK,True,INE021A01018,Interim Dividend - Rs 4.50 Per Share,data/raw/corporate_actions/nse_api/ASIANPAINT/2025-09-29_2026-09-16.json
IOC,2025-12-18,5.0,OK,True,INE242A01010,Interim Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/IOC/2025-09-29_2026-09-16.json
HCLTECH,2026-01-16,12.0,OK,True,INE860A01027,Interim Dividend - Rs 12 Per Share,data/raw/corporate_actions/nse_api/HCLTECH/2025-09-29_2026-09-16.json
TCS,2026-01-16,57.0,OK,True,INE467B01029,Interim Dividend Rs 11 Per Share/ Special Dividend Rs 46 Per Share,data/raw/corporate_actions/nse_api/TCS/2025-09-29_2026-09-16.json
WIPRO,2026-01-27,6.0,OK,True,INE075A01022,Interim Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/WIPRO/2025-09-29_2026-09-16.json
BPCL,2026-02-02,10.0,OK,True,INE029A01011,Interim Dividend - Rs 10 Per Share,data/raw/corporate_actions/nse_api/BPCL/2025-09-29_2026-09-16.json
ITC,2026-02-04,6.5,OK,True,INE154A01025,Interim Dividend - Rs 6.50 Per Share,data/raw/corporate_actions/nse_api/ITC/2025-09-29_2026-09-16.json
GAIL,2026-02-05,5.0,OK,True,INE129A01019,Interim Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/GAIL/2025-09-29_2026-09-16.json
SUNPHARMA,2026-02-05,11.0,OK,True,INE044A01028,Interim Dividend - Rs 11 Per Share,data/raw/corporate_actions/nse_api/SUNPHARMA/2025-09-29_2026-09-16.json
NESTLEIND,2026-02-06,7.0,OK,True,INE239A01016,Interim Dividend - Rs 7 Per Share,data/raw/corporate_actions/nse_api/NESTLEIND/2025-09-29_2026-09-16.json
NTPC,2026-02-06,2.75,OK,True,INE733E01010,Interim Dividend - Rs 2.75 Per Share,data/raw/corporate_actions/nse_api/NTPC/2025-09-29_2026-09-16.json
POWERGRID,2026-02-09,3.25,OK,True,INE752E01010,Interim Dividend - Rs 3.25 Per Share,data/raw/corporate_actions/nse_api/POWERGRID/2025-09-29_2026-09-16.json
HEROMOTOCO,2026-02-11,110.0,OK,True,INE158A01026,Interim Dividend - Rs 110 Per Share,data/raw/corporate_actions/nse_api/HEROMOTOCO/2025-09-29_2026-09-16.json
APOLLOHOSP,2026-02-16,10.0,OK,True,INE437A01016,Interim Dividend - Rs 10 Per Sh,data/raw/corporate_actions/nse_api/APOLLOHOSP/2025-09-29_2026-09-16.json
COALINDIA,2026-02-18,5.5,OK,True,INE522F01014,Interim Dividend - Rs 5.50 Per Share,data/raw/corporate_actions/nse_api/COALINDIA/2025-09-29_2026-09-16.json
ONGC,2026-02-18,6.25,OK,True,INE213A01011,Interim Dividend - Rs 6.25 Per Share,data/raw/corporate_actions/nse_api/ONGC/2025-09-29_2026-09-16.json
BEL,2026-03-06,1.95,OK,True,INE263A01016,Interim Dividend - Rs 1.95 Per Share,data/raw/corporate_actions/nse_api/BEL/2025-09-29_2026-09-16.json
SBILIFE,2026-03-06,2.7,OK,True,INE123W01016,Interim Dividend - Rs 2.70 Per Share,data/raw/corporate_actions/nse_api/SBILIFE/2025-09-29_2026-09-16.json
IOC,2026-03-12,2.0,OK,True,INE242A01010,Interim Dividend - Rs 2 Per Share,data/raw/corporate_actions/nse_api/IOC/2025-09-29_2026-09-16.json
VEDL,2026-03-27,11.0,OK,True,INE205A01025,Interim Dividend - Rs 11 Per Share,data/raw/corporate_actions/nse_api/VEDL/2025-09-29_2026-09-16.json
HCLTECH,2026-04-24,24.0,OK,True,INE860A01027,Interim Dividend - Rs 24 Per Share,data/raw/corporate_actions/nse_api/HCLTECH/2025-09-29_2026-09-16.json
SBIN,2026-05-15,17.35,OK,True,INE062A01012,Dividend - Rs 17.35 Per Share,data/raw/corporate_actions/nse_api/SBIN/2025-09-29_2026-09-16.json
LT,2026-05-22,38.0,OK,True,INE018A01030,Dividend - Rs 38 Per Share,data/raw/corporate_actions/nse_api/LT/2025-09-29_2026-09-16.json
LTIM,2026-05-25,53.0,OK,False,INE214T01019,Dividend - Rs 53 Per Share,data/raw/corporate_actions/nse_api/LTM/2025-09-29_2026-09-16.json
TATACONSUM,2026-05-25,10.0,OK,True,INE192A01025,Dividend - Rs 10 Per Share,data/raw/corporate_actions/nse_api/TATACONSUM/2025-09-29_2026-09-16.json
TCS,2026-05-25,31.0,OK,True,INE467B01029,Dividend - Rs 31 Per Share,data/raw/corporate_actions/nse_api/TCS/2025-09-29_2026-09-16.json
ITC,2026-05-27,8.0,OK,True,INE154A01025,Dividend - Rs 8 Per Share,data/raw/corporate_actions/nse_api/ITC/2025-09-29_2026-09-16.json
BAJAJ-AUTO,2026-05-29,150.0,OK,True,INE917I01010,Dividend - Rs 150 Per Share,data/raw/corporate_actions/nse_api/BAJAJ-AUTO/2025-09-29_2026-09-16.json
CIPLA,2026-06-05,13.0,OK,True,INE059A01026,Dividend - Rs 13 Per Share,data/raw/corporate_actions/nse_api/CIPLA/2025-09-29_2026-09-16.json
RELIANCE,2026-06-05,6.0,OK,True,INE002A01018,Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/RELIANCE/2025-09-29_2026-09-16.json
INFY,2026-06-10,25.0,OK,True,INE009A01021,Dividend - Rs 25 Per Share,data/raw/corporate_actions/nse_api/INFY/2025-09-29_2026-09-16.json
ADANIENT,2026-06-12,1.3,OK,True,INE423A01024,Dividend - Rs 1.30 Per Share,data/raw/corporate_actions/nse_api/ADANIENT/2025-09-29_2026-09-16.json
ADANIPORTS,2026-06-12,7.5,OK,True,INE742F01042,Dividend - Rs 7.50 Per Share,data/raw/corporate_actions/nse_api/ADANIPORTS/2025-09-29_2026-09-16.json
TATASTEEL,2026-06-12,4.0,OK,True,INE081A01012,Dividend - Rs 4 Per Share,data/raw/corporate_actions/nse_api/TATASTEEL/2025-09-29_2026-09-16.json
TRENT,2026-06-12,4.0,OK,True,INE849A01012,Dividend - Rs 4 Per Share,data/raw/corporate_actions/nse_api/TRENT/2025-09-29_2026-09-16.json
HDFCBANK,2026-06-19,13.0,OK,True,INE040A01018,Dividend - Rs 13 Per Share,data/raw/corporate_actions/nse_api/HDFCBANK/2025-09-29_2026-09-16.json
HDFCLIFE,2026-06-19,2.1,OK,True,INE795G01014,Dividend - Rs 2.10 Per Share,data/raw/corporate_actions/nse_api/HDFCLIFE/2025-09-29_2026-09-16.json
TMPV,2026-06-19,3.0,OK,True,INE155A01022,Dividend - Rs 3 Per Share,data/raw/corporate_actions/nse_api/TMPV/2025-09-29_2026-09-16.json
ASIANPAINT,2026-06-23,23.0,OK,True,INE021A01018,Dividend - Rs 23 Per Share,data/raw/corporate_actions/nse_api/ASIANPAINT/2025-09-29_2026-09-16.json
HINDUNILVR,2026-06-23,22.0,OK,True,INE030A01027,Dividend - Rs 22 Per Share,data/raw/corporate_actions/nse_api/HINDUNILVR/2025-09-29_2026-09-16.json
INDUSINDBK,2026-06-25,1.5,OK,True,INE095A01012,Dividend - Rs 1.50 Per Share,data/raw/corporate_actions/nse_api/INDUSINDBK/2025-09-29_2026-09-16.json
BAJAJFINSV,2026-06-30,1.5,OK,True,INE918I01018,Dividend - Rs 1.50 Per Share,data/raw/corporate_actions/nse_api/BAJAJFINSV/2025-09-29_2026-09-16.json
BAJFINANCE,2026-06-30,6.0,OK,True,INE296A01016,Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/BAJFINANCE/2025-09-29_2026-09-16.json
M&M,2026-07-03,33.0,OK,True,INE101A01026,Dividend - Rs 33 Per Share,data/raw/corporate_actions/nse_api/M&M/2025-09-29_2026-09-16.json
MAXHEALTH,2026-07-03,2.0,OK,True,INE027H01010,Dividend - Rs 2 Per Share,data/raw/corporate_actions/nse_api/MAXHEALTH/2025-09-29_2026-09-16.json
SHRIRAMFIN,2026-07-03,6.0,OK,True,INE721A01013,Dividend - Rs 6 Per Share,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2025-09-29_2026-09-16.json
TECHM,2026-07-03,36.0,OK,True,INE669C01028,Dividend - Rs 36 Per Share,data/raw/corporate_actions/nse_api/TECHM/2025-09-29_2026-09-16.json
JSWSTEEL,2026-07-07,7.1,OK,True,INE019A01020,Dividend - Rs 7.10 Per Share,data/raw/corporate_actions/nse_api/JSWSTEEL/2025-09-29_2026-09-16.json
SUNPHARMA,2026-07-07,5.0,OK,True,INE044A01028,Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/SUNPHARMA/2025-09-29_2026-09-16.json
TITAN,2026-07-09,15.0,OK,True,INE280A01010,Dividend - Rs 15 Per Share,data/raw/corporate_actions/nse_api/TITAN/2025-09-29_2026-09-16.json
AXISBANK,2026-07-10,1.0,OK,True,INE238A01026,Dividend - Re 1 Per Share,data/raw/corporate_actions/nse_api/AXISBANK/2025-09-29_2026-09-16.json
DRREDDY,2026-07-10,8.0,OK,True,INE089A01023,Dividend - Rs 8 Per Share,data/raw/corporate_actions/nse_api/DRREDDY/2025-09-29_2026-09-16.json
HINDALCO,2026-07-10,5.0,OK,True,INE038A01020,Dividend - Rs 5 Per Share,data/raw/corporate_actions/nse_api/HINDALCO/2025-09-29_2026-09-16.json
NESTLEIND,2026-07-10,7.0,OK,True,INE239A01016,Dividend - Rs 5 Per Share || Special Dividend - Rs 2 Per Share,data/raw/corporate_actions/nse_api/NESTLEIND/2025-09-29_2026-09-16.json
TCS,2026-07-15,12.0,OK,True,INE467B01029,Interim Dividend - Rs 12 Per Share,data/raw/corporate_actions/nse_api/TCS/2025-09-29_2026-09-16.json
