folder_symbol,nse_symbol,isin,series,ex_date,record_date,subject,dividend_per_share,dividend_status,raw_file
LT,LT,INE018A01030,EQ,2023-08-02,02-Aug-2023,Special Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/LT/2022-09-30_2023-09-29.json
LT,LT,INE018A01030,EQ,2023-09-12,12-Sep-2023,Buy Back,0.0,NONE,data/raw/corporate_actions/nse_api/LT/2022-09-30_2023-09-29.json
LT,LT,INE018A01030,EQ,2024-06-20,20-Jun-2024,Dividend - Rs 28 Per Share,28.0,OK,data/raw/corporate_actions/nse_api/LT/2023-09-30_2024-09-28.json
LT,LT,INE018A01030,EQ,2025-06-03,03-Jun-2025,Dividend - Rs 34 Per Share,34.0,OK,data/raw/corporate_actions/nse_api/LT/2024-09-29_2025-09-28.json
LT,LT,INE018A01030,EQ,2026-05-22,22-May-2026,Dividend - Rs 38 Per Share,38.0,OK,data/raw/corporate_actions/nse_api/LT/2025-09-29_2026-09-16.json
LTM,LTM,INE214T01019,EQ,2019-10-24,26-Oct-2019,Interim Dividend - Rs 12.50 Per Share,12.5,OK,data/raw/corporate_actions/nse_api/LTM/2019-10-01_2020-09-29.json
LTM,LTM,INE214T01019,EQ,2020-07-09,11-Jul-2020,Annual General Meeting/Dividend - Rs 15.50 Per Share,15.5,OK,data/raw/corporate_actions/nse_api/LTM/2019-10-01_2020-09-29.json
LTM,LTM,INE214T01019,EQ,2020-10-27,28-Oct-2020,Interim Dividend -Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/LTM/2020-09-30_2021-09-29.json
LTM,LTM,INE214T01019,EQ,2021-07-01,02-Jul-2021,Dividend - Rs 25 Per Share,25.0,OK,data/raw/corporate_actions/nse_api/LTM/2020-09-30_2021-09-29.json
LTM,LTM,INE214T01019,EQ,2021-07-30,02-Aug-2021,Special Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/LTM/2020-09-30_2021-09-29.json
LTM,LTM,INE214T01019,EQ,2021-10-25,26-Oct-2021,Interim Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/LTM/2021-09-30_2022-09-29.json
LTM,LTM,INE214T01019,EQ,2022-06-30,01-Jul-2022,Dividend- Rs 30 Per Share,30.0,OK,data/raw/corporate_actions/nse_api/LTM/2021-09-30_2022-09-29.json
LTM,LTM,INE214T01019,EQ,2023-01-31,31-Jan-2023,Interim Dividend - Rs 20 Per Share,20.0,OK,data/raw/corporate_actions/nse_api/LTM/2022-09-30_2023-09-29.json
LTM,LTM,INE214T01019,EQ,2023-07-10,10-Jul-2023,Dividend - Rs 40 Per Share,40.0,OK,data/raw/corporate_actions/nse_api/LTM/2022-09-30_2023-09-29.json
LTM,LTM,INE214T01019,EQ,2023-10-27,27-Oct-2023,Interim Dividend - Rs 20 Per Share,20.0,OK,data/raw/corporate_actions/nse_api/LTM/2023-09-30_2024-09-28.json
LTM,LTM,INE214T01019,EQ,2024-06-19,19-Jun-2024,Dividend - Rs 45 Per Share,45.0,OK,data/raw/corporate_actions/nse_api/LTM/2023-09-30_2024-09-28.json
LTM,LTM,INE214T01019,EQ,2024-10-25,25-Oct-2024,Interim Dividend - Rs 20 Per Share,20.0,OK,data/raw/corporate_actions/nse_api/LTM/2024-09-29_2025-09-28.json
LTM,LTM,INE214T01019,EQ,2025-05-23,23-May-2025,Dividend - Rs 45 Per Share,45.0,OK,data/raw/corporate_actions/nse_api/LTM/2024-09-29_2025-09-28.json
LTM,LTM,INE214T01019,EQ,2025-10-24,24-Oct-2025,Interim Dividend - Rs 22 Per Share,22.0,OK,data/raw/corporate_actions/nse_api/LTM/2025-09-29_2026-09-16.json
LTM,LTM,INE214T01019,EQ,2026-05-25,25-May-2026,Dividend - Rs 53 Per Share,53.0,OK,data/raw/corporate_actions/nse_api/LTM/2025-09-29_2026-09-16.json
M&M,M&M,INE101A01026,EQ,2020-07-16,-,Annual General Meeting/Dividend - Rs 2.35 Per Share,2.35,OK,data/raw/corporate_actions/nse_api/M&M/2019-10-01_2020-09-29.json
M&M,M&M,INE101A01026,EQ,2021-07-15,-,Annual General Meeting/Dividend - Rs 8.75 Per Share,8.75,OK,data/raw/corporate_actions/nse_api/M&M/2020-09-30_2021-09-29.json
M&M,M&M,INE101A01026,EQ,2022-07-14,-,Annual General Meeting/Dividend - Rs 11.55 Per Share,11.55,OK,data/raw/corporate_actions/nse_api/M&M/2021-09-30_2022-09-29.json
M&M,M&M,INE101A01026,EQ,2023-07-14,-,Annual General Meeting/Dividend - Rs 16.25 Per Share,16.25,OK,data/raw/corporate_actions/nse_api/M&M/2022-09-30_2023-09-29.json
M&M,M&M,INE101A01026,EQ,2024-07-05,-,Annual General Meeting/Dividend - Rs 21.10 Per Share,21.1,OK,data/raw/corporate_actions/nse_api/M&M/2023-09-30_2024-09-28.json
M&M,M&M,INE101A01026,EQ,2025-07-04,04-Jul-2025,Dividend - Rs 25.30 Per Share,25.3,OK,data/raw/corporate_actions/nse_api/M&M/2024-09-29_2025-09-28.json
M&M,M&M,INE101A01026,EQ,2026-07-03,03-Jul-2026,Dividend - Rs 33 Per Share,33.0,OK,data/raw/corporate_actions/nse_api/M&M/2025-09-29_2026-09-16.json
MARUTI,MARUTI,INE585B01010,EQ,2020-08-13,-,Dividend - Rs 60 Per Share,60.0,OK,data/raw/corporate_actions/nse_api/MARUTI/2019-10-01_2020-09-29.json
MARUTI,MARUTI,INE585B01010,EQ,2021-08-05,-,Dividend - Rs 45 Per Share,45.0,OK,data/raw/corporate_actions/nse_api/MARUTI/2020-09-30_2021-09-29.json
MARUTI,MARUTI,INE585B01010,EQ,2022-08-03,-,Dividend - Rs 60 Per Share,60.0,OK,data/raw/corporate_actions/nse_api/MARUTI/2021-09-30_2022-09-29.json
MARUTI,MARUTI,INE585B01010,EQ,2023-08-03,-,Dividend - Rs 90 Per Share,90.0,OK,data/raw/corporate_actions/nse_api/MARUTI/2022-09-30_2023-09-29.json
MARUTI,MARUTI,INE585B01010,EQ,2024-08-02,-,Dividend - Rs 125 Per Share,125.0,OK,data/raw/corporate_actions/nse_api/MARUTI/2023-09-30_2024-09-28.json
MARUTI,MARUTI,INE585B01010,EQ,2025-08-01,01-Aug-2025,Dividend - Rs 135 Per Share,135.0,OK,data/raw/corporate_actions/nse_api/MARUTI/2024-09-29_2025-09-28.json
MARUTI,MARUTI,INE585B01010,EQ,2026-08-07,07-Aug-2026,Dividend - Rs 140 Per Share,140.0,OK,data/raw/corporate_actions/nse_api/MARUTI/2025-09-29_2026-09-16.json
MAXHEALTH,MAXHEALTH,INE027H01010,EQ,2023-09-08,08-Sep-2023,Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/MAXHEALTH/2022-09-30_2023-09-29.json
MAXHEALTH,MAXHEALTH,INE027H01010,EQ,2024-08-23,23-Aug-2024,Dividend - Rs 1.5 Per Share,1.5,OK,data/raw/corporate_actions/nse_api/MAXHEALTH/2023-09-30_2024-09-28.json
MAXHEALTH,MAXHEALTH,INE027H01010,EQ,2025-07-04,04-Jul-2025,Dividend - Rs 1.50 Per Share,1.5,OK,data/raw/corporate_actions/nse_api/MAXHEALTH/2024-09-29_2025-09-28.json
MAXHEALTH,MAXHEALTH,INE027H01010,EQ,2026-07-03,03-Jul-2026,Dividend - Rs 2 Per Share,2.0,OK,data/raw/corporate_actions/nse_api/MAXHEALTH/2025-09-29_2026-09-16.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2019-12-10,11-Dec-2019,Interim Dividend - Rs 55 Per Share,55.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2019-10-01_2020-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2020-06-11,-,Annual General Meeting/Dividend - Rs 61 Per Share,61.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2019-10-01_2020-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2020-10-29,02-Nov-2020,Interim Dividned - Rs 135 Per Share,135.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2020-09-30_2021-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2021-04-29,-,Annual General Meeting/Dividend - Rs 65 Per Share,65.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2020-09-30_2021-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2021-04-29,-,Interim Dividend - Rs 25 Per Share,25.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2020-09-30_2021-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2021-10-26,27-Oct-2021,Interim Dividend - Rs 110 Per Share,110.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2021-09-30_2022-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2022-04-21,22-Apr-2022,Interim Dividend - Rs 25 Per Sh/Dividend - Rs 65 Per Share,90.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2021-09-30_2022-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2022-10-31,01-Nov-2022,Interim Dividend - Rs 120 Per Share,120.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2022-09-30_2023-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2023-04-21,21-Apr-2023,Final Dividend - Rs 75 Per Share,75.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2022-09-30_2023-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2023-04-21,21-Apr-2023,Interim Dividend - Rs 27 Per Share,27.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2022-09-30_2023-09-29.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2023-11-01,01-Nov-2023,Interim Dividend - Rs 140 Per Share,140.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2023-09-30_2024-09-28.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2024-01-05,05-Jan-2024,Face Value Split (Sub-Division) - From Rs10/- Per Share To Re 1/- Per Share,0.0,NONE,data/raw/corporate_actions/nse_api/NESTLEIND/2023-09-30_2024-09-28.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2024-02-15,15-Feb-2024,Interim Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2023-09-30_2024-09-28.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2024-07-16,16-Jul-2024,Dividend - Rs 8.50 Per Share,8.5,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2023-09-30_2024-09-28.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2024-07-16,16-Jul-2024,Interim Dividend - Rs 2.75 Per Share,2.75,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2023-09-30_2024-09-28.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2025-02-07,07-Feb-2025,Interim Dividend - Rs 14.25 Per Share,14.25,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2024-09-29_2025-09-28.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2025-07-04,04-Jul-2025,Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2024-09-29_2025-09-28.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2025-08-08,08-Aug-2025,Bonus 1:1,0.0,NONE,data/raw/corporate_actions/nse_api/NESTLEIND/2024-09-29_2025-09-28.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2026-02-06,06-Feb-2026,Interim Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2025-09-29_2026-09-16.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2026-07-10,10-Jul-2026,Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2025-09-29_2026-09-16.json
NESTLEIND,NESTLEIND,INE239A01016,EQ,2026-07-10,10-Jul-2026,Special Dividend - Rs 2 Per Share,2.0,OK,data/raw/corporate_actions/nse_api/NESTLEIND/2025-09-29_2026-09-16.json
NTPC,NTPC,INE733E01010,EQ,2020-03-26,27-Mar-2020,Interim Dividend - Rs 0.50 Per Hsare,0.5,OK,data/raw/corporate_actions/nse_api/NTPC/2019-10-01_2020-09-29.json
NTPC,NTPC,INE733E01010,EQ,2020-08-13,14-Aug-2020,Dividend - Rs 2.65 Per Share,2.65,OK,data/raw/corporate_actions/nse_api/NTPC/2019-10-01_2020-09-29.json
NTPC,NTPC,INE733E01010,EQ,2020-09-16,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/NTPC/2019-10-01_2020-09-29.json
NTPC,NTPC,INE733E01010,EQ,2020-11-12,13-Nov-2020,Buy-Back,0.0,NONE,data/raw/corporate_actions/nse_api/NTPC/2020-09-30_2021-09-29.json
NTPC,NTPC,INE733E01010,EQ,2021-02-11,12-Feb-2021,Interim Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/NTPC/2020-09-30_2021-09-29.json
NTPC,NTPC,INE733E01010,EQ,2021-09-08,10-Sep-2021,Dividend - Rs 3.15 Per Share,3.15,OK,data/raw/corporate_actions/nse_api/NTPC/2020-09-30_2021-09-29.json
NTPC,NTPC,INE733E01010,EQ,2021-09-20,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/NTPC/2020-09-30_2021-09-29.json
NTPC,NTPC,INE733E01010,EQ,2022-02-03,05-Feb-2022,Interim Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/NTPC/2021-09-30_2022-09-29.json
NTPC,NTPC,INE733E01010,EQ,2022-08-10,11-Aug-2022,Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/NTPC/2021-09-30_2022-09-29.json
NTPC,NTPC,INE733E01010,EQ,2023-02-03,04-Feb-2023,Interim Dividend - Rs 4.25 Per Share,4.25,OK,data/raw/corporate_actions/nse_api/NTPC/2022-09-30_2023-09-29.json
NTPC,NTPC,INE733E01010,EQ,2023-08-11,11-Aug-2023,Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/NTPC/2022-09-30_2023-09-29.json
NTPC,NTPC,INE733E01010,EQ,2023-11-03,04-Nov-2023,Interim Dividend - Rs 2.25 Per Share,2.25,OK,data/raw/corporate_actions/nse_api/NTPC/2023-09-30_2024-09-28.json
NTPC,NTPC,INE733E01010,EQ,2024-02-06,06-Feb-2024,Interim Dividend - Rs 2.25 Per Share,2.25,OK,data/raw/corporate_actions/nse_api/NTPC/2023-09-30_2024-09-28.json
NTPC,NTPC,INE733E01010,EQ,2024-08-07,07-Aug-2024,Dividend - Rs 3.25 Per Share,3.25,OK,data/raw/corporate_actions/nse_api/NTPC/2023-09-30_2024-09-28.json
NTPC,NTPC,INE733E01010,EQ,2024-10-31,02-Nov-2024,Interim Dividend - Rs 2.50 Per Share,2.5,OK,data/raw/corporate_actions/nse_api/NTPC/2024-09-29_2025-09-28.json
NTPC,NTPC,INE733E01010,EQ,2025-01-31,31-Jan-2025,Interim Dividend - Rs 2.50 Per Share,2.5,OK,data/raw/corporate_actions/nse_api/NTPC/2024-09-29_2025-09-28.json
NTPC,NTPC,INE733E01010,EQ,2025-09-04,04-Sep-2025,Dividend - Rs 3.35 Per Share,3.35,OK,data/raw/corporate_actions/nse_api/NTPC/2024-09-29_2025-09-28.json
NTPC,NTPC,INE733E01010,EQ,2025-11-07,07-Nov-2025,Interim Dividend - Rs 2.75 Per Share,2.75,OK,data/raw/corporate_actions/nse_api/NTPC/2025-09-29_2026-09-16.json
NTPC,NTPC,INE733E01010,EQ,2026-02-06,06-Feb-2026,Interim Dividend - Rs 2.75 Per Share,2.75,OK,data/raw/corporate_actions/nse_api/NTPC/2025-09-29_2026-09-16.json
NTPC,NTPC,INE733E01010,EQ,2026-09-02,02-Sep-2026,Dividend - Rs 3.50 Per Share,3.5,OK,data/raw/corporate_actions/nse_api/NTPC/2025-09-29_2026-09-16.json
ONGC,ONGC,INE213A01011,EQ,2020-03-23,24-Mar-2020,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/ONGC/2019-10-01_2020-09-29.json
ONGC,ONGC,INE213A01011,EQ,2021-02-17,20-Feb-2021,Interim Dividend - Rs 1.75 Per Share,1.75,OK,data/raw/corporate_actions/nse_api/ONGC/2020-09-30_2021-09-29.json
ONGC,ONGC,INE213A01011,EQ,2021-09-08,10-Sep-2021,Dividend - Rs 1.85 Per Share,1.85,OK,data/raw/corporate_actions/nse_api/ONGC/2020-09-30_2021-09-29.json
ONGC,ONGC,INE213A01011,EQ,2021-11-22,23-Nov-2021,Interim Dividend - Rs 5.50 Per Share,5.5,OK,data/raw/corporate_actions/nse_api/ONGC/2021-09-30_2022-09-29.json
ONGC,ONGC,INE213A01011,EQ,2022-02-21,22-Feb-2022,Interim Dividend - Rs 1.75 Per Share,1.75,OK,data/raw/corporate_actions/nse_api/ONGC/2021-09-30_2022-09-29.json
ONGC,ONGC,INE213A01011,EQ,2022-08-18,19-Aug-2022,Dividend - Rs 3.25 Per Share,3.25,OK,data/raw/corporate_actions/nse_api/ONGC/2021-09-30_2022-09-29.json
ONGC,ONGC,INE213A01011,EQ,2022-11-21,22-Nov-2022,Interim Dividend - Rs 6.75 Per Share,6.75,OK,data/raw/corporate_actions/nse_api/ONGC/2022-09-30_2023-09-29.json
ONGC,ONGC,INE213A01011,EQ,2023-02-24,24-Feb-2023,Interim Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/ONGC/2022-09-30_2023-09-29.json
ONGC,ONGC,INE213A01011,EQ,2023-08-18,18-Aug-2023,Dividend - Re 0.50 Per Share,0.5,OK,data/raw/corporate_actions/nse_api/ONGC/2022-09-30_2023-09-29.json
ONGC,ONGC,INE213A01011,EQ,2023-11-21,21-Nov-2023,Interim Dividend - Rs 5.75 Per Share,5.75,OK,data/raw/corporate_actions/nse_api/ONGC/2023-09-30_2024-09-28.json
ONGC,ONGC,INE213A01011,EQ,2024-02-16,17-Feb-2024,Interim Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/ONGC/2023-09-30_2024-09-28.json
ONGC,ONGC,INE213A01011,EQ,2024-08-23,23-Aug-2024,Dividend - Rs 2.50 Per Share,2.5,OK,data/raw/corporate_actions/nse_api/ONGC/2023-09-30_2024-09-28.json
ONGC,ONGC,INE213A01011,EQ,2024-11-19,20-Nov-2024,Interim Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/ONGC/2024-09-29_2025-09-28.json
ONGC,ONGC,INE213A01011,EQ,2025-02-07,07-Feb-2025,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/ONGC/2024-09-29_2025-09-28.json
ONGC,ONGC,INE213A01011,EQ,2025-09-04,04-Sep-2025,Dividend - Rs 1.25 Per Share,1.25,OK,data/raw/corporate_actions/nse_api/ONGC/2024-09-29_2025-09-28.json
ONGC,ONGC,INE213A01011,EQ,2025-11-14,14-Nov-2025,Interim Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/ONGC/2025-09-29_2026-09-16.json
ONGC,ONGC,INE213A01011,EQ,2026-02-18,18-Feb-2026,Interim Dividend - Rs 6.25 Per Share,6.25,OK,data/raw/corporate_actions/nse_api/ONGC/2025-09-29_2026-09-16.json
ONGC,ONGC,INE213A01011,EQ,2026-09-04,04-Sep-2026,Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/ONGC/2025-09-29_2026-09-16.json
POWERGRID,POWERGRID,INE752E01010,EQ,2020-03-16,17-Mar-2020,Interim Dividend - Rs 5.96 Per Share,5.96,OK,data/raw/corporate_actions/nse_api/POWERGRID/2019-10-01_2020-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2020-09-02,-,Annual General Meeting/Dividend - Rs 4.04 Per Share,4.04,OK,data/raw/corporate_actions/nse_api/POWERGRID/2019-10-01_2020-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2020-12-17,19-Dec-2020,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/POWERGRID/2020-09-30_2021-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2021-03-08,09-Mar-2021,Interim Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/POWERGRID/2020-09-30_2021-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2021-07-29,30-Jul-2021,Bonus 1:3,0.0,NONE,data/raw/corporate_actions/nse_api/POWERGRID/2020-09-30_2021-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2021-09-08,-,Annual General Meeting/Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/POWERGRID/2020-09-30_2021-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2021-12-22,23-Dec-2021,Interim Dividend - Rs 4 Per Share/ Special Dividend - Rs 3 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/POWERGRID/2021-09-30_2022-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2022-02-16,17-Feb-2022,Interim Dividend - Rs 5.50 Per Share,5.5,OK,data/raw/corporate_actions/nse_api/POWERGRID/2021-09-30_2022-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2022-08-19,22-Aug-2022,Annual General Meeting/Dividend - Rs 2.25 Per Share,2.25,OK,data/raw/corporate_actions/nse_api/POWERGRID/2021-09-30_2022-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2022-11-14,15-Nov-2022,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/POWERGRID/2022-09-30_2023-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2023-02-08,08-Feb-2023,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/POWERGRID/2022-09-30_2023-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2023-08-08,08-Aug-2023,Dividend - Rs 4.75 Per Share,4.75,OK,data/raw/corporate_actions/nse_api/POWERGRID/2022-09-30_2023-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2023-09-12,12-Sep-2023,Bonus 1:3,0.0,NONE,data/raw/corporate_actions/nse_api/POWERGRID/2022-09-30_2023-09-29.json
POWERGRID,POWERGRID,INE752E01010,EQ,2023-11-16,16-Nov-2023,Interim Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/POWERGRID/2023-09-30_2024-09-28.json
POWERGRID,POWERGRID,INE752E01010,EQ,2024-02-15,15-Feb-2024,Interim Dividend - Rs 4.50 Per Share,4.5,OK,data/raw/corporate_actions/nse_api/POWERGRID/2023-09-30_2024-09-28.json
POWERGRID,POWERGRID,INE752E01010,EQ,2024-08-16,16-Aug-2024,Annual General Meeting/Dividend - Rs 2.75 Per Share,2.75,OK,data/raw/corporate_actions/nse_api/POWERGRID/2023-09-30_2024-09-28.json
POWERGRID,POWERGRID,INE752E01010,EQ,2024-11-14,14-Nov-2024,Interim Dividend - Rs 4.50 Per Share,4.5,OK,data/raw/corporate_actions/nse_api/POWERGRID/2024-09-29_2025-09-28.json
POWERGRID,POWERGRID,INE752E01010,EQ,2025-02-07,07-Feb-2025,Interim Dividend - Rs 3.25 Per Share,3.25,OK,data/raw/corporate_actions/nse_api/POWERGRID/2024-09-29_2025-09-28.json
POWERGRID,POWERGRID,INE752E01010,EQ,2025-08-19,19-Aug-2025,Dividend - Rs 1.25 Per Share,1.25,OK,data/raw/corporate_actions/nse_api/POWERGRID/2024-09-29_2025-09-28.json
POWERGRID,POWERGRID,INE752E01010,EQ,2025-11-10,10-Nov-2025,Interim Dividend - Rs 4.50 Per Share,4.5,OK,data/raw/corporate_actions/nse_api/POWERGRID/2025-09-29_2026-09-16.json
POWERGRID,POWERGRID,INE752E01010,EQ,2026-02-09,09-Feb-2026,Interim Dividend - Rs 3.25 Per Share,3.25,OK,data/raw/corporate_actions/nse_api/POWERGRID/2025-09-29_2026-09-16.json
POWERGRID,POWERGRID,INE752E01010,EQ,2026-08-13,13-Aug-2026,Dividend - Rs 1.25 Per Share,1.25,OK,data/raw/corporate_actions/nse_api/POWERGRID/2025-09-29_2026-09-16.json
RELIANCE,RELIANCE,INE002A01018,EQ,2020-05-13,14-May-2020,Rights 1:15 @ Premium Rs 1247,0.0,NONE,data/raw/corporate_actions/nse_api/RELIANCE/2019-10-01_2020-09-29.json
RELIANCE,RELIANCE,INE002A01018,EQ,2020-07-02,03-Jul-2020,Dividend - Rs 6.50 Per Share,6.5,OK,data/raw/corporate_actions/nse_api/RELIANCE/2019-10-01_2020-09-29.json
RELIANCE,RELIANCE,INE002A01018,EQ,2021-06-11,14-Jun-2021,Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/RELIANCE/2020-09-30_2021-09-29.json
RELIANCE,RELIANCE,INE002A01018,EQ,2022-08-18,19-Aug-2022,Dividend - Rs 8 Per Share,8.0,OK,data/raw/corporate_actions/nse_api/RELIANCE/2021-09-30_2022-09-29.json
RELIANCE,RELIANCE,INE002A01018,EQ,2023-07-20,20-Jul-2023,Demerger,0.0,NONE,data/raw/corporate_actions/nse_api/RELIANCE/2022-09-30_2023-09-29.json
RELIANCE,RELIANCE,INE002A01018,EQ,2023-08-21,21-Aug-2023,Dividend - Rs 9 Per Share,9.0,OK,data/raw/corporate_actions/nse_api/RELIANCE/2022-09-30_2023-09-29.json
RELIANCE,RELIANCE,INE002A01018,EQ,2024-08-19,19-Aug-2024,Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/RELIANCE/2023-09-30_2024-09-28.json
RELIANCE,RELIANCE,INE002A01018,EQ,2024-10-28,28-Oct-2024,Bonus 1:1,0.0,NONE,data/raw/corporate_actions/nse_api/RELIANCE/2024-09-29_2025-09-28.json
RELIANCE,RELIANCE,INE002A01018,EQ,2025-08-14,14-Aug-2025,Dividend - Rs 5.5 Per Share,5.5,OK,data/raw/corporate_actions/nse_api/RELIANCE/2024-09-29_2025-09-28.json
RELIANCE,RELIANCE,INE002A01018,EQ,2026-06-05,05-Jun-2026,Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/RELIANCE/2025-09-29_2026-09-16.json
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2019-11-18,19-Nov-2019,Interim Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/SAMMAANCAP/2019-10-01_2020-09-29.json
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2020-02-13,15-Feb-2020,Interim Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/SAMMAANCAP/2019-10-01_2020-09-29.json
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2020-09-03,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/SAMMAANCAP/2019-10-01_2020-09-29.json
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2021-05-28,31-May-2021,Interim Dividend - Rs 9 Per Share,9.0,OK,data/raw/corporate_actions/nse_api/SAMMAANCAP/2020-09-30_2021-09-29.json
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2021-07-22,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/SAMMAANCAP/2020-09-30_2021-09-29.json
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2022-09-21,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/SAMMAANCAP/2021-09-30_2022-09-29.json
