date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,reasons,assigned_lots,assigned_shares,assigned_market_value,cash_before,cash_after,nav,margin_utilization,total_assigned_stock_exposure,sector,sector_exposure,top_sector,top_sector_exposure,cash_liquidity,margin_liquidity,remaining_liquidity,lots,strike,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl
2022-07-11,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,ADANIPORTS,dividend,,3750.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
2022-07-14,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,WIPRO,covered_call_not_available,calls_skipped_distance_cap,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,WIPRO,covered_call_not_available,calls_skipped_distance_cap,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,HCLTECH,dividend,,6300.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
2022-07-19,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,TECHM,dividend,,4200.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,
2022-07-21,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,ADANIPORTS,covered_call_not_available,calls_skipped_distance_cap,3750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,,SKIP_NEW_PUT,cash_liquidity,,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,HCLTECH,covered_call_not_available,calls_skipped_distance_cap,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,HCLTECH,covered_call_not_available,calls_skipped_distance_cap,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,INDUSINDBK,dividend,,1200.0,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,
2022-08-11,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26,HDFCLIFE,covered_call_leftover_shares,"covered 4400, uncovered 5500",9900.0,,,,,,,,,,,,,,,,,,,,4.0,680.0,,,,,,,,
2022-08-26,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,HDFCLIFE,covered_call_topup,"added 2200, covered 6600, uncovered 3300",9900.0,,,,,,,,,,,,,,,,,,,,2.0,680.0,,,,,,,,
2022-08-29,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,HDFCLIFE,covered_call_topup,"added 1100, covered 7700, uncovered 2200",9900.0,,,,,,,,,,,,,,,,,,,,1.0,680.0,,,,,,,,
2022-08-30,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,HCLTECH,covered_call_fill_failed,participation_or_margin,,,,,,,,,,,,,,,,,,,,,9.0,1240.0,,,,,,,,
2022-09-01,HDFCLIFE,covered_call_topup,"added 2200, covered 9900, uncovered 0",9900.0,,,,,,,,,,,,,,,,,,,,2.0,680.0,,,,,,,,
2022-09-01,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-02,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
