date,rank>2,rank>1.5,rank>1,rank>0.5
2022-11-18,47641532.128408656,40807999.19199156,28779150.27034932,30255676.48136726
2022-11-21,47302189.42914897,40410486.321464434,28607851.306600656,30074939.635409363
2022-11-22,47492225.242945135,40690332.14785387,28823529.881596643,30304988.911402322
2022-11-23,47554108.98926501,40841950.374127254,28917506.06095206,30404675.79010942
2022-11-24,48196478.168185115,41855186.00025716,29559479.844685376,31096880.27154882
2022-11-25,48352497.59627403,42224763.84270816,29805850.349403903,31368846.47232755
2022-11-28,48263724.62284196,42133606.044193715,29771632.378456984,31334339.779118024
2022-11-29,48473023.10579549,42275234.91678803,29813262.528940573,31373183.248253413
2022-11-30,48559385.789880596,42384081.02121728,29864709.372841638,31431837.89215795
2022-12-01,49091247.67517711,42899197.03177104,30237486.3269885,31832832.644592036
2022-12-02,49254895.36964621,42930887.94842358,30252755.5096878,31848048.477101006
2022-12-05,49072671.02850603,42718112.91660036,30155872.13163738,31741021.293438047
2022-12-06,48679940.49047721,42319849.70746793,29922705.496195614,31504521.301083
2022-12-07,48308272.894575305,41910733.90430559,29642663.968780003,31203538.915072415
2022-12-08,48237334.49087772,41719276.75708759,29566473.799409457,31116132.885424905
2022-12-09,47075505.279461846,40669663.26578817,28842172.48810289,30362233.212159093
2022-12-12,47175835.22229167,40726001.25956826,28850921.37843189,30366023.261562623
2022-12-13,47544851.530544676,41117059.89176267,29156212.99951367,30687381.513953965
2022-12-14,47961229.5314666,41461524.67974671,29389095.978754044,30930913.62282014
2022-12-15,47254226.725134954,40879220.62349459,28961381.566171933,30473197.088179782
2022-12-16,46635165.61162721,40271642.72298048,28600782.495775983,30099747.14404124
2022-12-19,46916269.8498083,40645761.238574706,28780711.687790833,30294922.459774405
2022-12-20,46798259.25813888,40429684.21083185,28685104.243258342,30188996.634759873
2022-12-21,47094336.609681055,40603380.83869783,28770506.907047994,30277769.666381672
2022-12-22,46975878.154512405,40436879.872146785,28713053.429178767,30218187.804658473
2022-12-23,46317816.39271054,39739772.56115286,28177636.309669614,29650202.29960894
2022-12-26,46416384.93763809,39786777.84476476,28334951.5262793,29815886.104537368
2022-12-27,46753393.69984665,40020252.65581813,28553011.09034325,30041691.02631323
2022-12-28,46792270.40581013,40061757.372299165,28567559.512862146,30059308.55485615
2022-12-29,46973920.431446224,40241499.49418199,28720759.62129497,30214267.767624818
2022-12-30,46865034.37394802,40134155.27144067,28603511.99732346,30095300.044515315
2023-01-02,46936521.29912061,40148111.06926651,28694207.254787013,30186504.992154643
2023-01-03,47119406.27811889,40738752.71784713,29074601.47971983,30606494.101399068
2023-01-04,46568800.73646018,40604359.18230124,28844807.475223802,30371894.04764486
2023-01-05,46548289.16847407,40809556.939611465,28861765.819324326,30393067.49354605
2023-01-06,45900001.43407922,40413310.85315656,28475428.55174058,29990080.32368127
2023-01-09,47150370.98171252,41210547.31241943,29145120.88924886,30681617.94209799
2023-01-10,46917639.83178551,40900474.600724205,28926573.72510893,30447750.859342404
2023-01-11,46894593.76552319,40797361.79513536,28864816.27407471,30388453.48560524
2023-01-12,47200396.09148575,41009217.20417268,29015171.84461311,30534894.129352275
2023-01-13,47492154.06226651,41183645.62963634,29267285.23847142,30794292.59232969
2023-01-16,48140549.49462179,41657974.41704668,29665895.851587646,31215178.400531277
2023-01-17,48530895.33583754,42000495.01475291,29920714.968543753,31481027.57024052
2023-01-18,48808253.57054308,42078205.55295955,29983630.863055684,31541603.51341045
2023-01-19,48809048.79060017,42183287.95722063,30014401.470141448,31580109.16505796
2023-01-20,48656231.306987226,41902814.61693494,29767461.549996283,31312704.285377152
2023-01-23,49156279.116977945,42196491.836483106,30063173.44099628,31621301.285474725
2023-01-24,49240291.98118356,42255705.64999995,30177739.889199294,31739952.757744715
2023-01-25,48700447.70122399,41709993.16798625,29755595.591908664,31297188.699596155
2023-01-27,48435165.734771736,41676119.283420764,29512052.529995874,31041101.10787936
2023-01-30,48890718.08431785,42013773.3251204,29772607.210782535,31308846.469688937
2023-01-31,48520780.20662895,41529691.62463269,29446112.310840093,30956946.784611948
2023-02-01,48946563.788288295,40835339.19063516,29012169.52018125,30461614.204767838
2023-02-02,49419414.27006758,40755316.98048191,29122049.2560087,30547559.147358187
2023-02-03,49477501.06955613,40582685.93855875,29125522.46265418,30542387.55671363
2023-02-06,49164305.42118684,40362618.81741236,28905769.994815268,30308885.684842434
2023-02-07,49009681.24159939,40260071.19825275,28781013.334197406,30180044.210714996
2023-02-08,49661115.8797833,41086594.74721117,29403800.144014996,30841136.202964507
2023-02-09,49900635.58575101,41324318.214265205,29677006.674191438,31129647.91151326
2023-02-10,49554710.359514944,41074454.0993924,29483146.59651767,30938873.00815109
2023-02-13,49100394.884232715,40765569.008926146,29099084.655364122,30532841.57774683
2023-02-14,49612793.679268576,41032820.816188864,29378298.585406687,30818675.665850323
2023-02-15,50168361.29216285,41657116.29141248,29771083.485361595,31256650.71979987
2023-02-16,50639546.47292796,42015561.684574515,29997248.105152104,31515160.489517625
2023-02-17,50257624.22157636,41592146.995652474,29610309.94470146,31113312.47492571
2023-02-20,50449096.42120881,41771933.93256671,29771463.372395735,31288091.32798729
2023-02-21,50119715.69147752,41436007.66515098,29483515.340442967,30983248.4256114
2023-02-22,49619336.2796918,40993842.56553869,29111605.777865008,30592733.988536224
2023-02-23,49507515.685864076,40845196.13370733,28955957.184584968,30429610.51668377
2023-02-24,49481519.419016935,40781292.704977736,28897165.950097285,30360004.399547346
2023-02-27,48891761.896224454,40570761.70520741,28620769.852932982,30084608.64220451
2023-02-28,48308182.343226105,40166630.629396506,28317719.075837895,29770792.96614758
2023-03-01,48936330.883799255,40729250.12785661,28719283.02250251,30192497.00976844
2023-03-02,48709821.508941285,40576735.79878206,28492145.44285114,29945119.522990298
2023-03-03,48848825.960722715,40761527.64215159,28658481.336808085,30106435.50573632
2023-03-06,49234667.04602847,40939312.939528696,28895863.189276695,30349572.612316377
2023-03-08,48944610.31290858,40834624.75552296,28834089.01499685,30285353.582925867
2023-03-09,48559207.72477181,40476071.1331957,28571603.249316026,30005527.88151023
2023-03-10,48507991.46337554,40476568.6831637,28490430.9567131,29923190.649080507
2023-03-13,48458829.15945154,40539072.34988959,28234106.997910395,29695001.85851811
2023-03-14,47916891.95511841,39988490.83888956,27830577.347087905,29266317.251493044
2023-03-15,47892029.827598065,39894976.7500783,27719074.91896382,29147064.863068797
2023-03-16,47632006.52690497,39695783.83343448,27487955.963462166,28909790.943168268
2023-03-17,48366782.0530536,40432214.58893679,28010247.98050695,29451462.99171434
2023-03-20,47757636.36206807,39870929.12181811,27548470.699052572,28964670.792460956
2023-03-21,47442670.945684925,39928125.8157556,27563805.355750944,28990630.46425341
2023-03-22,47533951.85621588,40259338.68173251,27746998.484615535,29192348.604106627
2023-03-23,47136776.593675435,39985062.71972751,27498215.085570224,28940750.211943373
2023-03-24,47089542.65807808,39804760.42971922,27389617.65853887,28826907.78768637
2023-03-27,47193148.58215877,39850908.32562035,27447574.54325822,28885819.668402277
2023-03-28,46756482.45443523,39450095.72344929,27151396.00374952,28562391.115229234
2023-03-29,47296272.65372727,40013001.793168046,27538233.435873836,28964848.529575873
2023-03-31,48192896.33887131,40600954.11135614,28100774.196650714,29548344.246568475
2023-04-03,48306572.22649874,40912653.107886024,28217901.030237,29673345.989784837
2023-04-05,48633008.29896271,41180880.75273966,28422090.18765083,29883580.06224499
2023-04-06,48338680.873930104,40998711.30465822,28309109.841469362,29769244.665344235
2023-04-10,48802802.75139275,41390809.47115648,28542256.106364124,30015305.710867897
2023-04-11,48415660.73591261,41126502.15902528,28276591.884406965,29741621.417569507
2023-04-12,48859192.552407175,41451788.52400036,28559513.636978034,30036888.09467021
2023-04-13,48125220.700891726,41226203.56606173,28284066.364001863,29760795.742093407
2023-04-17,46317203.622851156,40442815.94257248,27190703.66960625,28629377.712769676
2023-04-18,46657597.18142343,40756630.61988552,27419675.01821436,28859513.961115636
2023-04-19,45964505.82207754,40162800.22416493,26884901.090822093,28304014.929324165
2023-04-20,45990169.54482881,40340084.75539073,26956861.887353823,28388335.6173185
2023-04-21,46049078.34969255,40125499.21354289,26834507.40773392,28237651.025021873
2023-04-24,46364568.76066718,40938521.118718415,27330774.39019233,28783877.657028742
2023-04-25,46277472.89408811,40577695.28443587,27110018.80543622,28536226.943030667
2023-04-26,46416207.10969816,40719186.876979545,27226290.444150038,28653218.448357526
2023-04-27,46636732.67014362,40572662.588445656,27238056.310296774,28653834.176971167
2023-04-28,47129860.549754746,41201090.33101822,27678399.731203705,29128062.456197735
2023-05-02,47643290.31046339,41743464.2046631,28126947.47885434,29613304.620533295
2023-05-03,47342541.50303595,41408071.64724996,27872476.73980745,29341528.719059467
2023-05-04,47474370.89467704,41615637.63382186,28014020.95672247,29494027.769393455
2023-05-05,47113395.23547111,41272197.41443406,27643135.129587322,29106776.771522056
2023-05-08,47521387.85556561,41757807.38855749,28002877.5159952,29482238.633252077
2023-05-09,47674321.99356283,41908687.34571801,28131611.512574926,29617937.442466665
2023-05-10,47638018.33113542,42086222.84719537,28245030.465044126,29743171.203409806
2023-05-11,47687927.368367925,42265315.393044904,28339174.37339071,29841984.916068275
2023-05-12,47661652.10534489,42216938.98332198,28284788.2376026,29780418.580428842
2023-05-15,48037592.66576289,42458325.63760188,28479934.69779789,29986894.42857714
2023-05-16,47967155.452309735,42346159.15597665,28438148.385386325,29941922.89965346
2023-05-17,47563474.939024,42087451.719055854,28209072.028779585,29707941.322365694
2023-05-18,47580504.62599033,42133873.82689489,28236660.62796555,29734079.69670059
2023-05-19,48174986.763293386,42472777.229549184,28557259.182932116,30067268.022644892
2023-05-22,49027202.52646679,43278702.322124176,29166944.715137266,30714267.855266243
2023-05-23,48902089.715709575,43028131.65442761,29061333.093141414,30597060.98755536
2023-05-24,49031576.8557126,43216554.78182356,29189211.426865563,30735144.071387567
2023-05-25,49023588.94981822,43254116.70762512,29221277.21955518,30768979.61000719
2023-05-26,49582821.13750517,43795474.55213855,29642997.011069864,31212419.143272683
2023-05-29,49506695.109259084,43737159.4277338,29559932.24472534,31129403.589639556
2023-05-30,49591396.22313359,43853106.1860856,29702724.10424444,31271660.17418466
2023-05-31,49837096.57282306,44210475.766781375,29884185.92043738,31472236.711218685
2023-06-01,49955589.61847005,44169458.16988174,29840858.6533435,31423679.160779808
2023-06-02,49836642.26447901,43962306.02182138,29738400.47489236,31314445.694796458
2023-06-05,49790983.75332089,43828913.01735835,29699208.658844326,31263883.003586702
2023-06-06,49282867.3469067,43596157.12242952,29430077.94614812,30983581.986601382
2023-06-07,49530876.417637125,43981904.04097226,29706892.197640214,31284555.92961141
2023-06-08,49201853.465600595,43694646.27304467,29506976.4133108,31066779.832605824
2023-06-09,48863282.240885526,43296051.31870483,29166235.593150064,30705853.695573665
2023-06-12,49523894.99897012,43772024.89662291,29536108.025144435,31084310.164364547
2023-06-13,49587225.68416017,43742406.1970409,29573657.06158968,31125033.8671493
2023-06-14,49612198.09711407,43802717.81133729,29572421.062154494,31123697.529852632
2023-06-15,49572365.98792036,43746642.23957022,29384790.02682906,30924801.152463548
2023-06-16,49562650.60666758,44199049.48179789,29676748.955603532,31244674.734971076
2023-06-19,49381568.39699775,44280441.53108985,29829524.66770955,31424913.021608695
2023-06-20,50036001.178128734,45088377.0061831,30310079.8347418,31933514.090929683
2023-06-21,50198556.93764361,45254002.79778147,30364524.968943104,31996335.123557337
2023-06-22,49953180.675631024,45107803.90594357,30160230.070304457,31786646.119481597
2023-06-23,49193999.89217964,44384085.33072809,29982925.13881687,31593382.078692414
2023-06-26,49683853.97777513,44825273.05512491,30064790.24578028,31677874.846154355
2023-06-27,49896925.109189376,45500890.746809825,30527310.182833917,32185030.65844097
2023-06-28,50512297.96960835,45742308.7554106,30431770.086993597,32067551.43396383
2023-06-30,51315757.14246306,46200475.885401785,30965269.3735399,32619522.229754854
2023-07-03,51216597.27266585,46113662.462815024,30915874.278504454,32566248.430217665
2023-07-04,51704560.95102891,46463407.21968234,31134724.197484866,32801527.105130054
2023-07-05,51934558.879260816,46958702.31682071,31482299.100004725,33184715.760501325
2023-07-06,51979879.80745365,46897340.25429279,31373328.98605952,33071434.396326117
2023-07-07,51474419.985699505,46456318.53216129,31031103.85564474,32711833.012599085
2023-07-10,51066948.27087246,46162894.38714412,30821968.414978147,32501763.802746426
2023-07-11,51397171.69997522,46368346.5270372,30988373.218653485,32682102.340774577
2023-07-12,51254408.12959168,46334166.5076403,30869773.005836677,32561935.859224103
2023-07-13,51676903.809814036,46608191.82901615,31197237.77652321,32908669.358089644
2023-07-14,53214334.99073449,47602234.99122754,32043962.53070856,33790632.83736583
2023-07-17,53565141.28586687,47947790.500556655,32211461.743747495,33972583.21641024
2023-07-18,54101590.720225416,48022377.5265497,32486051.431896467,34243671.61729145
2023-07-19,54155550.65574334,48110297.39369227,32550361.103521645,34309499.99855646
2023-07-20,54046638.59251295,48191545.10204721,32483110.7586185,34248653.3601999
2023-07-21,52382427.5825622,47235511.203613,31326772.65745648,33055158.96249037
2023-07-24,52202895.88840188,47106830.36370742,31285883.784298223,33001481.971226662
2023-07-25,52090186.86169856,46991527.80803902,31183037.488074742,32891509.630670834
2023-07-26,52200063.3479508,47099238.105109915,31329381.19012627,33039777.28673403
2023-07-27,51908967.84725311,46831678.754985094,31187379.890452333,32873894.93941533
2023-07-28,51590423.880263165,46560641.99410742,30937374.80164416,32613965.798549637
2023-07-31,52118168.19849867,46814734.63161819,31184441.71426078,32869239.265069116
2023-08-01,52693511.08100231,47235099.36595404,31440750.69285343,33140235.42674026
2023-08-02,52378312.60259788,47030013.72807017,31305924.834556155,33003486.718652043
2023-08-03,52323967.16759536,46778813.4678282,31153138.978893735,32836458.012667723
2023-08-04,53069621.02609599,47568152.335298486,31717028.125866666,33436934.308787685
2023-08-07,53395146.73241114,47857685.07105724,31961755.574692998,33695383.2034616
2023-08-08,53569491.5156333,48002960.449869215,32003719.732210774,33750979.50800145
2023-08-09,53977280.592865065,48327327.456745416,32166928.892366365,33929565.81464753
2023-08-10,53884488.964207806,48213663.59175628,32096328.055160247,33858712.123400256
2023-08-11,53838119.12976289,48221631.35497225,32006077.22059292,33748003.43426002
2023-08-14,54049628.75936938,48265067.02944694,32124164.72480879,33867012.37316155
2023-08-16,54588560.945598006,48435914.33250643,32285338.076791346,34028030.0117428
2023-08-17,54518409.37815124,48482103.11615127,32283102.258065123,34030881.335251406
2023-08-18,54076437.105626926,48168111.02849471,31981181.441981133,33709397.66086979
2023-08-21,54479700.6731259,48392825.90183252,32192559.001657344,33927311.64405547
2023-08-22,54497943.08100213,48580402.82946433,32304323.196145736,34049287.97811573
2023-08-23,54427544.78430858,48444631.38614763,32245117.393278822,33978529.31428773
2023-08-24,54376807.03314689,48233115.32195305,32217016.593057096,33944440.65257187
2023-08-25,54019893.57761867,47889835.88695122,31968445.795481052,33685341.992968544
2023-08-28,53927864.84823951,47794388.71973594,31864103.410691444,33575831.02049734
2023-08-29,54211932.325956956,48152698.30199972,32064567.623701576,33792642.36934689
2023-08-30,54468375.34981633,48302832.01380959,32229721.839359857,33959068.72031094
2023-08-31,54593325.169919394,48524266.10523628,32336826.057666775,34078560.073389895
2023-09-01,55127115.30534232,48938376.31949867,32677268.822379787,34437158.96748173
2023-09-04,56121728.39914183,49769207.57738088,33304134.34107626,35094569.89792932
2023-09-05,56216360.837661244,49764764.218251884,33369496.437137164,35157662.37340265
2023-09-06,56144361.33818995,49786858.75331323,33360868.54014766,35151687.355428286
2023-09-07,56398152.40083325,50229453.68263874,33597185.65010904,35409962.34400748
2023-09-08,56365341.52569645,50190726.50630229,33600302.76702262,35408384.83914143
2023-09-11,56659188.087261714,50535443.660528675,33828359.13862381,35650614.84421129
2023-09-12,56741476.96174184,50411555.56206154,33828106.283355266,35643454.86557292
2023-09-13,56722558.898968644,50262750.35830192,33751833.43504542,35554127.39349546
2023-09-14,56966423.89904754,50380098.04932375,33852420.59369558,35663292.42798014
2023-09-15,57311881.96208397,50691438.63520099,34046237.75930706,35872729.96902819
2023-09-18,57029800.34038228,50720004.077620886,34013534.27702933,35844340.111866154
2023-09-20,56754888.47159207,50313925.90925438,33742603.66396104,35549037.74648644
2023-09-21,57011817.414166965,50441106.36552187,33839125.87136255,35650737.82693561
2023-09-22,56907374.420437984,50445984.71716282,33849503.08573452,35664405.413956776
2023-09-25,56609392.13065624,50197325.958428234,33576284.749765664,35375663.19473989
2023-09-26,56337693.89245105,50062368.39208153,33437661.99202855,35223123.30805759
2023-09-27,56553476.218470134,50288411.221478716,33583164.24126841,35386628.42795344
2023-09-28,55606288.0768694,49349753.41474415,32896565.999080252,34631832.45096235
2023-09-29,55669052.89899246,49484204.886927135,32902528.884524774,34651109.75796406
2023-10-03,55611893.620992325,49370991.18702505,32833105.173526786,34574233.45438182
2023-10-04,55491246.94877651,49079237.26160407,32614295.629777536,34326625.23546463
2023-10-05,55707868.54917237,49137626.43650262,32791822.632631533,34509702.28459908
2023-10-06,55921913.42232582,49341693.71183408,33005463.682144802,34742419.6018358
2023-10-09,55856795.36049676,49073247.33946738,32820553.9708305,34529349.85800469
2023-10-10,56201390.82570225,49391739.517324336,33162406.20737308,34869715.74800497
2023-10-11,56588269.564395264,49779779.79618135,33371273.740855142,35101889.406360775
2023-10-12,56050809.07672187,49464730.67615193,33139019.07133277,34835288.333122775
2023-10-13,55783079.36282818,49406992.15734961,32936308.448862057,34627140.02834166
2023-10-16,55733855.042924665,49408275.90496458,32996246.222773205,34679940.919521086
2023-10-17,55978635.925172865,49765882.29186556,33228141.788901877,34940521.188922465
2023-10-18,56003167.581931666,49853919.28056153,33124481.402362794,34848814.227034315
2023-10-19,55703170.01334734,49514796.871166155,32877125.063212108,34582350.03390738
2023-10-20,55490130.7195662,49366047.56379312,32802496.521505993,34492188.60959242
2023-10-23,55001157.66307131,48793543.94808212,32292076.788889874,33933737.64323578
2023-10-25,54580967.77598329,48398662.65110667,31966345.835820712,33570666.945812486
2023-10-26,54222059.650068805,47956786.95780091,31785363.50186992,33360313.334615357
2023-10-27,54635531.53768434,48247937.65882057,32261533.82582057,33879339.04410528
2023-10-30,54758700.615087345,48380880.69188483,32195559.959023245,33819835.51973491
2023-10-31,54773112.89871073,48624926.85746509,32227113.550501946,33866895.264816046
2023-11-01,54605586.26051643,48595133.630464464,32056791.20503705,33688917.805792004
2023-11-02,54840419.87763977,48693930.28667076,32281349.069322452,33926844.894231945
2023-11-03,55108603.20527811,48858826.473473355,32511799.029657006,34173475.200367354
2023-11-06,55314856.249365084,48950001.88844252,32778872.143651128,34455171.60906486
2023-11-07,55403188.59502782,49037210.54834596,32876158.01732573,34566427.553223096
2023-11-08,55275099.75674896,48955877.326906405,32731993.18040835,34418384.00081843
2023-11-09,55002735.62353033,48847374.72424139,32612724.77175327,34289589.31218852
2023-11-10,55057892.2894091,49023982.74046849,32714212.63525007,34409602.0647398
2023-11-13,55108598.31593552,48953916.14617884,32686327.542208713,34372745.1458889
2023-11-15,55895713.295046255,49680347.13141624,33361208.446476243,35102110.18021542
2023-11-16,56485563.19628424,49991301.362995334,33662153.94295587,35419300.07957986
2023-11-17,56395098.28387376,50183626.21429002,33548240.711616833,35305367.42001262
2023-11-20,56568928.44776528,50381695.12767411,33630696.08415644,35396421.764467426
2023-11-21,56550216.73730832,50524262.458655454,33765579.191572316,35542576.36906043
2023-11-22,56798635.82783405,50645870.40994127,33933538.57119062,35724688.41464099
2023-11-23,56441868.21949465,50333701.4816494,33922105.47301558,35677707.90119295
2023-11-24,56305503.91244233,50340815.67389774,33837271.147051394,35607372.328700125
2023-11-28,56392229.889990345,50457084.92552351,34040723.93205502,35823529.802485004
2023-11-29,56900417.090743735,50866009.72153406,34446047.21718315,36264316.434622675
2023-11-30,57064120.09369791,51129233.923983395,34484064.2361466,36316592.91692721
2023-12-01,56902748.70657341,50992180.107718624,34399772.035605595,36223264.39448977
2023-12-04,57061105.06370853,51064464.2974786,34510295.169959806,36341799.58686205
2023-12-05,56990872.43428775,51024960.633088805,34397684.65276672,36228959.33846171
2023-12-06,57318503.132582664,51253289.24719937,34654995.96794142,36489700.92224224
2023-12-07,57314824.65875097,51285376.39000625,34585831.61559485,36426560.58831454
2023-12-08,57566058.262950376,51449634.5617054,34796264.09583797,36644167.08678954
2023-12-11,57503439.0601151,51410644.66406771,34827883.2846694,36657274.5797555
2023-12-12,57510697.22754319,51438788.20270813,34802218.09604827,36630119.65861802
2023-12-13,57399842.4737913,51532370.27122113,34699525.990571916,36534506.57043813
2023-12-14,58311038.549017325,52163588.3698029,35366464.468351424,37239084.0653269
2023-12-15,59102474.2033792,52705222.49864967,35870161.029497914,37780703.3933954
2023-12-18,59029113.65434619,52631312.976573825,35779742.4633717,37685691.8774734
2023-12-19,58988756.3763572,52594211.227854624,35699146.3587641,37606908.53903858
2023-12-20,58394481.17829402,52030271.760382034,35306054.58807928,37185660.78433913
2023-12-21,58541500.56031477,52232322.07435252,35476452.1514285,37355624.86348626
2023-12-22,59541555.77257758,53130868.41996256,36070511.548923016,37999190.77659118
2023-12-26,59772858.69322972,53430579.17974715,36196703.97592737,38144003.015287064
2023-12-27,59992895.55812643,53531414.43532397,36354312.54514998,38299268.09918229
2023-12-28,60153713.14736926,53741976.97371988,36372798.251387164,38334274.06990439
2023-12-29,59954502.078681104,53553337.47799593,36302088.371083304,38248378.44908091
2024-01-01,60532380.526026815,54101907.93121123,36645813.89153143,38619547.048183575
2024-01-02,60442045.88007483,53997050.90615809,36561551.264386326,38522768.65105009
2024-01-03,59862391.33139951,53432796.235148646,36144394.610956535,38095982.47820047
2024-01-04,59880108.1302579,53431348.918393545,36166755.18142784,38114584.779820606
2024-01-05,59935602.52690709,53494098.95610347,36210870.47598602,38163123.0560964
2024-01-08,59354618.51099851,52965079.88326046,35872813.03247881,37805537.05944863
2024-01-09,59732353.30061108,53340271.84030563,36080635.974685594,38020970.48564887
2024-01-10,60006799.439300515,53607884.9028697,36192253.64190876,38147038.63743479
2024-01-11,60125240.677324206,53699074.07116361,36222384.7843343,38178790.26499252
2024-01-12,60878969.51493959,54442371.84539829,36738498.15214831,38733076.61850822
2024-01-15,61939162.57733329,55446228.48655771,37424939.93231392,39467007.35748789
2024-01-16,61626096.81511801,55146020.68603266,37255033.45298447,39272718.86613904
2024-01-17,60655596.153782204,54306026.492503695,36613294.19997419,38649300.101679415
2024-01-18,60794373.093583606,54467473.406182006,36625013.423469335,38692729.81429542
2024-01-19,62212256.38478,55694411.42727883,37526297.37365623,39609839.25417346
2024-01-23,60405304.956176855,54063482.94218536,36306999.58191614,38376748.42347953
2024-01-24,62668171.25666888,56079852.752276495,37774093.417238966,39865849.00134593
2024-01-25,61753342.83716773,55173239.01498862,37266491.1643604,39290800.16390157
2024-01-29,61676556.730470076,55100388.43641022,37215846.97496003,39236059.90275185
2024-01-30,61490351.32340994,54935656.899680465,37105528.69193947,39121785.28971151
2024-01-31,62571127.54432046,55925159.427598186,37762732.30390987,39805532.55280458
2024-02-01,61975169.14296274,55359209.76990712,37382645.31070546,39399952.94186015
2024-02-02,63061934.8690978,56376856.67635093,38069135.21216045,40125962.70670723
2024-02-05,63083519.42926418,56384567.087317795,38064450.60000606,40122865.12811001
2024-02-06,63832611.663696855,57100952.7485061,38529665.57893757,40619227.39492592
2024-02-07,63738121.77442663,56985423.722546786,38491439.95169892,40564300.28667796
2024-02-08,63217787.261214145,56498392.509183094,38166423.71812405,40215406.30319486
2024-02-09,62734753.12381996,56071139.108158216,37871891.87804682,39909280.444305316
2024-02-12,63289254.33837379,56594669.84132931,38211109.537809595,40265414.74090338
2024-02-13,61979865.45257608,55459176.437861174,37422497.77055968,39489812.62918856
2024-02-14,61944231.9413987,55405558.34544689,37406837.895976275,39459438.64121026
2024-02-15,62682902.554601826,56073184.313829206,37842157.413892984,39921529.02679689
2024-02-16,63515034.791945554,56866811.8427508,38372481.324143365,40482556.28577683
2024-02-19,63446890.12567866,56796717.86036128,38323868.73139608,40435599.93238158
2024-02-20,63468611.357904874,56815844.12963809,38332285.209815644,40448992.18373292
2024-02-21,63089532.96307142,56437723.20816676,38105041.07973614,40205382.55761887
2024-02-22,63750407.44093802,57070112.59568955,38511846.340990864,40639938.553867534
2024-02-23,63702498.5412643,57030761.04194864,38478483.49341305,40604141.42230695
2024-02-26,62631650.45890096,56044647.3061612,37816783.12368161,39915316.89368145
2024-02-27,62927370.54738285,56303726.98556015,38005050.33960591,40115839.749679714
2024-02-28,61858127.25712185,55309030.72240551,37325464.44586334,39397229.4770084
2024-02-29,61653559.37976603,55118324.331571445,37207794.98606886,39273008.27819605
2024-03-01,62551428.83543288,55928350.62500562,37803853.04031724,39892247.94979362
2024-03-04,62657433.26312354,56031113.13126993,37860449.15544119,39949923.67742424
2024-03-05,62449219.5866711,55835999.796792835,37735053.67580615,39819216.61956179
2024-03-06,62810616.080274075,56112226.52998428,37919293.244460106,40006777.12391834
2024-03-07,63408956.49396472,56727024.58085709,38333572.86141223,40420283.94050566
2024-03-11,63408461.32920711,56700419.55512523,38316816.52244999,40407411.455825314
2024-03-12,63122497.5936266,56432807.9445205,38127136.38097539,40215013.58367284
2024-03-13,61585861.52832745,55095998.90167421,37206296.28785394,39248973.273821995
2024-03-14,62659366.88334196,56016098.67659923,37811571.243094824,39890744.27628461
2024-03-15,62196847.40870245,55702883.5193084,37597176.24670721,39618775.34107252
2024-03-18,62725610.745918766,56069782.00082697,37887861.40268642,39951742.47244759
2024-03-19,62074525.7028894,55468178.36476279,37501021.59984907,39537272.536619425
2024-03-20,61889915.83036763,55290684.79654709,37367371.84542912,39409602.66317569
2024-03-21,62999068.628385834,56262433.79619275,38034342.139435776,40119005.35212822
2024-03-22,62973194.09697635,56150740.363712616,37997852.4818782,40077200.60348885
2024-03-26,62835344.15375712,56011654.405340515,37913614.04542778,39978014.35861112
2024-03-27,62621747.975500494,55777513.81234741,37757924.6301318,39822482.42211882
2024-03-28,63354389.46801042,56429405.78730582,38213590.263326764,40295670.54810569
2024-04-01,64749721.64753281,57695814.83495611,39117995.91617456,41229860.5931231
2024-04-02,64905951.007412225,57825728.251239784,39218193.258701354,41325715.12405653
2024-04-03,65204576.53029704,58116167.51843953,39397203.18237289,41515402.094093464
2024-04-04,65628172.256545715,58501045.63147429,39637146.92464973,41773561.647505924
2024-04-05,65312215.686196595,58214783.84036213,39448440.7355448,41568968.78430964
2024-04-08,65713079.085471,58532438.754639186,39680489.87412355,41809362.94494176
2024-04-09,65729728.32899935,58524414.84706597,39687951.45958219,41805980.41542063
2024-04-10,66115746.52612182,58895618.53543628,39939689.3637238,42072706.71936944
2024-04-12,65637234.5776318,58478204.85410014,39664960.30939889,41770398.244238414
2024-04-15,65269764.751922406,58083210.53297428,39414842.14016488,41494479.157550454
2024-04-16,64811061.67126262,57619682.29731347,39107515.45662466,41156478.462586604
2024-04-18,64630820.91766922,57441774.768132396,38999770.97709163,41034174.73981932
2024-04-19,65358074.698675625,58089818.07071866,39454371.99989849,41525153.04562763
2024-04-22,65707961.65363025,58423278.26685141,39657815.27475702,41741993.2139351
2024-04-23,65701980.00066599,58398184.45399068,39642822.822853394,41722015.6043008
2024-04-24,66117144.801834166,58758011.98732716,39930070.439814344,42017046.82835712
2024-04-25,65941195.29287535,58604546.158297665,39822954.15098806,41914368.35073537
2024-04-26,66598589.449401714,59252432.89671045,40198582.88249698,42344048.21957247
2024-04-29,66961745.93120964,59601885.66321943,40454079.73235728,42610725.69645788
2024-04-30,66847651.006916635,59503496.243561104,40415480.300070226,42555630.75480193
2024-05-02,67012323.52044326,59671018.01144994,40532384.87635277,42680513.1390274
2024-05-03,66781277.34357975,59521689.006500825,40411983.698623784,42557795.597105324
