date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot,need,forced_sales,fsp,qty,required_cash,free_cash,shortfall,realised_loss
2021-04-29,BPCL,covered_call_not_available,calls_skipped_distance_cap,10800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,ONGC,covered_call_not_available,calls_skipped_distance_cap,46200.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2021-04-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2021-05-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2021-06-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2021-07-05,JSWSTEEL,dividend,,8100.0,,,,,,6.5,,,,,,,,,,,,,,,,,,
2021-07-15,M&M,dividend,,5600.0,,,,,,8.75,,,,,,,,,,,,,,,,,,
2021-07-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2021-08-05,MARUTI,dividend,,800.0,,,,,,45.0,,,,,,,,,,,,,,,,,,
2021-08-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2021-09-16,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-58.0,1.0,,,,,,,,,,,,,,,
2021-09-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2021-10-28,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2021-10-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,COALINDIA,covered_call_leftover_shares,"covered 8400, uncovered 29400",37800.0,,,,177.5,2.0,,,,,,,,,,,,,,,,,,,
2021-11-10,COALINDIA,covered_call_topup,"added 29400, covered 37800, uncovered 0",37800.0,,,,177.5,7.0,,,,,,,,,,,,,,,,,,,
2021-11-25,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2021-11-26,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,COALINDIA,corporate_action_value_adjustment,,,,,,,,,1.0,-9.0,1.0,,,,,,,,,,,,,,,
2021-12-06,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2021-12-31,BHARTIARTL,covered_call_leftover_shares,"covered 8550, uncovered 880",9430.0,,,,700.0,9.0,,,,,,,,,,,,,,,,,,,
2021-12-31,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,WIPRO,PUT_STOP_LOSS,,,,,,680.0,,,,,,,,,,605.05,610.895,718.7,,,,,,,,
2022-01-24,HCLTECH,PUT_STOP_LOSS,,,,,,1260.0,,,,,,,,,,1124.9,1127.2275,1326.15,,,,,,,,
2022-01-24,TECHM,PUT_STOP_LOSS,,,,,,1700.0,,,,,,,,,,1513.15,1517.08,1784.8,,,,,,,,
2022-01-27,BHARTIARTL,residual_shares_after_call_away,sell_next_day,880.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,ASIANPAINT,put_forced_realisation,,,,,,3240.0,,,,,,,,,,,,,,,3116.95,2250.0,7319897.6022,7056332.259464949,263565.34273505025,277067.88238025043
2022-01-27,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,37800.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2022-02-21,COALINDIA,dividend,,37800.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
2022-02-24,SBIN,put_forced_realisation,,,,,,515.0,,,,,,,,,,,,,,,472.65,12000.0,6205345.2924,3103642.792460753,3101702.4999392466,508557.2739560003
2022-02-24,AXISBANK,put_forced_realisation,,,,,,740.0,,,,,,,,,,,,,,,730.3,8400.0,6241492.93488,2595085.518504753,3646407.416375247,81557.09813840038
2022-02-24,MARUTI,put_forced_realisation,,,,,,8250.0,,,,,,,,,,,,,,,8210.15,800.0,6627067.788,2513528.4203663524,4113539.3676336473,31924.531770400292
2022-02-24,IOC,covered_call_not_available,calls_skipped_distance_cap,45500.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2022-02-25,IOC,covered_call_not_available,calls_skipped_distance_cap,45500.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,IOC,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,45500 shares,,,,,,,,,,,,,,
2022-03-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2022-04-01,IOC,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,sell shares,547772.225,,,,,,,,,,,
2022-04-19,INFY,PUT_STOP_LOSS,,,,,,1820.0,,,,,,,,,,1562.0,1600.5075,1882.95,,,,,,,,
2022-04-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2022-05-12,ADANIPORTS,PUT_STOP_LOSS,,,,,,820.0,,,,,,,,,,713.3,728.0675,856.55,,,,,,,,
2022-05-26,ASIANPAINT,put_forced_realisation,,,,,,3100.0,,,,,,,,,,,,,,,2840.15,2250.0,7003605.7305,2944867.060078083,4058738.6704219165,585069.9777042498
2022-05-26,UPL,put_forced_realisation,,,,,,780.0,,,,,,,,,,,,,,,747.45,9100.0,7127110.17564,2359797.0823738337,4767313.093266167,296423.0822788996
2022-05-26,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2022-05-27,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2022-05-30,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-29,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BAJAJFINSV,dividend,,450.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
2022-06-30,BAJFINANCE,dividend,,1000.0,,,,,,20.0,,,,,,,,,,,,,,,,,,
2022-06-30,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2022-07-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,DRREDDY,dividend,,1500.0,,,,,,30.0,,,,,,,,,,,,,,,,,,
2022-07-11,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,450.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2022-08-18,RELIANCE,dividend,,2500.0,,,,,,8.0,,,,,,,,,,,,,,,,,,
2022-08-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2022-09-13,BAJAJFINSV,corporate_action_split_bonus,,,,,,,,,0.1,0.0,10.0,,,,,,,,,,,,,,,
2022-09-28,HINDALCO,PUT_STOP_LOSS,,,,,,420.0,,,,,,,,,,360.75,365.66999999999996,430.2,,,,,,,,
2022-09-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,33600.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2022-09-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2022-10-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2022-11-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2022-12-29,INFY,put_forced_realisation,,,,,,1560.0,,,,,,,,,,,,,,,1517.55,5100.0,7988628.98808,6501272.425454261,1487356.5626257388,216660.74628710022
2022-12-29,APOLLOHOSP,put_forced_realisation,,,,,,4550.0,,,,,,,,,,,,,,,4524.45,1750.0,7995155.64575,6284611.679167161,1710543.9665828394,44765.45733325032
2022-12-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2023-01-19,HCLTECH,dividend,,7000.0,,,,,,10.0,,,,,,,,,,,,,,,,,,
2023-01-25,SBIN,put_forced_realisation,,,,,,585.0,,,,,,,,,,,,,,,568.7,13500.0,7929889.06905,6470248.730629341,1459640.3384206593,220218.08042899938
2023-01-25,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2023-01-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-03,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2023-02-24,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2023-02-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-10,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
