cycle_id,symbol,start,end,status,n_puts,n_calls,assigned,called_away,premium,option_pnl,stock_pnl,costs,max_margin_lev,max_margin_unlev,put_strike,assign_fsp,assign_date,first_call_spot,min_spot_while_held,shares_assigned,shares_ca_delta,shares_called_away,shares_sold,cash_settled,stopped_out,stop_level,max_uncovered_at_call,residual_after_call_away,n_call_topups,option_pnl_t,stock_pnl_t,costs_t,total_pnl,sector,duration_days,assignment_gap_pct,drawdown_while_held_pct
89,RELIANCE,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,86287.5,64912.50000000012,0.0,158.3806483749999,1248937.5,4995750.0,2000.0,0.0,,,,0,0,0,0,True,False,1786.4449999999997,0,0,0,64912.50000000012,0.0,158.3806483749999,64754.119351625115,Oil Gas & Consumable Fuels,24,,
90,SBIN,2021-03-01,2021-05-27,completed,1,2,True,True,343981.19999999995,-436018.80000000005,840000.0,38840.643676492,1132050.0,4528200.0,370.0,355.2,2021-03-25,357.2,328.85,12000,0,12000,0,False,False,335.7075,0,0,0,-436018.80000000005,840000.0,38840.643676492,365140.556323508,Financial Services,87,-0.040000000000000036,-0.07418355855855852
91,AXISBANK,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,121446.0,121446.0,0.0,160.34698154,1239120.0,4956480.0,690.0,0.0,,,,0,0,0,0,False,False,619.2674999999999,0,0,0,121446.0,0.0,160.34698154,121285.65301846,Financial Services,24,,
92,HDFCLIFE,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,69069.0,45969.00000000001,0.0,140.12437231,1287536.25,5150145.0,670.0,0.0,,,,0,0,0,0,True,False,599.4625,0,0,0,45969.00000000001,0.0,140.12437231,45828.87562769001,Financial Services,24,,
93,POWERGRID,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,70800.0,70800.0,0.0,103.320092,1229100.0,4916400.0,205.0,0.0,,,,0,0,0,0,False,False,193.1625,0,0,0,70800.0,0.0,103.320092,70696.679908,Power,24,,
94,JSWSTEEL,2021-05-04,2021-07-29,completed,1,2,True,True,593496.72,135441.7200000004,591704.9999999997,47628.46776201759,1415272.5,5661090.0,690.0,681.85,2021-05-27,689.8,665.5,8100,0,8100,0,False,False,608.0899999999999,0,0,0,135441.7200000004,591704.9999999997,47628.46776201759,679518.2522379825,Metals & Mining,86,-0.011811594202898568,-0.023978880985554007
95,TATASTEEL,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,172794.12,172794.12,0.0,218.2663997096,1299352.5,5197410.0,1020.0,0.0,,,,0,0,0,0,False,False,904.2724999999999,0,0,0,172794.12,0.0,218.2663997096,172575.8536002904,Metals & Mining,23,,
96,BAJAJFINSV,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,111369.4,111369.4,0.0,149.066538652,1312193.75,5248775.0,10500.0,0.0,,,,0,0,0,0,False,False,9338.4825,0,0,0,111369.4,0.0,149.066538652,111220.333461348,Financial Services,23,,
97,BAJFINANCE,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,102570.0,102570.0,0.0,139.1533106,1324450.0,5297800.0,5300.0,0.0,,,,0,0,0,0,False,False,4773.3875,0,0,0,102570.0,0.0,139.1533106,102430.8466894,Financial Services,23,,
98,ICICIBANK,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,57110.9,57110.9,0.0,87.939997722,783681.25,3134725.0,570.0,0.0,,,,0,0,0,0,False,False,502.81749999999994,0,0,0,57110.9,0.0,87.939997722,57022.960002278,Financial Services,23,,
99,SBIN,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,133087.5,133087.5,0.0,173.53371575,1517437.5,6069750.0,405.0,0.0,,,,0,0,0,0,False,False,360.6975,0,0,0,133087.5,0.0,173.53371575,132913.96628425,Financial Services,24,,
100,ASIANPAINT,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,46683.0,46683.0,0.0,76.19213414000001,1469842.5,5879370.0,2800.0,0.0,,,,0,0,0,0,False,False,2530.875,0,0,0,46683.0,0.0,76.19213414000001,46606.80786586,Consumer Durables,24,,
101,IOC,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,93600.0,93600.0,0.0,129.047888,1364350.0,5457400.0,105.0,0.0,,,,0,0,0,0,False,False,92.8625,0,0,0,93600.0,0.0,129.047888,93470.952112,Oil Gas & Consumable Fuels,24,,
102,BAJAJ-AUTO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,56598.75,56598.75,0.0,87.363019775,1499681.25,5998725.0,4000.0,0.0,,,,0,0,0,0,False,False,3563.88,0,0,0,56598.75,0.0,87.363019775,56511.386980225,Automobile,24,,
103,WIPRO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,72618.56,72618.56,0.0,105.41061732479999,1441580.0,5766320.0,515.0,0.0,,,,0,0,0,0,False,False,458.19249999999994,0,0,0,72618.56,0.0,105.41061732479999,72513.1493826752,Information Technology,24,,
104,TITAN,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,53564.25,53564.25,0.0,83.944412765,1406062.5,5624250.0,1500.0,0.0,,,,0,0,0,0,False,False,1356.8125,0,0,0,53564.25,0.0,83.944412765,53480.305587235,Consumer Durables,24,,
105,INDUSINDBK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,108414.81,108414.81,0.0,145.7379566498,1511133.75,6044535.0,960.0,0.0,,,,0,0,0,0,False,False,861.05,0,0,0,108414.81,0.0,145.7379566498,108269.0720433502,Financial Services,24,,
106,LT,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,48858.67,48858.67,0.0,78.6432004486,1408599.0625,5634396.25,1400.0,0.0,,,,0,0,0,0,False,False,1247.545,0,0,0,48858.67,0.0,78.6432004486,48780.0267995514,Capital Goods,24,,
107,AXISBANK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,73710.0,73710.0,0.0,106.6402118,1490055.0,5960220.0,710.0,0.0,,,,0,0,0,0,False,False,638.095,0,0,0,73710.0,0.0,106.6402118,73603.3597882,Financial Services,24,,
108,TECHM,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,74295.0,74295.0,0.0,107.2992611,1469850.0,5879400.0,980.0,0.0,,,,0,0,0,0,False,False,868.4024999999999,0,0,0,74295.0,0.0,107.2992611,74187.7007389,Information Technology,24,,
109,ICICIBANK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,43168.125,43168.125,0.0,72.23234626249999,1466248.4375,5864993.75,610.0,0.0,,,,0,0,0,0,False,False,563.3375,0,0,0,43168.125,0.0,72.23234626249999,43095.8926537375,Financial Services,24,,
110,INFY,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,47706.96,47706.96,0.0,77.3457069968,1406842.5,5627370.0,1340.0,0.0,,,,0,0,0,0,False,False,1184.6875,0,0,0,47706.96,0.0,77.3457069968,47629.6142930032,Information Technology,24,,
111,HEROMOTOCO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,75040.98000000001,75040.98000000001,0.0,108.13966724840002,1495226.25,5980905.0,2850.0,0.0,,,,0,0,0,0,False,False,2556.375,0,0,0,75040.98000000001,0.0,108.13966724840002,74932.84033275161,Automobile,24,,
112,M&M,2021-05-31,2021-10-28,completed,1,4,True,True,579306.56,175826.5599999996,564480.0000000003,38945.5301451648,1164170.0,4656680.0,810.0,791.8,2021-06-24,794.25,728.7,5600,0,5600,0,False,False,686.7575,0,0,0,175826.55999999965,564480.0000000003,38945.5301451648,701361.0298548352,Automobile,150,-0.02246913580246923,-0.07969184137408425
113,INFY,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,63267.96,63267.96,0.0,94.8764183768,1574737.5,6298950.0,1500.0,0.0,,,,0,0,0,0,False,False,1336.03,0,0,0,63267.96,0.0,94.8764183768,63173.0835816232,Information Technology,31,,
114,MARUTI,2021-06-28,2021-09-30,completed,1,2,True,True,147458.96,-128181.04000000015,311640.0000000001,47398.320634356794,1458210.0,5832840.0,7300.0,6993.5,2021-07-29,6977.7,6608.6,800,0,800,0,False,False,6456.8125,0,0,0,-128181.04000000017,311640.0000000001,47398.320634356794,136060.63936564318,Automobile,94,-0.04198630136986303,-0.05503681990419673
115,TATACONSUM,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,36328.5,36328.5,0.0,64.52696153,1457291.25,5829165.0,720.0,0.0,,,,0,0,0,0,False,False,650.8025,0,0,0,36328.5,0.0,64.52696153,36263.97303847,FMCG,31,,
116,TCS,2021-06-28,2021-08-26,completed,1,1,True,True,104861.34,-572028.6599999995,856889.9999999995,49918.123997817194,1486822.5,5947290.0,3200.0,3195.8,2021-07-29,3167.45,3167.45,1800,0,1800,0,False,False,2836.2374999999997,0,0,0,-572028.6599999995,856889.9999999995,49918.123997817194,234943.21600218292,Information Technology,59,-0.0013124999999999387,-0.00887101821140257
117,TITAN,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,88846.875,88846.875,0.0,123.6931124375,1574156.25,6296625.0,1680.0,0.0,,,,0,0,0,0,False,False,1468.8425,0,0,0,88846.875,0.0,123.6931124375,88723.1818875625,Consumer Durables,31,,
118,TECHM,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,117585.0,117585.0,0.0,156.0689093,1559400.0,6237600.0,1040.0,0.0,,,,0,0,0,0,False,False,939.3349999999999,0,0,0,117585.0,0.0,156.0689093,117428.9310907,Information Technology,31,,
119,HDFCLIFE,2021-06-28,2021-08-26,completed,1,1,True,True,183182.56,-135377.4400000004,318560.0000000004,49470.5576268448,1507110.0,6028440.0,690.0,662.65,2021-07-29,664.05,664.05,8800,0,8800,0,False,False,591.77,0,0,0,-135377.4400000004,318560.0000000004,49470.5576268448,133712.0023731552,Financial Services,59,-0.039637681159420346,0.002112729193390228
120,HINDUNILVR,2021-06-28,2021-08-26,completed,1,1,True,True,67523.49,-611931.5100000002,895455.0000000002,54495.5170037642,1637077.5,6548310.0,2340.0,2334.75,2021-07-29,2333.3,2332.8,2700,0,2700,0,False,False,2091.1699999999996,0,0,0,-611931.5100000002,895455.0000000002,54495.5170037642,229027.97299623583,FMCG,59,-0.0022435897435897356,-0.0008352071956311269
121,NTPC,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,51300.0,51300.0,0.0,81.393554,1566787.5,6267150.0,110.0,0.0,,,,0,0,0,0,False,False,98.7275,0,0,0,51300.0,0.0,81.393554,51218.606446,Power,31,,
122,TATASTEEL,2021-08-02,2021-08-26,put_expired_otm,1,0,False,False,134878.85,134878.85,0.0,175.551814833,1442131.25,5768525.0,1360.0,0.0,,,,0,0,0,0,False,False,1198.5425,0,0,0,134878.85,0.0,175.551814833,134703.29818516702,Metals & Mining,24,,
123,HINDALCO,2021-08-02,2021-09-30,completed,1,1,True,True,386654.065,-348538.4349999995,960942.4999999995,55746.3824405977,1656440.625,6625762.5,425.0,424.1,2021-08-26,437.9,437.9,15050,0,15050,0,False,False,378.93,0,0,0,-348538.4349999995,960942.4999999995,55746.3824405977,556657.6825594024,Metals & Mining,59,-0.0021176470588234464,0.03253949540202772
124,BAJAJFINSV,2021-08-02,2021-08-26,put_expired_otm,1,0,False,False,76539.915,76539.915,0.0,109.8283374407,1518615.0,6074460.0,13500.0,0.0,,,,0,0,0,0,False,False,12006.377499999999,0,0,0,76539.915,0.0,109.8283374407,76430.08666255929,Financial Services,24,,
125,JSWSTEEL,2021-08-02,2022-03-31,completed,1,7,True,True,127578.51000000001,45701.01000000004,81877.49999999997,8131.5057342458,235760.625,943042.5,700.0,672.0,2021-08-26,677.5,569.35,1350,0,1350,0,False,False,634.695,0,0,0,45701.01000000003,81877.49999999997,8131.5057342458,119447.0042657542,Metals & Mining,241,-0.040000000000000036,-0.15275297619047612
126,BAJAJFINSV,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,69304.20000000001,69304.20000000001,0.0,101.67672563600001,1453026.5625,5812106.25,15500.0,0.0,,,,0,0,0,0,False,False,14076.34,0,0,0,69304.20000000001,0.0,101.67672563600001,69202.52327436401,Financial Services,31,,
127,TECHM,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,121212.0,121212.0,0.0,160.15501496,1652640.0,6610560.0,1380.0,0.0,,,,0,0,0,0,False,False,1206.32,0,0,0,121212.0,0.0,160.15501496,121051.84498504,Information Technology,31,,
128,BAJFINANCE,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,62985.0,62985.0,0.0,94.5576413,1649737.5,6598950.0,6600.0,0.0,,,,0,0,0,0,False,False,6090.675,0,0,0,62985.0,0.0,94.5576413,62890.4423587,Financial Services,31,,
129,NESTLEIND,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,39438.75,39438.75,0.0,68.030906975,1186746.875,4746987.5,19000.0,0.0,,,,0,0,0,0,False,False,16780.9125,0,0,0,39438.75,0.0,68.030906975,39370.719093025,FMCG,31,,
130,HCLTECH,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,58694.719999999994,58694.719999999994,0.0,89.72429765759999,1539930.0,6159720.0,1100.0,0.0,,,,0,0,0,0,False,False,988.8900000000001,0,0,0,58694.719999999994,0.0,89.72429765759999,58604.99570234239,Information Technology,31,,
131,HINDUNILVR,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,42588.0,42588.0,0.0,71.57878904,1535730.0,6142920.0,2560.0,0.0,,,,0,0,0,0,False,False,2284.5449999999996,0,0,0,42588.0,0.0,71.57878904,42516.42121096,FMCG,31,,
132,TCS,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,56072.159999999996,56072.159999999996,0.0,86.76977401279999,1601617.5,6406470.0,3560.0,0.0,,,,0,0,0,0,False,False,3146.105,0,0,0,56072.159999999996,0.0,86.76977401279999,55985.3902259872,Information Technology,31,,
133,RELIANCE,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,27933.899999999998,27933.899999999998,0.0,55.069773061999996,1589887.5,6359550.0,2120.0,0.0,,,,0,0,0,0,False,False,1929.7124999999999,0,0,0,27933.899999999998,0.0,55.069773061999996,27878.830226937996,Oil Gas & Consumable Fuels,31,,
134,HDFCLIFE,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,26235.0,26235.0,0.0,53.1558263,1658002.5,6632010.0,670.0,0.0,,,,0,0,0,0,False,False,605.4975000000001,0,0,0,26235.0,0.0,53.1558263,26181.8441737,Financial Services,31,,
135,BPCL,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,72305.28,72305.28,0.0,105.05768234239999,1613520.0,6454080.0,450.0,0.0,,,,0,0,0,0,False,False,401.6675,0,0,0,72305.28,0.0,105.05768234239999,72200.2223176576,Oil Gas & Consumable Fuels,31,,
136,ADANIPORTS,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,56794.0,56794.0,0.0,87.58298452,849750.0,3399000.0,680.0,0.0,,,,0,0,0,0,False,False,620.5,0,0,0,56794.0,0.0,87.58298452,56706.41701548,Services,31,,
137,COALINDIA,2021-10-04,2022-03-31,completed,1,4,True,True,581339.64,-514860.36000000004,1152900.0,56055.6545938312,1680210.0,6720840.0,180.0,166.55,2021-10-28,170.5,140.7,37800,0,37800,0,False,False,161.45749999999998,29400,0,1,-514860.36000000004,1152900.0,56055.654593831205,581983.9854061689,Oil Gas & Consumable Fuels,178,-0.07472222222222213,-0.15520864605223672
138,ONGC,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,152460.0,152460.0,0.0,195.35838679999998,1616422.5,6465690.0,140.0,0.0,,,,0,0,0,0,False,False,125.46,0,0,0,152460.0,0.0,195.35838679999998,152264.6416132,Oil Gas & Consumable Fuels,24,,
139,TATAMOTORS,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,114762.37500000001,114762.37500000001,0.0,152.88899642750002,1570813.125,6283252.5,315.0,0.0,,,,0,0,0,0,False,False,290.7,0,0,0,114762.37500000001,0.0,152.88899642750002,114609.48600357251,Automobile,24,,
140,SUNPHARMA,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,90499.92,90499.92,0.0,125.55539987360001,1658370.0,6633480.0,790.0,0.0,,,,0,0,0,0,False,False,707.1999999999999,0,0,0,90499.92,0.0,125.55539987360001,90374.3646001264,Healthcare,24,,
141,TITAN,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,104970.9375,104970.9375,0.0,141.85815876875,1737998.4375,6951993.75,2060.0,0.0,,,,0,0,0,0,False,False,1832.005,0,0,0,104970.9375,0.0,141.85815876875,104829.07934123125,Consumer Durables,24,,
142,GRASIM,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,163807.3125,163807.3125,0.0,208.14204211625,1709625.9375,6838503.75,1600.0,0.0,,,,0,0,0,0,False,False,1394.9775,0,0,0,163807.3125,0.0,208.14204211625,163599.17045788374,Construction Materials,24,,
143,HINDALCO,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,93912.0,93912.0,0.0,129.39938096,1727175.625,6908702.5,460.0,0.0,,,,0,0,0,0,False,False,429.84499999999997,0,0,0,93912.0,0.0,129.39938096,93782.60061904,Metals & Mining,24,,
144,MARUTI,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,90870.0,90870.0,0.0,125.97232460000001,1699000.0,6796000.0,6800.0,0.0,,,,0,0,0,0,False,False,6094.755,0,0,0,90870.0,0.0,125.97232460000001,90744.0276754,Automobile,24,,
145,BAJFINANCE,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,99218.4375,99218.4375,0.0,135.37750731875,1573250.0,6293000.0,7200.0,0.0,,,,0,0,0,0,False,False,6540.7925,0,0,0,99218.4375,0.0,135.37750731875,99083.05999268124,Financial Services,24,,
146,RELIANCE,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,56172.05,56172.05,0.0,86.882308089,1663612.5,6654450.0,2420.0,0.0,,,,0,0,0,0,False,False,2172.7275,0,0,0,56172.05,0.0,86.882308089,56085.167691911,Oil Gas & Consumable Fuels,24,,
147,TATAMOTORS,2021-11-01,2021-11-25,put_expired_otm,1,0,False,False,227857.5,227857.5,0.0,280.29970234999996,1638037.5,6552150.0,460.0,0.0,,,,0,0,0,0,False,False,412.84499999999997,0,0,0,227857.5,0.0,280.29970234999996,227577.20029765,Automobile,24,,
148,ICICIBANK,2021-11-01,2022-01-27,completed,1,2,True,True,230453.85,-129246.1500000002,359700.0000000002,51963.556091082995,1566778.125,6267112.5,760.0,751.05,2021-11-25,722.2,709.55,8250,0,8250,0,False,False,683.3149999999999,0,0,0,-129246.1500000002,359700.0000000002,51963.556091082995,178490.293908917,Financial Services,87,-0.01177631578947369,-0.05525597496837764
149,BHARTIARTL,2021-11-29,2022-01-28,residual_after_call_away,1,1,True,True,206737.965,-49979.03499999978,270306.0479999998,51931.374640080416,1655635.75,6622543.0,700.0,679.35,2021-12-30,683.8,683.8,9430,0,8550,880,False,False,628.4475,880,880,0,-49979.03499999978,270306.0479999998,51931.374640080416,168395.63835991957,Telecommunication,60,-0.02949999999999997,0.00655037903878708
150,ADANIPORTS,2021-11-29,2021-12-30,put_expired_otm,1,0,False,False,225712.0,225712.0,0.0,277.88262496,1699625.0,6798500.0,680.0,0.0,,,,0,0,0,0,False,False,597.21,0,0,0,225712.0,0.0,277.88262496,225434.11737504,Services,31,,
151,HCLTECH,2022-01-03,2022-01-24,stop_loss,1,0,False,False,108926.72,-676592.0,0.0,685.6705453952001,1750000.0,7000000.0,1260.0,0.0,,,,0,0,0,0,False,True,1127.2275,0,0,0,-676592.0,0.0,685.6705453952001,-677277.6705453952,Information Technology,21,,
152,TECHM,2022-01-03,2022-01-24,stop_loss,1,0,False,False,106674.96,-696638.0399999999,0.0,694.8171259768001,1760167.5,7040670.0,1700.0,0.0,,,,0,0,0,0,False,True,1517.08,0,0,0,-696638.0399999999,0.0,694.8171259768001,-697332.8571259767,Information Technology,21,,
153,WIPRO,2022-01-03,2022-01-21,stop_loss,1,0,False,False,95315.99999999999,-705783.52,0.0,680.5670221216,1744210.0,6976840.0,680.0,0.0,,,,0,0,0,0,False,True,610.895,0,0,0,-705783.52,0.0,680.5670221216,-706464.0870221216,Information Technology,18,,
154,SUNPHARMA,2022-01-03,2022-01-27,put_expired_otm,1,0,False,False,64701.0,64701.0,0.0,96.49085258000001,1695225.0,6780900.0,810.0,0.0,,,,0,0,0,0,False,False,721.6075000000001,0,0,0,64701.0,0.0,96.49085258000001,64604.50914742,Healthcare,24,,
155,CIPLA,2022-01-03,2022-01-27,put_expired_otm,1,0,False,False,96203.64,96203.64,0.0,131.9810967512,1733940.0,6935760.0,900.0,0.0,,,,0,0,0,0,False,False,790.925,0,0,0,96203.64,0.0,131.9810967512,96071.6589032488,Healthcare,24,,
156,DRREDDY,2022-01-03,2023-04-27,completed,1,15,True,True,717429.4500000001,-200870.54999999967,1038299.9999999998,59265.615253281,1781493.7500000002,7125975.000000001,4700.0,4256.35,2022-01-27,4218.6,3718.85,1500,0,1500,0,False,False,4125.1775,0,0,0,-200870.5499999997,1038299.9999999998,59265.615253280994,778163.8347467191,Healthcare,479,-0.09439361702127647,-0.12628190820773677
157,TITAN,2022-01-03,2022-03-31,completed,1,2,True,True,432899.7,-5400.299999999741,678299.9999999998,60410.75841502599,1868100.0,7472400.0,2420.0,2310.05,2022-01-27,2315.6,2315.6,3000,0,3000,0,False,False,2145.2725,0,0,0,-5400.299999999741,678299.9999999998,60410.75841502599,612488.941584974,Consumer Durables,87,-0.0454338842975206,0.0024025453994500623
158,INFY,2022-01-03,2022-03-31,completed,1,2,True,True,191646.38999999998,-698528.61,890175.0,58476.1281637462,1755097.5,7020390.0,1800.0,1678.6,2022-01-27,1686.2,1678.15,3900,0,3900,0,False,False,1613.6825,0,0,0,-698528.61,890175.0,58476.1281637462,133170.2618362538,Information Technology,87,-0.06744444444444453,-0.00026808054330984543
159,TCS,2022-01-03,2022-01-27,put_expired_otm,1,0,False,False,44774.340000000004,44774.340000000004,0.0,74.0418759572,1744591.875,6978367.5,3580.0,0.0,,,,0,0,0,0,False,False,3245.0875,0,0,0,44774.340000000004,0.0,74.0418759572,44700.298124042805,Information Technology,24,,
160,ASIANPAINT,2022-01-03,2022-01-27,put_cash_settled,1,0,False,False,38829.375,-238033.12500000044,0.0,272.72677753750025,1819040.625,7276162.5,3240.0,0.0,,,,0,0,0,0,True,False,2909.04,0,0,0,-238033.12500000044,0.0,272.72677753750025,-238305.85177753793,Consumer Durables,24,,
161,MARUTI,2022-02-01,2022-02-24,put_cash_settled,1,0,False,False,113060.96,81180.95999999972,0.0,195.50398671680023,1649740.0,6598960.0,8250.0,0.0,,,,0,0,0,0,True,False,7275.49,0,0,0,81180.95999999972,0.0,195.50398671680023,80985.45601328292,Automobile,23,,
162,AXISBANK,2022-02-01,2022-02-24,put_cash_settled,1,0,False,False,54463.92,-27016.080000000387,0.0,162.05610139360022,1553265.0,6213060.0,740.0,0.0,,,,0,0,0,0,True,False,664.615,0,0,0,-27016.080000000387,0.0,162.05610139360022,-27178.136101393986,Financial Services,23,,
163,SBIN,2022-02-01,2022-02-24,put_cash_settled,1,0,False,False,155025.59999999998,-353174.4000000003,0.0,555.522696448,1532850.0,6131400.0,515.0,0.0,,,,0,0,0,0,True,False,452.4549999999999,0,0,0,-353174.4000000003,0.0,555.522696448,-353729.92269644834,Financial Services,23,,
164,BAJAJ-AUTO,2022-02-01,2022-02-24,put_expired_otm,1,0,False,False,77122.4,77122.4,0.0,110.48455339199998,1699575.0,6798300.0,3400.0,0.0,,,,0,0,0,0,False,False,3004.2825,0,0,0,77122.4,0.0,110.48455339199998,77011.91544660799,Automobile,23,,
165,IOC,2022-02-01,2022-04-01,universe_removal_sale,1,1,True,False,256674.6,-198325.4,547772.225,28529.52512437325,1353625.0,5414500.0,120.0,110.0,2022-02-24,112.25,112.25,45500,0,0,45500,False,False,103.4875,0,0,0,-198325.4,547772.225,28529.52512437325,320917.2998756267,Oil Gas & Consumable Fuels,59,-0.08333333333333337,0.020454545454545503
166,BHARTIARTL,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,51870.0,51870.0,0.0,82.0357046,1709762.5,6839050.0,720.0,0.0,,,,0,0,0,0,False,False,652.63,0,0,0,51870.0,0.0,82.0357046,51787.9642954,Telecommunication,24,,
167,JSWSTEEL,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,140510.16,140510.16,0.0,181.89593605279998,1651387.5,6605550.0,700.0,0.0,,,,0,0,0,0,False,False,622.7950000000001,0,0,0,140510.16,0.0,181.89593605279998,140328.2640639472,Metals & Mining,24,,
168,TATACONSUM,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,108722.25000000001,108722.25000000001,0.0,146.08431240500002,1770930.0,7083720.0,750.0,0.0,,,,0,0,0,0,False,False,669.885,0,0,0,108722.25000000001,0.0,146.08431240500002,108576.16568759501,FMCG,24,,
169,ADANIPORTS,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,89578.125,89578.125,0.0,124.5169240625,1640296.875,6561187.5,750.0,0.0,,,,0,0,0,0,False,False,695.7674999999999,0,0,0,89578.125,0.0,124.5169240625,89453.6080759375,Services,24,,
170,M&M,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,79408.42,79408.42,0.0,113.05993780359998,1797136.25,7188545.0,790.0,0.0,,,,0,0,0,0,False,False,708.645,0,0,0,79408.42,0.0,113.05993780359998,79295.3600621964,Automobile,24,,
171,RELIANCE,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,68103.75,68103.75,0.0,100.324322675,1746009.375,6984037.5,2540.0,0.0,,,,0,0,0,0,False,False,2264.145,0,0,0,68103.75,0.0,100.324322675,68003.425677325,Oil Gas & Consumable Fuels,24,,
172,GRASIM,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,93991.4325,93991.4325,0.0,129.48886802585,1709038.125,6836152.5,1600.0,0.0,,,,0,0,0,0,False,False,1427.745,0,0,0,93991.4325,0.0,129.48886802585,93861.94363197415,Construction Materials,24,,
173,AXISBANK,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,80028.48,80028.48,0.0,113.75848499839998,1774320.0,7097280.0,740.0,0.0,,,,0,0,0,0,False,False,666.485,0,0,0,80028.48,0.0,113.75848499839998,79914.7215150016,Financial Services,24,,
174,BAJFINANCE,2022-04-04,2023-09-28,completed,1,16,True,True,1715556.4,1004206.3999999997,1061350.0000000005,62093.671383662004,1854800.0,7419200.0,7100.0,6727.65,2022-04-28,6671.8,5283.9,1000,0,1000,0,False,False,6367.0525,0,0,0,1004206.3999999997,1061350.0000000005,62093.671383662,2003462.7286163382,Financial Services,542,-0.052443661971831035,-0.21459945151724602
175,BAJAJFINSV,2022-04-04,2023-11-30,completed,1,14,True,True,1611269.0100000002,813351.5100000001,780817.4999999994,61966.9257167608,1901306.25,7605225.0,1625.0,1501.185,2022-04-28,1491.115,1093.175,450,4050,4500,0,False,False,14616.8975,0,0,0,813351.5100000002,780817.4999999994,61966.9257167608,1532202.0842832387,Financial Services,605,-0.07619384615384617,-0.2717919510253567
176,POWERGRID,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,55996.5,55996.5,0.0,86.68453697000001,1719492.525,6877970.1,215.0,0.0,,,,0,0,0,0,False,False,193.29,0,0,0,55996.5,0.0,86.68453697000001,55909.81546303,Power,24,,
177,INFY,2022-04-04,2022-04-19,stop_loss,1,0,False,False,110082.18,-903883.5,0.0,836.9659685187999,1746273.75,6985095.0,1820.0,0.0,,,,0,0,0,0,False,True,1600.5075,0,0,0,-903883.5,0.0,836.9659685187999,-904720.4659685188,Information Technology,15,,
178,ULTRACEMCO,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,79686.75,79686.75,0.0,113.37349881499999,1758033.75,7032135.0,6400.0,0.0,,,,0,0,0,0,False,False,5732.315,0,0,0,79686.75,0.0,113.37349881499999,79573.376501185,Construction Materials,24,,
