cycle_id,symbol,start,end,status,n_puts,n_calls,assigned,called_away,premium,option_pnl,stock_pnl,costs,max_margin_lev,max_margin_unlev,put_strike,assign_fsp,assign_date,first_call_spot,min_spot_while_held,shares_assigned,shares_ca_delta,shares_called_away,shares_sold,cash_settled,stopped_out,stop_level,max_uncovered_at_call,residual_after_call_away,n_call_topups,option_pnl_t,stock_pnl_t,costs_t,total_pnl,sector,duration_days,assignment_gap_pct,drawdown_while_held_pct
91,AXISBANK,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,141687.0,141687.0,0.0,183.13814513,1156512.0,5782560.0,690.0,0.0,,,,0,0,0,0,False,False,619.2674999999999,0,0,0,141687.0,0.0,183.13814513,141503.86185487,Financial Services,24,,
92,HDFCLIFE,2021-03-01,2021-06-24,completed,1,3,True,True,143017.71,35437.70999999992,173580.0000000001,18720.0096528243,455961.0,2279805.0,670.0,667.0,2021-03-25,671.7,658.5,3300,0,3300,0,False,False,599.4625,0,0,0,35437.70999999993,173580.0000000001,18720.0096528243,190297.7003471757,Financial Services,115,-0.004477611940298498,-0.012743628185907019
93,JSWSTEEL,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,186117.75,186117.75,0.0,233.27653479499998,1280191.5,6400957.5,680.0,0.0,,,,0,0,0,0,False,False,614.7624999999999,0,0,0,186117.75,0.0,233.27653479499998,185884.473465205,Metals & Mining,24,,
94,TATASTEEL,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,174369.0,174369.0,0.0,220.04062802000004,1346196.0,6730980.0,990.0,0.0,,,,0,0,0,0,False,False,905.0375,0,0,0,174369.0,0.0,220.04062802000004,174148.95937198,Metals & Mining,24,,
95,BAJAJFINSV,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,138510.9375,138510.9375,0.0,179.64365196875,1312193.75,6560968.75,10500.0,0.0,,,,0,0,0,0,False,False,9385.445,0,0,0,138510.9375,0.0,179.64365196875,138331.29384803126,Financial Services,24,,
96,BAJFINANCE,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,119925.0,119925.0,0.0,158.7051065,1299550.0,6497750.0,5200.0,0.0,,,,0,0,0,0,False,False,4718.4775,0,0,0,119925.0,0.0,158.7051065,119766.2948935,Financial Services,24,,
97,ICICIBANK,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,102960.0,102960.0,0.0,139.5926768,1253890.0,6269450.0,570.0,0.0,,,,0,0,0,0,False,False,507.2375,0,0,0,102960.0,0.0,139.5926768,102820.4073232,Financial Services,24,,
98,WIPRO,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,129168.00000000001,129168.00000000001,0.0,169.11808544000002,1353456.0,6767280.0,470.0,0.0,,,,0,0,0,0,False,False,414.2475,0,0,0,129168.00000000001,0.0,169.11808544000002,128998.88191456001,Information Technology,24,,
99,INDUSINDBK,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,229203.36000000002,229203.36000000002,0.0,281.8159213088,1266984.0,6334920.0,880.0,0.0,,,,0,0,0,0,False,False,776.56,0,0,0,229203.36000000002,0.0,281.8159213088,228921.54407869122,Financial Services,24,,
100,AXISBANK,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,146016.0,146016.0,0.0,188.09870528,1305312.0,6526560.0,680.0,0.0,,,,0,0,0,0,False,False,597.3375,0,0,0,146016.0,0.0,188.09870528,145827.90129472,Financial Services,24,,
101,DRREDDY,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,120857.41249999999,120857.41249999999,0.0,159.75554377425001,1347266.25,6736331.25,4900.0,0.0,,,,0,0,0,0,False,False,4408.0575,0,0,0,120857.41249999999,0.0,159.75554377425001,120697.65695622574,Healthcare,24,,
102,POWERGRID,2021-05-03,2021-05-27,put_expired_otm,1,0,False,False,76800.0,76800.0,0.0,110.12134400000001,1343680.0,6718400.0,210.0,0.0,,,,0,0,0,0,False,False,187.68,0,0,0,76800.0,0.0,110.12134400000001,76689.878656,Power,24,,
103,SBIN,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,159705.0,159705.0,0.0,203.5204589,1456740.0,7283700.0,405.0,0.0,,,,0,0,0,0,False,False,360.6975,0,0,0,159705.0,0.0,203.5204589,159501.4795411,Financial Services,24,,
104,ASIANPAINT,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,53352.0,53352.0,0.0,83.70529616,1343856.0,6719280.0,2800.0,0.0,,,,0,0,0,0,False,False,2530.875,0,0,0,53352.0,0.0,83.70529616,53268.29470384,Consumer Durables,24,,
105,IOC,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,128700.0,128700.0,0.0,168.590846,1500785.0,7503925.0,105.0,0.0,,,,0,0,0,0,False,False,92.8625,0,0,0,128700.0,0.0,168.590846,128531.409154,Oil Gas & Consumable Fuels,24,,
106,BAJAJ-AUTO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,66031.875,66031.875,0.0,97.9901897375,1399702.5,6998512.5,4000.0,0.0,,,,0,0,0,0,False,False,3563.88,0,0,0,66031.875,0.0,97.9901897375,65933.8848102625,Automobile,24,,
107,WIPRO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,93366.71999999999,93366.71999999999,0.0,128.7850794176,1482768.0,7413840.0,515.0,0.0,,,,0,0,0,0,False,False,458.19249999999994,0,0,0,93366.71999999999,0.0,128.7850794176,93237.93492058238,Information Technology,24,,
108,TITAN,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,69633.525,69633.525,0.0,102.0477365945,1462305.0,7311525.0,1500.0,0.0,,,,0,0,0,0,False,False,1356.8125,0,0,0,69633.525,0.0,102.0477365945,69531.4772634055,Consumer Durables,24,,
109,INDUSINDBK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,123902.64,123902.64,0.0,163.18623617120002,1381608.0,6908040.0,960.0,0.0,,,,0,0,0,0,False,False,861.05,0,0,0,123902.64,0.0,163.18623617120002,123739.4537638288,Financial Services,24,,
110,LT,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,62818.29,62818.29,0.0,94.3698291482,1448844.75,7244223.75,1400.0,0.0,,,,0,0,0,0,False,False,1247.545,0,0,0,62818.29,0.0,94.3698291482,62723.9201708518,Capital Goods,24,,
111,AXISBANK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,84240.0,84240.0,0.0,118.5030992,1362336.0,6811680.0,710.0,0.0,,,,0,0,0,0,False,False,638.095,0,0,0,84240.0,0.0,118.5030992,84121.4969008,Financial Services,24,,
112,TECHM,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,89154.0,89154.0,0.0,124.03911332,1411056.0,7055280.0,980.0,0.0,,,,0,0,0,0,False,False,868.4024999999999,0,0,0,89154.0,0.0,124.03911332,89029.96088668,Information Technology,24,,
113,ICICIBANK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,49335.0,49335.0,0.0,79.17982429999999,1340570.0,6702850.0,610.0,0.0,,,,0,0,0,0,False,False,563.3375,0,0,0,49335.0,0.0,79.17982429999999,49255.8201757,Financial Services,24,,
114,INFY,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,61337.520000000004,61337.520000000004,0.0,92.7016232816,1447038.0,7235190.0,1340.0,0.0,,,,0,0,0,0,False,False,1184.6875,0,0,0,61337.520000000004,0.0,92.7016232816,61244.8183767184,Information Technology,24,,
115,HEROMOTOCO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,85761.12000000001,85761.12000000001,0.0,120.21676256960001,1367064.0,6835320.0,2850.0,0.0,,,,0,0,0,0,False,False,2556.375,0,0,0,85761.12000000001,0.0,120.21676256960001,85640.90323743041,Automobile,24,,
116,M&M,2021-05-31,2021-10-28,completed,1,4,True,True,941373.16,285718.1599999994,917280.0000000006,63203.14898589281,1513421.0,7567105.0,810.0,791.8,2021-06-24,794.25,728.7,9100,0,9100,0,False,False,686.7575,0,0,0,285718.1599999994,917280.0000000006,63203.1489858928,1139795.0110141071,Automobile,150,-0.02246913580246923,-0.07969184137408425
117,ULTRACEMCO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,58236.75,58236.75,0.0,89.208357815,1385560.0,6927800.0,6300.0,0.0,,,,0,0,0,0,False,False,5701.8,0,0,0,58236.75,0.0,89.208357815,58147.541642185,Construction Materials,24,,
118,CIPLA,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,47341.12499999999,47341.12499999999,0.0,76.9335646025,1041124.5,5205622.5,890.0,0.0,,,,0,0,0,0,False,False,806.9475,0,0,0,47341.12499999999,0.0,76.9335646025,47264.19143539749,Healthcare,24,,
119,INFY,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,72306.24,72306.24,0.0,105.05876385920001,1439760.0,7198800.0,1500.0,0.0,,,,0,0,0,0,False,False,1336.03,0,0,0,72306.24,0.0,105.05876385920001,72201.18123614081,Information Technology,31,,
120,MARUTI,2021-06-28,2021-09-30,completed,1,2,True,True,184323.7,-160226.3000000002,389550.0000000002,59226.365792946,1458210.0,7291050.0,7300.0,6993.5,2021-07-29,6977.7,6608.6,1000,0,1000,0,False,False,6456.8125,0,0,0,-160226.3000000002,389550.0000000002,59226.365792946,170097.33420705394,Automobile,94,-0.04198630136986303,-0.05503681990419673
121,TATACONSUM,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,48438.0,48438.0,0.0,78.16928204000001,1554444.0,7772220.0,720.0,0.0,,,,0,0,0,0,False,False,650.8025,0,0,0,48438.0,0.0,78.16928204000001,48359.83071796,FMCG,31,,
122,TCS,2021-06-28,2021-08-26,completed,1,1,True,True,139815.12,-762704.8799999993,1142519.9999999993,66536.6519970896,1585944.0,7929720.0,3200.0,3195.8,2021-07-29,3167.45,3167.45,2400,0,2400,0,False,False,2836.2374999999997,0,0,0,-762704.8799999993,1142519.9999999993,66536.6519970896,313278.46800291026,Information Technology,59,-0.0013124999999999387,-0.00887101821140257
123,TITAN,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,106616.25,106616.25,0.0,143.711734925,1511190.0,7555950.0,1680.0,0.0,,,,0,0,0,0,False,False,1468.8425,0,0,0,106616.25,0.0,143.711734925,106472.538265075,Consumer Durables,31,,
124,TECHM,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,141102.0,141102.0,0.0,182.56269115999999,1497024.0,7485120.0,1040.0,0.0,,,,0,0,0,0,False,False,939.3349999999999,0,0,0,141102.0,0.0,182.56269115999999,140919.43730884,Information Technology,31,,
125,HDFCLIFE,2021-06-28,2021-08-26,completed,1,1,True,True,228978.2,-169221.8000000005,398200.0000000005,61822.562033555994,1507109.9999999998,7535549.999999999,690.0,662.65,2021-07-29,664.05,664.05,11000,0,11000,0,False,False,591.77,0,0,0,-169221.8000000005,398200.0000000005,61822.562033555994,167155.63796644402,Financial Services,59,-0.039637681159420346,0.002112729193390228
126,HINDUNILVR,2021-06-28,2021-07-29,put_cash_settled,1,0,False,False,32657.460000000003,15332.460000000001,0.0,95.3664897868,1542651.0,7713255.0,2340.0,0.0,,,,0,0,0,0,True,False,2091.1699999999996,0,0,0,15332.460000000001,0.0,95.3664897868,15237.0935102132,FMCG,31,,
127,NTPC,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,61560.0,61560.0,0.0,92.95226480000001,1504116.0,7520580.0,110.0,0.0,,,,0,0,0,0,False,False,98.7275,0,0,0,61560.0,0.0,92.95226480000001,61467.0477352,Power,31,,
128,TATASTEEL,2021-08-02,2021-08-26,put_expired_otm,1,0,False,False,161854.62,161854.62,0.0,205.94217779960002,1384446.0,6922230.0,1360.0,0.0,,,,0,0,0,0,False,False,1198.5425,0,0,0,161854.62,0.0,205.94217779960002,161648.6778222004,Metals & Mining,24,,
129,HINDALCO,2021-08-02,2021-09-30,completed,1,1,True,True,441890.36,-398329.6399999994,1098219.9999999993,63701.21707496881,1514460.0,7572300.0,425.0,424.1,2021-08-26,437.9,437.9,17200,0,17200,0,False,False,378.93,0,0,0,-398329.6399999994,1098219.9999999993,63701.21707496881,636189.142925031,Metals & Mining,59,-0.0021176470588234464,0.03253949540202772
130,SBIN,2021-08-02,2021-08-26,put_expired_otm,1,0,False,False,8263.2,8263.2,0.0,32.909155856,122775.0,613875.0,410.0,0.0,,,,0,0,0,0,False,False,369.66499999999996,0,0,0,8263.2,0.0,32.909155856,8230.290844144001,Financial Services,24,,
131,BAJAJFINSV,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,97025.88,97025.88,0.0,132.90741589040002,1627389.75,8136948.75,15500.0,0.0,,,,0,0,0,0,False,False,14076.34,0,0,0,97025.88,0.0,132.90741589040002,96892.97258410961,Financial Services,31,,
132,TECHM,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,136363.5,136363.5,0.0,177.22439183,1487376.0,7436880.0,1380.0,0.0,,,,0,0,0,0,False,False,1206.32,0,0,0,136363.5,0.0,177.22439183,136186.27560817,Information Technology,31,,
133,BAJFINANCE,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,70858.125,70858.125,0.0,103.4273464625,1484763.75,7423818.75,6600.0,0.0,,,,0,0,0,0,False,False,6090.675,0,0,0,70858.125,0.0,103.4273464625,70754.6976535375,Financial Services,31,,
134,NESTLEIND,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,39438.75,39438.75,0.0,68.030906975,949397.5,4746987.5,19000.0,0.0,,,,0,0,0,0,False,False,16780.9125,0,0,0,39438.75,0.0,68.030906975,39370.719093025,FMCG,31,,
135,HCLTECH,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,73368.4,73368.4,0.0,106.25537207199999,1539930.0,7699650.0,1100.0,0.0,,,,0,0,0,0,False,False,988.8900000000001,0,0,0,73368.4,0.0,106.25537207199999,73262.14462792799,Information Technology,31,,
136,HINDUNILVR,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,42588.0,42588.0,0.0,71.57878904,1228584.0,6142920.0,2560.0,0.0,,,,0,0,0,0,False,False,2284.5449999999996,0,0,0,42588.0,0.0,71.57878904,42516.42121096,FMCG,31,,
137,TCS,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,65417.52,65417.52,0.0,97.29806968159998,1494843.0,7474215.0,3560.0,0.0,,,,0,0,0,0,False,False,3146.105,0,0,0,65417.52,0.0,97.29806968159998,65320.221930318396,Information Technology,31,,
138,RELIANCE,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,27933.899999999998,27933.899999999998,0.0,55.069773061999996,1271910.0,6359550.0,2120.0,0.0,,,,0,0,0,0,False,False,1929.7124999999999,0,0,0,27933.899999999998,0.0,55.069773061999996,27878.830226937996,Oil Gas & Consumable Fuels,31,,
139,COALINDIA,2021-10-04,2022-03-31,completed,1,4,True,True,709219.56,-630580.4400000001,1409100.0,68499.7191057048,1642872.0,8214360.0,180.0,166.55,2021-10-28,170.5,140.7,46200,0,46200,0,False,False,161.45749999999998,37800,0,2,-630580.4400000001,1409100.0,68499.7191057048,710019.8408942951,Oil Gas & Consumable Fuels,178,-0.07472222222222213,-0.15520864605223672
140,ONGC,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,203280.0,203280.0,0.0,252.61118240000002,1724184.0,8620920.0,140.0,0.0,,,,0,0,0,0,False,False,125.46,0,0,0,203280.0,0.0,252.61118240000002,203027.3888176,Oil Gas & Consumable Fuels,24,,
141,TATAMOTORS,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,147551.625,147551.625,0.0,189.8287096925,1615693.5,8078467.5,315.0,0.0,,,,0,0,0,0,False,False,290.7,0,0,0,147551.625,0.0,189.8287096925,147361.7962903075,Automobile,24,,
142,SUNPHARMA,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,105583.23999999999,105583.23999999999,0.0,142.54796651919997,1547812.0,7739060.0,790.0,0.0,,,,0,0,0,0,False,False,707.1999999999999,0,0,0,105583.23999999999,0.0,142.54796651919997,105440.6920334808,Healthcare,24,,
143,TITAN,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,128297.8125,128297.8125,0.0,168.13774960625,1699376.25,8496881.25,2060.0,0.0,,,,0,0,0,0,False,False,1832.005,0,0,0,128297.8125,0.0,168.13774960625,128129.67475039375,Consumer Durables,24,,
144,GRASIM,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,200208.9375,200208.9375,0.0,249.15138480875,1671634.25,8358171.25,1600.0,0.0,,,,0,0,0,0,False,False,1394.9775,0,0,0,200208.9375,0.0,249.15138480875,199959.78611519124,Construction Materials,24,,
145,HINDALCO,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,107328.0,107328.0,0.0,144.51357824000002,1579132.0,7895660.0,460.0,0.0,,,,0,0,0,0,False,False,429.84499999999997,0,0,0,107328.0,0.0,144.51357824000002,107183.48642176,Metals & Mining,24,,
146,MARUTI,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,109044.0,109044.0,0.0,146.44678951999998,1631040.0,8155200.0,6800.0,0.0,,,,0,0,0,0,False,False,6094.755,0,0,0,109044.0,0.0,146.44678951999998,108897.55321048,Automobile,24,,
147,BAJFINANCE,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,127566.5625,127566.5625,0.0,167.31393798124998,1618200.0,8091000.0,7200.0,0.0,,,,0,0,0,0,False,False,6540.7925,0,0,0,127566.5625,0.0,167.31393798124998,127399.24856201875,Financial Services,24,,
148,RELIANCE,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,71491.70000000001,71491.70000000001,0.0,104.141119386,1693860.0,8469300.0,2420.0,0.0,,,,0,0,0,0,False,False,2172.7275,0,0,0,71491.70000000001,0.0,104.141119386,71387.55888061401,Oil Gas & Consumable Fuels,24,,
149,TATAMOTORS,2021-10-29,2021-11-25,put_expired_otm,1,0,False,False,303439.5,303439.5,0.0,365.44887191000004,1572516.0,7862580.0,460.0,0.0,,,,0,0,0,0,False,False,411.145,0,0,0,303439.5,0.0,365.44887191000004,303074.05112809,Automobile,27,,
150,ICICIBANK,2021-10-29,2022-01-27,completed,1,2,True,True,335156.8,-144443.20000000027,479600.00000000023,69287.442804744,1671230.0,8356150.0,760.0,751.05,2021-11-25,722.2,709.55,11000,0,11000,0,False,False,681.7425,0,0,0,-144443.20000000027,479600.00000000023,69287.442804744,265869.3571952559,Financial Services,90,-0.01177631578947369,-0.05525597496837764
151,BHARTIARTL,2021-11-29,2022-01-28,residual_after_call_away,1,1,True,True,250595.70500000002,-58842.19499999974,322810.7585999997,62694.22286573565,1589009.4200000002,7945047.100000001,700.0,679.35,2021-12-30,683.8,683.8,11316,0,10450,866,False,False,628.4475,866,866,0,-58842.19499999974,322810.7585999997,62694.22286573565,201274.34073426435,Telecommunication,60,-0.02949999999999997,0.00655037903878708
152,ADANIPORTS,2021-11-29,2021-12-30,put_expired_otm,1,0,False,False,282140.0,282140.0,0.0,341.4532812,1699625.0,8498125.0,680.0,0.0,,,,0,0,0,0,False,False,597.21,0,0,0,282140.0,0.0,341.4532812,281798.5467188,Services,31,,
153,HCLTECH,2022-01-03,2022-01-24,stop_loss,1,0,False,False,136158.4,-845740.0,0.0,845.2881817439999,1750000.0,8750000.0,1260.0,0.0,,,,0,0,0,0,False,True,1127.2275,0,0,0,-845740.0,0.0,845.2881817439999,-846585.288181744,Information Technology,21,,
154,TECHM,2022-01-03,2022-01-24,stop_loss,1,0,False,False,121914.24,-796157.76,0.0,787.3338582591998,1609296.0,8046480.0,1700.0,0.0,,,,0,0,0,0,False,True,1517.08,0,0,0,-796157.76,0.0,787.3338582591998,-796945.0938582593,Information Technology,21,,
155,WIPRO,2022-01-03,2022-01-21,stop_loss,1,0,False,False,117311.99999999999,-868656.64,0.0,826.7286426111999,1717376.0,8586880.0,680.0,0.0,,,,0,0,0,0,False,True,610.895,0,0,0,-868656.64,0.0,826.7286426111999,-869483.3686426112,Information Technology,18,,
156,SUNPHARMA,2022-01-03,2022-01-27,put_expired_otm,1,0,False,False,80876.25,80876.25,0.0,114.713565725,1695225.0,8476125.0,810.0,0.0,,,,0,0,0,0,False,False,721.6075000000001,0,0,0,80876.25,0.0,114.713565725,80761.536434275,Healthcare,24,,
157,CIPLA,2022-01-03,2022-01-27,put_expired_otm,1,0,False,False,120254.55,120254.55,0.0,159.07637093900001,1733940.0,8669700.0,900.0,0.0,,,,0,0,0,0,False,False,790.925,0,0,0,120254.55,0.0,159.07637093900001,120095.473629061,Healthcare,24,,
158,DRREDDY,2022-01-03,2023-04-27,completed,1,15,True,True,896786.8125,-251088.18749999965,1297874.9999999998,73983.78406660125,1781493.75,8907468.75,4700.0,4256.35,2022-01-27,4218.6,3718.85,1875,0,1875,0,False,False,4125.1775,0,0,0,-251088.18749999965,1297874.9999999998,73983.78406660125,972803.0284333989,Healthcare,479,-0.09439361702127647,-0.12628190820773677
159,TITAN,2022-01-03,2022-03-31,completed,1,2,True,True,487012.1625,-6075.337499999674,763087.4999999997,67951.33571690426,1681290.0,8406450.0,2420.0,2310.05,2022-01-27,2315.6,2315.6,3375,0,3375,0,False,False,2145.2725,0,0,0,-6075.337499999674,763087.4999999997,67951.33571690426,689060.8267830957,Consumer Durables,87,-0.0454338842975206,0.0024025453994500623
160,INFY,2022-01-03,2022-03-31,completed,1,2,True,True,235872.47999999998,-859727.52,1095600.0,71950.7408169184,1728096.0,8640480.0,1800.0,1678.6,2022-01-27,1686.2,1678.15,4800,0,4800,0,False,False,1613.6825,0,0,0,-859727.52,1095600.0,71950.7408169184,163921.73918308166,Information Technology,87,-0.06744444444444453,-0.00026808054330984543
161,TCS,2022-01-03,2022-01-27,put_expired_otm,1,0,False,False,3444.1800000000003,3444.1800000000003,0.0,27.4801443044,107359.5,536797.5,3580.0,0.0,,,,0,0,0,0,False,False,3245.0875,0,0,0,3444.1800000000003,0.0,27.4801443044,3416.6998556956005,Information Technology,24,,
162,MARUTI,2022-02-01,2022-02-24,put_cash_settled,1,0,False,False,141326.2,101476.19999999963,0.0,232.57998339600024,1649740.0,8248700.0,8250.0,0.0,,,,0,0,0,0,True,False,7275.49,0,0,0,101476.19999999963,0.0,232.57998339600024,101243.62001660363,Automobile,23,,
163,AXISBANK,2022-02-01,2022-02-24,put_cash_settled,1,0,False,False,54463.92,-27016.080000000387,0.0,162.05610139360022,1242612.0,6213060.0,740.0,0.0,,,,0,0,0,0,True,False,664.615,0,0,0,-27016.080000000387,0.0,162.05610139360022,-27178.136101393986,Financial Services,23,,
164,BHARTIARTL,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,67431.0,67431.0,0.0,99.56641598,1778153.0,8890765.0,720.0,0.0,,,,0,0,0,0,False,False,652.63,0,0,0,67431.0,0.0,99.56641598,67331.43358402,Telecommunication,24,,
165,JSWSTEEL,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,180655.92,180655.92,0.0,227.1233463536,1698570.0,8492850.0,700.0,0.0,,,,0,0,0,0,False,False,622.7950000000001,0,0,0,180655.92,0.0,227.1233463536,180428.79665364642,Metals & Mining,24,,
166,TATACONSUM,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,132019.875,132019.875,0.0,172.3309507775,1720332.0,8601660.0,750.0,0.0,,,,0,0,0,0,False,False,669.885,0,0,0,132019.875,0.0,172.3309507775,131847.5440492225,FMCG,24,,
167,ADANIPORTS,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,115171.87500000001,115171.87500000001,0.0,153.35033093750002,1687162.5,8435812.5,750.0,0.0,,,,0,0,0,0,False,False,695.7674999999999,0,0,0,115171.87500000001,0.0,153.35033093750002,115018.52466906252,Services,24,,
168,M&M,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,97733.44,97733.44,0.0,133.7045388352,1769488.0,8847440.0,790.0,0.0,,,,0,0,0,0,False,False,708.645,0,0,0,97733.44,0.0,133.7045388352,97599.7354611648,Automobile,24,,
169,RELIANCE,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,86677.5,86677.5,0.0,121.24913794999999,1777755.0,8888775.0,2540.0,0.0,,,,0,0,0,0,False,False,2264.145,0,0,0,86677.5,0.0,121.24913794999999,86556.25086205,Oil Gas & Consumable Fuels,24,,
170,GRASIM,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,114878.4175,114878.4175,0.0,153.01972758715,1671059.5,8355297.5,1600.0,0.0,,,,0,0,0,0,False,False,1427.745,0,0,0,114878.4175,0.0,153.01972758715,114725.39777241285,Construction Materials,24,,
171,AXISBANK,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,100035.59999999999,100035.59999999999,0.0,136.29810624799998,1774320.0,8871600.0,740.0,0.0,,,,0,0,0,0,False,False,666.485,0,0,0,100035.59999999999,0.0,136.29810624799998,99899.301893752,Financial Services,24,,
172,BAJFINANCE,2022-04-04,2023-09-28,completed,1,16,True,True,2144445.5,1255257.9999999995,1326687.5000000005,77512.9542295775,1854800.0,9274000.0,7100.0,6727.65,2022-04-28,6671.8,5283.9,1250,0,1250,0,False,False,6367.0525,0,0,0,1255257.9999999995,1326687.5000000005,77512.9542295775,2504432.5457704226,Financial Services,542,-0.052443661971831035,-0.21459945151724602
173,BAJAJFINSV,2022-04-04,2023-11-30,completed,1,14,True,True,1969328.7899999998,994096.2900000002,954332.4999999993,75655.2780982632,1859055.0,9295275.0,1625.0,1501.185,2022-04-28,1491.115,1093.175,550,4950,5500,0,False,False,14616.8975,0,0,0,994096.2900000002,954332.4999999993,75655.2780982632,1872773.5119017363,Financial Services,605,-0.07619384615384617,-0.2717919510253567
174,POWERGRID,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,65329.25,65329.25,0.0,97.19862646500002,1604859.69,8024298.45,215.0,0.0,,,,0,0,0,0,False,False,193.29,0,0,0,65329.25,0.0,97.19862646500002,65232.051373535,Power,24,,
175,INFY,2022-04-04,2022-04-19,stop_loss,1,0,False,False,135485.75999999998,-1112472.0,0.0,1019.2196535616,1719408.0,8597040.0,1820.0,0.0,,,,0,0,0,0,False,True,1600.5075,0,0,0,-1112472.0,0.0,1019.2196535616,-1113491.2196535617,Information Technology,15,,
176,ULTRACEMCO,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,101419.5,101419.5,0.0,137.85718031000002,1789998.0,8949990.0,6400.0,0.0,,,,0,0,0,0,False,False,5732.315,0,0,0,101419.5,0.0,137.85718031000002,101281.64281969,Construction Materials,24,,
177,HEROMOTOCO,2022-05-02,2022-05-26,put_expired_otm,1,0,False,False,159705.0,159705.0,0.0,203.5204589,1727352.0,8636760.0,2400.0,0.0,,,,0,0,0,0,False,False,2114.205,0,0,0,159705.0,0.0,203.5204589,159501.4795411,Automobile,24,,
178,HINDUNILVR,2022-05-02,2022-05-26,put_expired_otm,1,0,False,False,67494.18000000001,67494.18000000001,0.0,99.63759330440001,1668966.0,8344830.0,2140.0,0.0,,,,0,0,0,0,False,False,1895.925,0,0,0,67494.18000000001,0.0,99.63759330440001,67394.5424066956,FMCG,24,,
179,ADANIPORTS,2022-05-02,2022-05-12,stop_loss,1,0,False,False,273975.0,-822775.0,0.0,1075.9588705,1583800.0,7919000.0,820.0,0.0,,,,0,0,0,0,False,True,728.0675,0,0,0,-822775.0,0.0,1075.9588705,-823850.9588705,Services,10,,
180,RELIANCE,2022-05-02,2022-05-26,put_cash_settled,1,0,False,False,129126.40000000001,-107798.6000000003,0.0,348.23143621200023,1702512.5,8512562.5,2660.0,0.0,,,,0,0,0,0,True,False,2363.3824999999997,0,0,0,-107798.6000000003,0.0,348.23143621200023,-108146.83143621229,Oil Gas & Consumable Fuels,24,,
