date,zero,low,base,high,stress
2022-05-24,33652112.19281083,33610665.89424068,32874386.580995142,31553250.721632194,29837621.164157473
2022-05-25,32838000.964688804,32796549.33419428,32175794.492668297,30769110.620622113,29171520.875962485
2022-05-26,32654407.154322222,32612950.191217393,32075654.78672691,30591614.05165977,29072036.758783378
2022-05-27,33285428.19279381,33240367.340026658,32654800.56638179,31079507.63774477,29590429.080949105
2022-05-30,33709042.986153625,33663696.29538168,32983176.865727898,31464972.25619867,29894485.079851188
2022-05-31,33659939.81774372,33612558.76036833,32935094.516934164,31395305.801820904,29819416.634638384
2022-06-01,33248760.20989644,33203396.65421938,32341464.394242488,31038433.605810948,29254147.259251676
2022-06-02,33420167.86933719,33384711.289512265,32509903.411294762,31474112.73937328,29403176.930101704
2022-06-03,33122184.338677935,33096229.733600616,32229596.305194493,31342803.146733157,29151032.953972377
2022-06-06,32951947.676424894,32932298.99227634,32199809.117488425,31183088.190215237,29138445.084688857
2022-06-07,32069313.13542334,32045306.42160321,31448691.2689002,30569719.942788206,28453422.770741373
2022-06-08,32289976.154363014,32260681.40976602,31672821.047246747,30745970.4691751,28658849.309885446
2022-06-09,32565197.983252168,32533375.206772864,32004729.702545542,30992011.01937919,28966535.952135272
2022-06-10,32094656.122099057,32062120.31263185,31517319.73481406,30552482.843403768,28538198.947505042
2022-06-13,31022119.46853768,30992889.55678952,30425273.962581202,29532062.136948764,27564406.993016765
2022-06-14,30971922.847273275,30950679.898113772,30083569.502850953,29531099.056278206,27247285.400965676
2022-06-15,31523411.286007874,31489050.298330672,30797195.17017783,29891687.249444526,27876000.16210552
2022-06-16,30585863.53474974,30567139.50744833,29858609.714579318,29299175.466451004,27034310.026450496
2022-06-17,30256038.343507133,30251616.275474854,29429501.886072915,29364547.457300924,26696278.744014814
2022-06-20,30186087.949850664,30186141.756305344,29442453.78188251,29400998.50139084,26683480.20640841
2022-06-21,30858510.49872799,30844456.260024097,30277223.961866997,29896439.33763749,27396058.086949553
2022-06-22,30171699.357662152,30150227.072692268,29678470.519031085,29354351.447743997,26874657.320781093
2022-06-23,30780060.776661422,30731865.444317967,30485754.703392275,29399907.33171364,27600905.407917246
2022-06-24,31189199.755734067,31134501.37490932,30975556.51496807,29781596.989549704,28040667.34837223
2022-06-27,31476064.37319693,31419901.843604658,31216944.831391834,29889876.034667023,28281108.479736354
2022-06-28,31369338.59262096,31311863.01011542,31258932.15194866,29890112.037991773,28295197.083566234
2022-06-29,31018694.122159716,30960595.48563242,30694270.849807665,29818794.315199375,27895742.04078607
2022-06-30,30779597.211821474,30721070.520163774,30642238.56930638,29732849.116293117,27788715.28437009
2022-07-01,31362899.08889939,31303725.311732054,31166975.9545678,29611807.70419064,28358003.374858968
2022-07-04,31490010.75156761,31427308.089197673,31230263.345565096,29680617.06958222,28438186.22875435
2022-07-05,31648514.600213945,31586520.991784643,31377908.3463263,29880797.403588794,28558380.892232694
2022-07-06,32446689.77400697,32377815.217925273,32158564.73934787,30452370.270389307,29178868.09641181
2022-07-07,32520318.772957627,32451463.26763027,32127295.02465052,30295205.669988528,29138317.84129761
2022-07-08,32740021.597076852,32670165.14091034,32310439.20225496,30424926.10239124,29267572.62689603
2022-07-11,32935570.294973053,32864315.981507886,32507242.16203574,30704477.498024136,29450987.105846904
2022-07-12,32765794.106175326,32694528.835495397,32393047.595324475,30630739.452250917,29309713.444913972
2022-07-13,32742625.493792273,32671379.264302924,32373920.672209963,30438693.940417025,29287082.325835258
2022-07-14,32713493.20783502,32643976.01794136,32390390.142713096,30556035.962527398,29287598.748616844
2022-07-15,32885124.74831468,32812791.596421592,32572253.50685478,30701170.518586986,29445657.713264834
2022-07-18,33343384.59909779,33270148.556420356,32951999.03025819,31085558.038628187,29803128.482826278
2022-07-19,33435062.695402995,33361800.684344027,33047809.21910041,31245050.23051919,29850915.114982516
2022-07-20,33479035.868200753,33405087.887163967,33083714.551685724,31476784.95638412,29814694.289035626
2022-07-21,33933315.3675022,33858966.41489108,33441736.278035052,31746633.466227908,30165617.254991706
2022-07-22,34167067.44331845,34092482.51753626,33572400.64816931,31815918.260055497,30330826.51285685
2022-07-25,34069468.93466428,33993581.670399524,33430633.617970876,31424777.74350454,30149894.34764378
2022-07-26,34208583.545889996,34133105.22647272,33606810.225717336,31620227.673301984,30273598.958735354
2022-07-27,34574240.77861249,34498418.97284503,33946044.66301965,31901125.695893843,30571366.924059875
2022-07-28,36184326.01162949,36108268.138405785,35524014.44105965,33401528.86152852,32065755.670601577
2022-07-29,36393980.547957405,36310775.87870079,35652024.28551783,33589527.292836204,32296621.200515307
2022-08-01,36663141.30122138,36574673.204900354,35828850.7233433,33837211.69777515,32414867.567207076
2022-08-02,36696212.82864379,36608154.750360444,35949442.28939591,34019323.44066916,32443375.545966595
2022-08-03,36664321.96519062,36576036.40265527,35940204.040802546,34096601.52801068,32414969.837268326
2022-08-04,36767929.96087855,36678566.91180116,36025032.227591515,34111883.45981415,32496792.941121824
2022-08-05,36854276.81572425,36764473.77781445,36077471.84979116,34016241.73609401,32557527.357536644
2022-08-08,37329568.95778475,37238870.94650546,36559957.52270712,34490489.34840606,32945373.294493765
2022-08-10,37509694.79097195,37416629.283699825,36691439.50078851,34571105.406979024,33059931.37794787
2022-08-11,37808919.801047966,37715414.29119515,37036487.735933974,34847198.0003627,33316559.91989321
2022-08-12,38033141.17039858,37937283.15567224,37239568.65668854,35015564.43832387,33469087.274466828
2022-08-16,38214692.08496621,38118136.54157304,37426795.58225667,35221689.31853634,33760405.69331268
2022-08-17,38583969.000840135,38487398.441106096,37798686.18131205,35571067.47951508,34150714.61111384
2022-08-18,38376463.52608888,38279452.947719045,37648981.96614677,35462309.48515807,33984497.341600716
2022-08-19,38161759.410729155,38065158.811428234,37422945.43678921,35230151.50338661,33785311.384782895
2022-08-22,37694988.64287476,37599617.97389366,37018581.40622492,34961839.09383345,33407544.952444073
2022-08-23,38243151.21519823,38145853.016102426,37555469.37029708,35420152.743120626,33816635.49647453
2022-08-24,38316157.646996856,38218206.9154893,37635103.770318985,35470538.98771979,33878528.6032482
2022-08-25,38311244.18828735,38212853.42207065,37621149.606319055,35446227.827645496,33889749.27277468
2022-08-26,38296609.60821499,38188846.278882965,37604665.82436692,35382141.039098434,33791961.41408384
2022-08-29,38121244.6146346,38005144.52646434,37431381.33123402,35210245.704051755,33599800.81882423
2022-08-30,39042105.8247231,38925987.99303998,38378859.06869747,36022750.66026931,34356464.30651456
2022-09-01,38681601.02915068,38565447.70501837,38087744.986902334,35604124.567600235,34215440.1991633
2022-09-02,38508154.587478295,38391982.783383936,37958674.16685476,35455162.77809349,34167861.400098525
2022-09-05,38821121.97475322,38704894.72195226,38300624.92763902,35817155.30786054,34283945.2749413
2022-09-06,38713681.149543844,38597435.40501881,38241628.818942115,35854537.7994669,34186398.08863595
2022-09-07,38900117.978529915,38783853.73933876,38413012.95070715,35961160.4239202,34333565.99306736
2022-09-08,38991026.21173595,38874743.4749362,38552487.32297239,36082743.181241564,34550911.48824996
2022-09-09,39027182.09918651,38910880.8618352,38577301.935776085,36034087.32145214,34468613.32419818
2022-09-12,39228528.97434533,39112172.22650901,38726352.74591738,36182421.39081494,34549765.354383044
2022-09-13,39688099.228945725,39571723.96878271,39198715.82114284,36653366.06273037,34958985.05349486
2022-09-14,39722539.63791336,39606145.86247834,39259704.13709815,36659777.11764075,34947771.09344453
2022-09-15,39270343.9512728,39153931.65762,38846815.19382162,36230425.805567235,34666982.2242465
2022-09-16,38271023.41904861,38154592.604231775,38025976.491351545,35500628.37653099,33983407.19591523
2022-09-19,38785291.035698816,38668804.648549765,38498451.10647564,35882272.738597564,34359421.13356503
2022-09-20,39430633.62131206,39314128.70121073,39104992.117499605,36394369.59185857,34833622.718801975
2022-09-21,39118916.36146454,39002392.90546234,38805179.61952164,36151847.82826271,34614208.14497798
2022-09-22,39288910.50618083,39172368.51132871,38966032.362580076,36197623.697831154,34691838.6621075
2022-09-23,38705669.80548553,38589109.26883396,38481456.596713275,35707804.70058508,34416606.77020502
2022-09-26,37677890.66723865,37561274.49633874,37593282.52245219,34829416.858466946,33915750.11744496
2022-09-27,37786830.585069165,37670195.860568404,37723707.72115292,35006470.89411119,33979321.089515775
2022-09-28,37310637.067739666,37176885.55019224,37309834.239349425,34478794.09716263,33888944.65262696
2022-09-29,37375892.85667558,37242120.05929837,37414169.413508296,34585765.044527724,34071315.8125766
2022-09-30,38009616.63798644,37866151.27765261,37950329.77402313,35136546.66103581,34523702.215568766
2022-10-03,37887653.095861465,37736796.22867234,37848302.2998564,35044730.09222701,34336059.2828583
2022-10-04,38717492.26897254,38546124.083410546,38553409.126097865,35668958.7856354,35000153.27568728
2022-10-06,38720143.465007946,38549507.63018853,38576215.83084056,35739395.216549546,35008700.269373246
2022-10-07,38673040.66289917,38502718.4909372,38507600.985566795,35686941.851154655,34930822.14928871
2022-10-10,38624727.78156391,38450061.57939708,38495372.278563276,35628653.446344055,34942919.42627717
2022-10-11,37985236.92953366,37829889.36518476,37953709.78852263,35107263.16952394,34435584.322582096
2022-10-12,38224826.252621025,38057559.81982666,38144227.57494496,35270284.28992989,34599195.59805666
2022-10-13,38136974.50085616,37966014.19335188,38106364.38787787,35298691.807587266,34512103.25272311
2022-10-14,38624576.674269244,38448347.48578949,38518375.22736899,35566314.47252144,34893606.036603704
2022-10-17,38950699.970132865,38763844.11992684,38847304.825659916,35965675.409230426,35161767.27595468
2022-10-18,39220736.594468966,39019354.33821775,39096350.521717384,36278011.16344935,35392288.07684766
2022-10-19,39076622.144133925,38873033.475566566,38979605.24457131,36313033.31507194,35276805.25706608
2022-10-20,39716057.86915795,39509230.28200242,39431390.244269386,36569309.36412359,35731371.31663223
2022-10-21,39367937.51957122,39159201.007554434,39150419.27085927,36291250.56062968,35494652.5055684
2022-10-24,39690624.49706946,39480326.19164634,39434054.68144748,36541365.842587516,35750357.71055377
2022-10-25,39440941.09925127,39229591.343866915,39254641.065938555,36330797.629089214,35528634.417125985
2022-10-27,39371650.904695585,39159930.736831754,39123870.63918139,36186945.247255564,35414476.83923331
2022-10-28,39558910.010811694,39339231.154229544,39257853.62607579,36479634.27684367,35473769.97782473
2022-10-31,39944767.21458401,39721232.34232551,39568053.97519578,36769404.130417116,35812338.05399692
2022-11-01,40102378.596855775,39876251.52595303,39812774.549191445,36961190.97912108,36017956.537065476
2022-11-02,40100449.90842928,39875329.484182015,39790089.08525585,36993280.17344834,36001548.990048535
2022-11-03,40303056.43542946,40071592.650167026,39964341.44657349,37115220.79943157,36151037.85226287
2022-11-04,40560075.67789443,40324668.52394484,40167601.63320191,37308869.10710293,36287229.37373665
2022-11-07,40685682.801798046,40443845.518766984,40289716.91919225,37357779.57527781,36321119.41602084
2022-11-09,40737664.26098004,40495290.17917976,40258538.6457413,37358342.64457559,36321148.73343847
2022-11-10,40455192.29688193,40212624.80033949,39925248.28521313,37022968.292922266,36037667.46094802
2022-11-11,40752140.54851559,40509379.62954949,40172585.75039883,37302836.62318219,36355948.84791435
2022-11-14,40560765.95072635,40317724.74144071,39903316.62327042,37062000.90979825,36131522.2372683
2022-11-15,40750253.81555427,40506419.153109476,40198429.141715035,37246584.96793647,36273879.262259245
2022-11-16,40678118.146304846,40433940.0230126,40149198.23616174,37167235.45814891,36181987.69684806
2022-11-17,40601587.69301628,40356616.10118694,40086915.156668216,37095672.38046779,36116192.54106299
2022-11-18,40502149.955726795,40256984.88766934,40013162.40329215,37041720.73492531,36036543.794932276
2022-11-21,40217938.6419702,39972343.12215129,39760056.37168943,36699175.094810516,35795361.78558796
2022-11-22,40410671.768944554,40164882.74212395,39915414.923187144,36843291.67804825,35985841.178272426
2022-11-23,40613715.11210911,40367882.57058899,40076811.30109089,36998305.943585806,36219548.23075253
2022-11-24,40687861.17150213,40441835.10758332,40184833.00545843,37075697.89145544,36423562.94305654
2022-11-25,40696121.41101292,40443688.738596745,40167303.70192674,37147122.05727653,36459955.329438955
2022-11-28,40794302.611878395,40536659.45132841,40243958.05339014,37317158.63120789,36515805.15542384
2022-11-29,40766798.29246426,40508690.168257,40244405.75535604,37334373.53259964,36511161.02335385
2022-11-30,40930479.21822256,40675992.37218131,40366296.31299275,37400429.89098541,36618993.32456295
2022-12-01,41028544.139196694,40771374.8131433,40515453.47636322,37532566.45640182,36735320.80908357
2022-12-02,41096412.05474535,40840268.2324484,40563489.5967638,37567032.0251882,36776748.700048156
2022-12-05,41116014.02172314,40860005.43667185,40539579.00294842,37454109.3397086,36746157.911427245
2022-12-06,40872346.64784035,40617881.03450972,40318757.76684245,37329406.96948311,36546957.77046654
2022-12-07,40574203.26423633,40323450.61461285,40053010.62930804,37051718.55212,36287876.55912663
2022-12-08,40611821.37095313,40362825.42702189,40101880.09040621,37091655.337654784,36311205.52743898
2022-12-09,40075162.21803284,39886541.72177751,39521677.40019799,36759402.32612298,35793714.67543504
2022-12-12,40217519.23048684,40023586.303206146,39644229.125837274,36822381.400434345,35880930.15856864
2022-12-13,40566379.789312676,40355369.77763283,40039866.58083079,37164881.70088486,36245372.525519684
2022-12-14,40940641.838711835,40718552.234609514,40386683.13482319,37370570.95444644,36563208.82231173
2022-12-15,40503971.62872642,40296724.92417689,39957747.53787556,37007004.16115465,36180699.048976265
2022-12-16,39944772.90939858,39749730.34637569,39377086.040049,36476930.07104505,35625881.95554478
2022-12-19,40428287.47351408,40235901.0609885,39858547.5941159,37010732.160369486,36071884.96505672
2022-12-20,40196200.96711138,40003299.91399804,39702148.743201464,36983158.883237615,35912538.591461584
2022-12-21,40100505.95157691,39890086.49984266,39627913.99171375,36778212.05946581,35854433.64792794
2022-12-22,39565004.926952854,39359040.81856312,39213308.339713916,36518630.43908967,35460978.88448728
2022-12-23,38704610.393281385,38504021.62020018,38425144.287263155,35709322.772144794,34711998.05117114
2022-12-26,39017636.265251234,38823857.22398348,38710866.928741604,36001304.13171081,34949414.84169088
2022-12-27,39254826.44568536,39052007.70757237,38981808.02491544,36276481.0287403,35180988.47909357
2022-12-28,39165990.617283,38966663.424281776,38850483.22094436,36136463.12937916,35044507.296778455
2022-12-29,39219926.19050221,39021959.49684982,38936795.283379406,36184110.85264532,35159494.50623982
2022-12-30,39155585.617504485,39158398.50229655,39030239.41161111,36375413.28205366,35282956.15453772
2023-01-02,39217560.87237899,39248519.466359004,39061616.3517753,36472551.80777148,35333983.83587238
2023-01-03,39277472.656385496,39337597.814101055,39222723.3090772,36520644.47248842,35503591.33147797
2023-01-04,38959797.21272313,39151878.7109508,38980500.31436441,36206373.47878505,35225205.253817506
2023-01-05,38720834.541439705,38412539.65691688,38183047.36764535,35532693.82667749,34627583.10292202
2023-01-06,38332249.64258308,37954178.152007915,37718279.46892846,35150259.2661818,34165713.62882258
2023-01-09,39053799.51343712,38373350.03468177,37957517.16680957,35561577.10957866,34481584.487005495
2023-01-10,38745231.95462262,38100802.47633304,37859888.21016035,35323486.66564315,34230096.97030756
2023-01-11,38671482.16847421,37889212.4671524,37522773.05155547,35149301.313399985,34170124.63056095
2023-01-12,38867980.15503979,37986315.00714852,37559374.19100335,35085643.55286528,34214549.96779676
2023-01-13,39179638.414367236,38221017.59633002,37668226.62851244,35270374.63405514,34429466.73204606
2023-01-16,39256572.760778956,38248526.76145656,37585616.585248664,35249196.90284675,34448663.80592772
2023-01-17,39391917.11148931,38320437.04744005,37644362.96506168,35361918.351047665,34435411.27844865
2023-01-18,39621111.735201135,38477962.38265213,37765058.142978124,35388102.39105371,34523343.928138554
2023-01-19,39763894.131962374,38548637.76710145,37692003.36900644,35296085.27288101,34510880.50502857
2023-01-20,39495549.09641005,38169748.03646787,37305056.14315508,34931124.39384022,34196134.759149805
2023-01-23,39691774.81566725,38298811.49751326,37456347.10998733,34912689.53551749,34299968.053300574
2023-01-24,39460373.381478906,38106211.97083469,37206066.32667643,34693830.27825851,34095421.766564615
2023-01-25,38884729.65221274,37702812.00604198,36726483.091528125,34315345.55384055,33592252.48621317
2023-01-27,39066846.33004686,37940663.02377335,36965422.29170451,34308815.886587165,33789558.49192402
2023-01-30,39229109.93478143,38469001.96192209,37494960.77612102,34741293.99615022,34232772.07659829
2023-01-31,39297822.369566776,38366189.17712743,37366472.99872059,34630913.24505967,34080834.55452685
2023-02-01,39280263.78420557,37825222.89629774,36901886.52879253,34268073.807286054,33234583.4631381
2023-02-02,38794658.133611456,37384583.12756503,36564733.29483186,34149474.07860404,32816751.66297792
2023-02-03,39534937.733668506,38410076.13577667,37469582.62354381,34886064.418968044,33629725.059849024
2023-02-06,39474378.535931006,38558017.24139697,37717877.04773204,34866751.897236064,33716032.0916646
2023-02-07,39732109.13891446,38812558.85774153,37973310.37721499,35120965.013872765,33975488.77691379
2023-02-08,40390448.74277896,39387074.50128443,38605702.51942805,35754486.9496188,34607936.909374975
2023-02-09,40455768.597570494,39684480.42207649,38882848.474382736,36002470.20448685,34960713.98908432
2023-02-10,40545054.953335084,39821337.87016858,38990254.49209054,35938671.02848959,35069248.76607798
2023-02-13,40587283.523686126,39799539.79649744,38813612.73350783,35791491.20793989,34967868.689020485
2023-02-14,41091708.383665144,40287698.35414557,39029946.50230868,36203502.30857013,35291864.25540471
2023-02-15,41245915.9948474,40519252.18934804,39574029.08392021,36518654.728398465,35515846.26925421
2023-02-16,41217600.10727896,40529877.55215575,39692180.47835393,36500734.71743758,35491405.98060517
2023-02-17,41197456.97100589,40437038.192619585,39606094.435621366,36439533.525700174,35335742.13949382
2023-02-20,40944494.56621103,40177012.19713228,39413333.99595938,36185750.15819645,35159498.70888153
2023-02-21,40852077.43544205,40065883.94857712,39282544.45464233,36208769.243441805,35053110.65817452
2023-02-22,40293498.05619892,39569595.97793275,38776452.47621663,35528002.14797412,34590921.55518638
2023-02-23,40334133.92852776,39522593.285250135,38702298.06069379,35397011.37180611,34470048.89995335
2023-02-24,40187667.085374884,39637526.845503606,38907079.47311732,35501205.60473946,34571012.548777916
2023-02-27,39739452.15374368,39210300.4898608,38569862.89896359,35287240.19759637,34326764.64817134
2023-02-28,39171964.16643892,38657397.51326179,38040081.65697598,34693615.764647886,33849734.267065495
2023-03-01,39683661.26642516,39101368.12808295,38375695.48613189,35009011.970731914,34181397.08876206
2023-03-02,39562499.68379469,38993141.0077029,38296167.023288965,34925077.16564672,34070338.435506955
2023-03-03,39796627.1345848,39197837.945129074,38450381.14149533,35267591.19182889,34288816.25171058
2023-03-06,39816832.83737706,39448357.18100019,38692248.73930813,35477104.76422347,34512741.608821705
2023-03-08,39692928.757069446,39294062.26911408,38436541.37432902,35318023.46694117,34383693.99747766
2023-03-09,39429380.40929081,38827786.05436341,38064210.97909078,34794860.48098789,33952873.131136596
2023-03-10,39421348.595306635,38697868.897824995,37766960.66500875,34568698.82640919,33829578.73454377
2023-03-13,39325837.75489784,38489979.6030207,37655199.96627717,34304020.35684282,33586994.95413417
2023-03-14,39024795.82646571,38142122.42973773,37277768.72692703,34020242.777869746,33244645.186824054
2023-03-15,39232509.18209539,38278223.06495738,37448635.06880954,34030381.53034791,33323801.889469184
2023-03-16,38965076.57184038,38280377.75873776,37467770.24194004,33940915.36429266,33312123.812110994
2023-03-17,39481337.995754205,38670156.511136964,37811777.9963338,34194703.02971933,33653264.70479092
2023-03-20,39085028.12016273,38067233.69436553,37168075.25335084,33591252.52049117,33097901.793069407
2023-03-21,39230591.93112659,38354539.93164706,37375213.33290486,34032964.261952996,33471509.81619196
2023-03-22,39562109.77652697,38868082.72783817,37857815.24379871,34413642.33497351,34001231.80955992
2023-03-23,39535059.15641746,38752692.082997054,37740753.48604771,34304936.73956807,33928947.77321477
2023-03-24,39068922.57085164,38139245.497181885,37238270.559667185,33690334.97575204,33383922.707198013
2023-03-27,39131201.16794607,38177544.1669889,37306272.024683006,33780153.67911831,33409224.42025739
2023-03-28,39267765.72093025,38201391.317685075,37326918.17389168,33742527.24176753,33348912.7358447
2023-03-29,39707861.80872617,38527750.02769832,37695708.154547475,34141557.13608304,33722150.02196796
2023-03-31,40026314.355944134,38840563.36209749,37837245.73912517,34675250.214306325,33976155.57690474
2023-04-03,40274630.84571829,39225920.55915037,38056651.4537105,34891209.793936074,34298314.60863514
2023-04-05,40507840.55592151,39391450.05879248,38122464.27709027,34997579.53717026,34458676.565363646
2023-04-06,40675655.36942365,39722282.935599715,38491942.74603884,35377126.458005965,34825826.74200706
2023-04-10,40799385.79066876,39796089.44726909,38573228.2364866,35321251.989916064,34841894.59547368
2023-04-11,41144388.31343445,39995558.89236097,38805892.16132003,35616058.09652592,35000620.893400684
2023-04-12,41242437.37828162,40037741.15135564,38955359.927401915,35737850.54035893,35072824.915760204
2023-04-13,41351982.98526479,40207728.724311695,39249001.53474927,35948313.07143135,35332017.91259411
2023-04-17,41486607.83195953,40322991.5222158,39359620.829268724,36076713.54474391,35439000.98813571
2023-04-18,41500904.90011342,40290756.91550614,39243551.64309675,35959071.512160026,35398791.53785289
2023-04-19,41461519.76073052,40227253.873109534,39168903.79829249,35967054.56691328,35301888.56232952
2023-04-20,41366384.913865425,40170261.14508463,39193546.04487297,35919123.959019974,35303077.061607555
2023-04-21,41372239.10957272,40139802.481490105,39171610.88285526,35843727.18849642,35154222.035728924
2023-04-24,41493335.0745756,40164178.68417372,39293578.17105872,35987440.88908391,35416607.63274898
2023-04-25,41599620.44095472,40349210.02871152,39595875.87476766,36379779.468153484,35530939.756537504
2023-04-26,41609943.60017932,40289930.43797319,39525097.41996372,36271173.134674355,35485665.855379246
2023-04-27,41944517.92370698,40703216.27127608,39895972.001994595,36603744.528195605,35715650.57835546
2023-04-28,42189153.09376864,40914934.903050356,40237746.48102818,36801552.56351997,35924144.089472555
2023-05-02,42260705.00898868,40943406.559117496,40179587.717102155,36786884.57657021,35958437.191888504
2023-05-03,42078316.7769562,40788408.374406956,40097579.004461944,36680321.53283128,35831681.31745902
2023-05-04,42399831.72614793,41186235.82837138,40550670.1158032,37179576.376766026,36251530.81380906
2023-05-05,42168289.676762864,40897376.864598066,40460080.5455022,37044024.319239736,36016755.46994508
2023-05-08,42735407.137494154,41661371.438379064,41172627.8618478,37804229.86110267,36749161.04940108
2023-05-09,42420427.400495306,41398046.095109865,40956560.49478509,37777701.33982114,36615839.103903964
2023-05-10,42412053.61717549,41414885.15736708,41045256.05379218,37975800.890450105,36746125.195826806
2023-05-11,42252534.287714034,41469102.12527396,41131018.78894918,37946301.01309709,36813566.82527066
2023-05-12,42257915.16229029,41524811.4989538,41212852.20033623,38046346.70786968,36831058.99233659
2023-05-15,42423509.648670405,41554448.08768209,41275259.46342796,38105915.50888696,36858977.10670394
2023-05-16,42423335.84065339,41651734.085316986,41342822.83029627,38113244.74291505,36958972.67496591
2023-05-17,42346595.987571314,41542817.489341535,41116994.37379547,37926422.04960677,36846196.281355575
2023-05-18,42179673.089603715,41539005.049879186,41157315.594005786,37950177.42906982,36869847.9259741
2023-05-19,42150250.8969302,41414324.26705337,41177701.49100745,37906049.63141188,36753636.358922705
2023-05-22,42707811.18533082,41743096.638855964,41459219.96262723,38218797.95739832,37096948.27306243
2023-05-23,42767774.56509116,42004176.48344068,41596327.817356095,38357601.202010594,37264837.61003998
2023-05-24,42757566.65104399,41984490.98527947,41560953.099277675,38281297.520040646,37264184.985853866
2023-05-25,42876437.23840369,42029271.8944959,41712114.808472306,38379569.4115963,37370817.90060542
2023-05-26,43148505.274051085,42304451.56152558,42010554.38140432,38709642.51042219,37594763.487376444
2023-05-29,43236505.436413065,42425477.489627376,42174446.688644044,38837331.091808654,37690401.639910564
2023-05-30,43257088.80637629,42576005.71723454,42304343.66033512,38921133.88196939,37845069.200538225
2023-05-31,43192143.38406796,42434190.94383265,42234214.66548006,38819400.00605218,37671605.168015115
2023-06-01,43201806.94872055,42419488.24590798,42481081.33809245,38875394.824275106,37667389.19818144
2023-06-02,43395027.70909852,42553390.239814356,42619136.576390564,38896237.34744424,37748681.20821169
2023-06-05,43615991.34196778,42688580.76961249,42697451.85293227,39020225.47721289,37836754.67718078
2023-06-06,43867371.57342167,43004936.75047292,42912779.97826137,39279324.164399184,38091662.09963275
2023-06-07,43995886.20095593,43107712.1664677,43027251.05933765,39410539.70545325,38217977.583328426
2023-06-08,43844173.97469026,42844610.76772379,42746100.09624557,39195438.35048698,37971768.628371805
2023-06-09,43804824.89474442,42773917.5543682,42764545.83906959,39177197.59961231,37907230.23486693
2023-06-12,43988168.3442257,42977143.72084736,42859785.685543425,39379484.65959891,38120460.489019625
2023-06-13,44137585.60039762,43223791.99993412,43165752.002623305,39671512.57587429,38344488.09205004
2023-06-14,44103917.25348838,43164034.71504441,43072342.526041836,39692293.59680113,38285682.50705254
2023-06-15,44173859.55361785,43152198.11630533,43244457.255883574,39720005.22249149,38286934.98413126
2023-06-16,44488081.250905946,43707510.95384405,43538616.19223309,40188569.95305742,38783420.52339036
2023-06-19,44325298.28460583,43708786.52567512,43630196.87105881,40120392.20971823,38841438.29938869
2023-06-20,44526105.07136792,43798634.609215304,43764945.13403169,40251848.11057116,38941249.6631796
2023-06-21,44599465.0058884,43835945.87966932,43701371.35393545,40288550.86686027,38968246.59010278
2023-06-22,44416014.33828732,43592571.58716448,43501381.78085476,40094869.22869775,38796424.080262564
2023-06-23,43727533.06868474,42917186.73182806,42977611.4148743,39421611.9461958,38227597.13376335
2023-06-26,44497487.454232685,43632515.47770614,43522525.43848777,39915091.91600841,38803037.98460187
2023-06-27,44545471.27746469,43820450.87193493,43735490.65150125,40079509.55693449,39054599.542197436
2023-06-28,45049972.52764624,44328853.20396902,44133281.70946185,40767631.18295748,39411696.15976949
2023-06-30,45260932.13227842,44588156.51457518,44353486.24540945,41066058.40702617,39598125.08166623
2023-07-03,45324171.801213756,44691719.86053746,44496413.394932844,41425517.10102707,39721372.81998441
2023-07-04,45458408.85088666,45109234.685372956,44914400.7371456,41384324.66376953,40017029.20759773
2023-07-05,45567296.886506036,45213852.10870922,45077921.42170042,41201307.53713657,40163579.523540534
2023-07-06,45683503.46504573,45312345.25687185,45184132.95003301,41098065.7211854,40259139.320138365
2023-07-07,45462953.586697824,45136412.87999433,45043841.57229881,40920977.96597327,40133948.59752582
2023-07-10,45536559.58156778,45174101.67464204,45086001.22136222,41007708.13272567,40173156.12246088
2023-07-11,45578132.62701464,45152072.19853887,45195223.220449135,41262721.62087036,40261215.82394919
2023-07-12,45539459.21653488,45180370.94806343,45214413.56424673,41366129.17004035,40284535.006900355
2023-07-13,45587123.10032083,45216935.42334941,45329372.252910614,41414859.53029293,40375127.421449125
2023-07-14,45873918.02856483,45470660.62453047,45567544.28659642,41767461.4516854,40590001.817730255
2023-07-17,46135597.19724822,45572733.406160094,45680360.42318651,41831920.64945443,40683879.70217511
2023-07-18,46007283.80467133,45481045.2618576,45611594.588049635,41828966.31580769,40618967.02632929
2023-07-19,46213965.20751471,45698454.09411892,45848978.34871315,41901103.54358749,40831292.582889944
2023-07-20,46334077.65597094,45795226.153077915,45951412.95533286,42569807.33285119,40923598.87199198
2023-07-21,46296983.65023261,45766356.43886843,45959608.40806459,42381659.8846564,40928022.143770345
2023-07-24,46439304.77101191,45936514.477136195,46153377.30506341,42368303.55483128,41099194.15753929
2023-07-25,46456069.94984397,45935775.171190076,46188896.1433343,42444933.70983574,41127332.86096776
2023-07-26,46565889.925444946,46017132.84274507,46249547.078496695,42644026.70334254,41183387.29774754
2023-07-27,46490393.44800763,45955866.24193519,46217343.8607066,42492940.03541404,41151488.718013704
2023-07-28,46601045.25878489,45897376.7445645,46163925.45956008,42576480.6822519,41079784.153619975
2023-07-31,46546022.4041754,45889117.70214128,46145469.82865246,42630190.9937371,40986273.16353576
2023-08-01,46442906.04305437,45689925.05473451,45930480.92695965,42588844.82145323,40792994.59325384
