date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,reasons,assigned_lots,assigned_shares,assigned_market_value,cash_before,cash_after,nav,margin_utilization,total_assigned_stock_exposure,sector,sector_exposure,top_sector,top_sector_exposure,cash_liquidity,margin_liquidity,remaining_liquidity,lots,strike,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl
2022-10-20,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-28,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-28,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-28,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-28,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-28,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,TECHM,dividend,,4800.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,
2022-11-09,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,HDFCLIFE,covered_call_not_available,calls_skipped_no_eligible_strike,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,INDUSINDBK,covered_call_not_available,calls_skipped_no_eligible_strike,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,INDUSINDBK,covered_call_leftover_shares,"covered 900, uncovered 300",1200.0,,,,,,,,,,,,,,,,,,,,2.0,1420.0,,,,,,,,
2022-12-16,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,TECHM,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,INFY,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached,16.0,4800.0,7284240.0,3486093.69018482,-3936222.23237518,30214267.767624818,0.22605538722730803,34150490.0,Information Technology,23729235.0,Information Technology,23729235.0,-3936222.23237518,23384169.767624818,-3936222.23237518,,,,,,,,,,
2022-12-29,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,HCLTECH,covered_call_not_available,calls_skipped_no_eligible_strike,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
