trade_date,close,ntr_close,source
2021-01-01,19885.36,18237.83,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-04,20047.61,18386.63,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-05,20142.13,18473.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-06,20066.56,18404.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-07,20053.97,18392.46,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-08,20351.67,18665.5,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-11,20546.74,18844.41,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-12,20658.34,18946.76,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-13,20660.35,18948.61,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-14,20706.07,18990.08,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-15,20476.38,18779.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-18,20260.18,18581.14,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-19,20600.41,18893.18,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-20,20775.67,19053.92,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-21,20700.02,18984.22,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-22,20390.57,18700.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-25,20201.9,18527.29,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-27,19818.34,18175.18,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-28,19605.59,17980.07,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-01-29,19346.03,17742.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-01,20263.44,18583.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-02,20783.69,19060.5,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-03,20985.32,19245.41,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-04,21135.31,19382.96,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-05,21175.89,19420.18,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-08,21447.64,19669.39,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-09,21440.42,19660.98,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-10,21436.44,19657.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-11,21536.0,19747.57,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-12,21521.82,19734.57,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-15,21739.69,19933.69,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-16,21737.9,19932.05,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-17,21595.82,19800.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-18,21468.11,19683.29,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-19,21273.28,19504.65,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-22,20853.12,19116.27,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-23,20898.75,19158.1,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-24,21288.35,19515.25,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-25,21452.24,19665.49,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-02-26,20644.88,18925.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-01,20975.08,19228.07,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-02,21198.93,19433.28,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-03,21662.92,19858.62,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-04,21428.63,19643.84,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-05,21225.94,19458.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-08,21255.06,19483.99,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-09,21457.17,19669.26,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-10,21565.72,19768.77,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-12,21361.29,19581.37,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-15,21220.59,19451.64,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-16,21193.46,19426.77,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-17,20924.61,19180.33,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-18,20692.34,18967.42,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-19,20956.87,19209.9,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-22,20947.65,19201.11,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-23,21061.52,19304.94,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-24,20684.27,18959.16,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-25,20366.42,18667.52,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-26,20625.79,18905.26,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-30,21106.06,19345.46,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-03-31,20886.52,19144.24,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-01,21137.69,19374.46,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-05,20811.61,19075.5,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-06,20876.57,19135.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-07,21069.32,19311.71,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-08,21149.59,19384.77,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-09,21094.17,19333.96,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-12,20348.99,18650.97,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-13,20624.86,18903.82,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-15,20733.88,19003.74,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-16,20785.61,19051.15,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-19,20418.16,18714.37,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-20,20328.55,18632.24,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-22,20484.63,18775.29,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-23,20392.44,18690.8,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-26,20596.72,18878.03,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-27,20835.67,19097.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-28,21136.41,19372.69,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-29,21186.3,19416.93,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-04-30,20811.13,19073.09,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-03,20815.43,19077.03,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-04,20619.62,18897.58,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-05,20792.24,19055.78,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-06,20944.41,19195.24,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-07,21084.26,19323.41,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-10,21253.8,19478.79,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-11,21123.53,19359.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-12,20904.13,19158.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-14,20877.56,19133.97,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-17,21226.53,19453.8,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-18,21489.56,19694.86,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-19,21378.71,19593.27,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-20,21202.21,19431.51,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-21,21585.18,19782.5,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-24,21617.03,19811.69,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-25,21639.04,19830.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-26,21771.35,19951.64,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-27,21823.14,19999.1,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-28,21962.31,20126.63,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-05-31,22203.59,20340.75,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-01,22192.25,20330.36,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-02,22194.18,20332.14,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-03,22361.86,20484.64,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-04,22333.23,20458.41,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-07,22449.24,20564.68,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-08,22432.77,20549.59,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-09,22283.52,20412.87,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-10,22448.94,20560.13,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-11,22544.26,20645.79,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-14,22567.11,20665.63,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-15,22649.05,20740.66,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-16,22503.9,20607.74,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-17,22401.65,20512.7,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-18,22390.11,20502.14,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-21,22480.3,20584.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-22,22517.74,20619.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-23,22395.25,20506.84,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-24,22544.26,20643.02,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-25,22644.06,20734.41,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-28,22578.86,20674.7,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-29,22493.6,20594.59,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-06-30,22455.7,20559.77,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-01,22396.4,20505.47,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-02,22456.66,20560.64,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-05,22618.97,20708.8,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-06,22595.93,20687.71,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-07,22683.66,20768.02,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-08,22473.81,20574.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-09,22420.36,20525.22,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-12,22424.39,20528.91,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-13,22595.49,20685.55,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-14,22656.78,20741.26,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-15,22762.34,20836.77,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-16,22761.2,20835.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-19,22516.71,20611.92,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-20,22344.81,20454.56,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-22,22621.45,20707.3,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-23,22673.35,20753.46,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-26,22628.19,20712.12,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-27,22518.8,20611.53,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-28,22472.95,20567.99,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-29,22576.34,20653.86,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-07-30,22554.26,20633.67,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-02,22730.42,20794.51,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-03,23081.86,21116.02,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-04,23265.07,21283.63,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-05,23319.53,21332.74,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-06,23238.83,21258.92,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-09,23269.12,21286.27,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-10,23300.36,21314.85,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-11,23303.89,21317.98,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-12,23424.04,21427.33,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-13,23659.78,21642.98,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-16,23708.38,21687.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-17,23784.05,21756.25,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-18,23718.57,21696.35,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-20,23549.09,21541.33,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-23,23615.61,21602.02,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-24,23799.1,21769.86,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-25,23813.43,21782.97,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-26,23816.68,21785.94,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-27,23914.48,21875.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-30,24237.8,22171.15,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-08-31,24525.71,22434.52,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-01,24445.62,22361.25,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-02,24674.11,22569.73,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-03,24802.17,22686.88,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-06,24879.79,22757.87,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-07,24857.27,22737.27,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-08,24855.5,22733.34,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-09,24878.09,22754.0,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-13,24858.12,22735.74,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-14,24893.51,22768.11,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-15,25093.22,22950.76,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-16,25250.87,23091.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-17,25187.34,23032.94,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-20,24917.72,22786.39,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-21,25154.16,23002.61,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-22,25132.15,22982.48,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-23,25527.92,23344.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-24,25571.24,23384.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-27,25573.99,23384.19,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-28,25421.46,23244.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-29,25367.99,23195.83,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-09-30,25234.57,23073.84,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-01,25111.25,22961.07,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-04,25339.32,23169.61,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-05,25526.98,23341.2,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-06,25274.48,23110.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-07,25481.26,23299.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-08,25631.38,23436.67,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-11,25704.1,23503.16,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-12,25770.01,23563.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-13,26013.19,23785.78,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-14,26268.83,24019.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-18,26467.21,24200.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-19,26383.71,24124.05,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-20,26165.78,23924.79,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-21,26042.59,23811.37,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-22,25952.01,23728.54,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-25,25967.04,23742.28,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-26,26196.05,23946.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-27,26113.62,23871.06,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-28,25606.99,23407.82,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-10-29,25340.83,23164.51,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-01,25710.8,23502.71,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-02,25655.51,23451.5,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-03,25569.86,23373.21,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-04,25695.5,23488.05,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-08,25913.09,23686.94,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-09,25878.28,23655.13,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-10,25839.47,23619.65,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-11,25639.32,23435.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-12,25968.02,23735.88,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-15,25977.61,23744.65,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-16,25819.49,23600.12,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-17,25675.2,23468.23,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-18,25483.23,23292.76,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-22,24990.27,22840.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-23,25114.82,22954.56,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-24,24988.18,22838.81,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-25,25162.07,22997.74,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-26,24430.53,22329.13,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-29,24469.99,22365.2,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-11-30,24368.53,22272.46,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-01,24632.06,22513.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-02,24968.91,22821.2,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-03,24674.83,22552.42,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-06,24266.71,22178.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-07,24646.18,22524.84,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-08,25066.62,22909.1,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-09,25134.23,22970.89,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-10,25126.24,22963.58,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-13,24921.02,22776.03,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-14,24858.79,22719.16,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-15,24710.3,22583.45,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-16,24749.01,22618.83,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-17,24371.37,22273.69,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-20,23839.01,21787.15,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-21,24063.78,21992.57,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-22,24336.62,22240.19,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-23,24504.75,22393.85,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-24,24405.96,22303.56,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-27,24524.36,22411.76,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-28,24735.32,22604.55,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-29,24707.1,22578.77,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-30,24693.25,22566.11,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2021-12-31,24908.71,22763.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-03,25298.63,23119.34,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-04,25556.34,23354.85,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-05,25728.58,23512.25,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-06,25471.18,23277.03,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-07,25567.06,23364.65,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-10,25840.62,23614.64,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-11,25915.89,23683.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-12,26140.68,23888.85,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-13,26205.87,23948.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2022-01-14,26202.97,23945.78,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
