date,rank>2,rank>1.5,rank>1,rank>0.5
2022-11-21,75995254.97787033,61667816.68667356,44462592.579240784,687349.0817295522
2022-11-22,76678150.80389167,62480282.525491826,45238071.57309811,687564.0817295522
2022-11-23,76796527.3003448,62699590.70289607,45473845.87900855,687564.0817295522
2022-11-24,78331269.46672845,64916056.21815714,47579666.75440088,687617.8317295522
2022-11-25,78856275.61952986,65828421.63679349,48448082.46322252,687452.4059073372
2022-11-28,78259093.43236782,65212544.09297281,47902182.59542356,687092.4059073372
2022-11-29,78852874.61892463,65667591.02320376,48309695.33962778,687339.9059073372
2022-11-30,79414431.58149146,66260565.37348409,48812612.14383042,687647.4059073372
2022-12-01,81593726.81959598,68418985.89310697,50738229.257089004,693086.9053587248
2022-12-02,82360965.33276573,68783433.83136535,50997552.92846081,692666.9053587248
2022-12-05,82751313.19605294,69136339.89992538,51254196.11408694,692696.9053587248
2022-12-06,81199393.55617514,67939722.50777467,50190606.01130998,691834.4053587248
2022-12-07,79841554.68899874,66567166.280722,48930691.211929515,691196.9053587248
2022-12-08,79836630.34405053,66423824.96805918,48742450.46500128,691834.4053587248
2022-12-09,76628110.52085711,63316674.81907783,45832450.01958073,687176.9053587248
2022-12-12,77057902.11512083,63466651.61105241,45944008.33500778,685121.9053587248
2022-12-13,77817592.87563182,64335222.36183626,46762557.839003675,688864.4053587248
2022-12-14,79286565.65552926,65488998.022757314,47774428.88978148,690739.4053587248
2022-12-15,76787185.454339,63326539.84310602,45882812.73639512,685421.9053587248
2022-12-16,75494992.27158676,62408289.07217262,45035660.627898246,681401.9053587248
2022-12-19,76264290.02722093,63103603.98339632,45656511.43423624,678334.4053587248
2022-12-20,75776118.66489962,62591632.84236438,45169950.49867028,681191.9053587248
2022-12-21,76203121.81864344,62757249.10649927,45297621.10325896,683216.9053587248
2022-12-22,75559430.73797731,62386394.02509009,44954809.497054376,685721.9053587248
2022-12-23,72568089.17242607,59456341.34742573,42353886.92910837,680509.4053587248
2022-12-26,73573166.76969108,60593709.2735332,43319285.08720078,683209.4053587248
2022-12-27,75957710.76127182,62687619.955868416,45105124.91564933,687446.9053587248
2022-12-28,75716243.01558997,62419431.78839057,44893272.52761252,686044.4053587248
2022-12-29,76199769.30222958,62942023.730062395,45407495.277855635,687007.1601987248
2022-12-30,75713227.96489403,62436222.17986521,45018764.563753575,684202.1601987248
2023-01-02,77543252.01219393,64155050.470697984,46426721.36613475,692514.0291727562
2023-01-03,78054781.76012482,65435948.556024134,47648076.73876974,691359.6457363492
2023-01-04,75237745.99457999,62945267.05738428,45675270.56702927,691359.6457363492
2023-01-05,75359291.27978398,63321847.178153425,46041651.46410243,691359.6457363492
2023-01-06,72795442.83972365,61162249.92087346,44269745.43265425,691359.6457363492
2023-01-09,76677685.08760561,64470828.50882213,47060994.04705095,691359.6457363492
2023-01-10,76746687.98215017,64236879.22519441,46796697.78822823,691359.6457363492
2023-01-11,76058208.39118637,63759848.80340679,46417200.84138939,691359.6457363492
2023-01-12,76620759.6212089,64116195.549980626,46729046.51317911,691359.6457363492
2023-01-13,77848520.19028321,65457407.98300801,47841718.32181285,691359.6457363492
2023-01-16,79122488.17263138,66622541.849500895,48897571.6666664,691359.6457363492
2023-01-17,80231173.76904854,67640220.94966514,49774996.94486275,691359.6457363492
2023-01-18,81812331.8656291,68749128.89752807,50677931.521765456,691359.6457363492
2023-01-19,81663646.21031833,68838649.44106163,50797829.14547005,691359.6457363492
2023-01-20,80553324.30106089,67437187.57823727,49587369.81407155,691359.6457363492
2023-01-23,82148504.80528094,68877037.26460294,50755148.448850244,691359.6457363492
2023-01-24,81590180.36584403,68670159.5121412,50668240.033699244,691359.6457363492
2023-01-25,79708413.59969713,66262244.78598192,48700359.06584397,691359.6457363492
2023-01-27,78531501.68202475,63408919.200718075,46486409.662456006,691171.5394163491
2023-01-30,78356409.80250387,62998391.59403494,46289559.819166064,690211.5394163491
2023-01-31,78390073.26711974,63511852.50230333,46434703.7113038,691891.5394163491
2023-02-01,80460419.20054908,62144025.56052315,45073412.87533429,696817.7787346448
2023-02-02,80816044.43630679,61732451.9980233,44664867.09703028,697697.7787346448
2023-02-03,81449150.2286181,62939171.81843373,45463601.38048151,697777.7787346448
2023-02-06,79797671.87606628,61413345.27746257,44141913.26654765,698337.7787346448
2023-02-07,77900907.10432,59670197.085072845,42596276.25579876,698417.7787346448
2023-02-08,80686993.74530749,63024845.62879479,45441542.6623072,698497.7787346448
2023-02-09,81147038.0463336,63781764.65533692,46107456.233242095,698577.7787346448
2023-02-10,79869770.00470245,62776941.661406875,45150989.465771765,698577.7787346448
2023-02-13,77855278.8437474,59912537.858320355,42871819.38964775,698657.7787346448
2023-02-14,78772587.66260871,60844430.509445935,43693079.99872711,698737.7787346448
2023-02-15,82700832.87532452,64567929.87362662,46718729.005233616,698657.7787346448
2023-02-16,85850630.72919445,66984352.1975646,48633512.65633094,698737.7787346448
2023-02-17,84771486.22151752,65205329.97796118,47119203.449182004,698817.7787346448
2023-02-20,85203604.35574068,65451540.928628,47409263.494482696,698817.7787346448
2023-02-21,83515791.63296144,63598708.01175913,45898555.33448118,698737.7787346448
2023-02-22,80510170.28512116,60279605.53484455,43194379.30203858,698817.7787346448
2023-02-23,80480632.80951434,60334893.49458012,43193540.3943131,698897.7787346448
2023-02-24,79223799.09066154,58913041.36034611,42016958.024268866,698897.7787346448
2023-02-27,76352496.15087305,57056957.06523132,40503473.92778197,698897.7787346448
2023-02-28,73627696.14810617,54625112.52367386,38557644.47029644,698897.7787346448
2023-03-01,76041256.32410565,57512423.463406384,40955137.16809651,702486.3430989125
2023-03-02,74814405.42618075,55947686.13113609,39670813.26834804,702486.3430989125
2023-03-03,75800073.45163998,58218881.773569286,41458089.01821607,702486.3430989125
2023-03-06,76255903.04009338,58606181.365095496,41780403.958162546,702486.3430989125
2023-03-08,75312626.69038932,58111740.15145993,41393931.365125924,702486.3430989125
2023-03-09,75126820.71037298,57690131.086090475,40982717.46447253,702486.3430989125
2023-03-10,74111373.63488267,56249966.22234693,39917624.4435724,702486.3430989125
2023-03-13,73978171.61389765,54853117.976091325,38846486.76160821,702486.3430989125
2023-03-14,71961048.88762748,52570356.1457423,36897418.48983058,702486.3430989125
2023-03-15,72956873.80239122,52759369.75050825,36989852.33359492,702486.3430989125
2023-03-16,70655067.60548776,50900041.287083745,35430095.79005617,702486.3430989125
2023-03-17,73631132.79421529,54077154.5021624,38102813.44595419,702486.3430989125
2023-03-20,70737696.25918314,50670575.42298609,35430257.473444015,702486.3430989125
2023-03-21,69485835.72151443,50315227.82892388,35431511.79672441,702486.3430989125
2023-03-22,69588219.05595867,50687368.146822214,35774577.38420296,702486.3430989125
2023-03-23,68780466.25980963,49588236.37336928,34911381.733486295,702486.3430989125
2023-03-24,67708254.83036026,47912637.50525239,33445794.8421804,702486.3430989125
2023-03-27,68268750.88398796,48577564.60696903,33756980.43931095,702486.3430989125
2023-03-28,67152994.90238084,47222382.33699834,32451276.068883374,702486.3430989125
2023-03-29,69636520.27392943,50064267.9557893,34665415.44588855,702486.3430989125
2023-03-31,72085374.671317,52601162.91423029,37067857.493710876,702486.3430989125
2023-04-03,71313560.15597835,52183538.09128308,37204561.47589749,706852.9361386165
2023-04-05,72125988.9492145,52789019.54640159,37943007.969171956,706852.9361386165
2023-04-06,71160007.4030362,52284569.241482794,37431528.105944335,706852.9361386165
2023-04-10,72766318.06114912,53498698.43037757,38319606.16414262,706852.9361386165
2023-04-11,73395589.74520697,54341367.68542698,38679766.305214986,706852.9361386165
2023-04-12,75105486.56397277,55620643.588559985,39499967.68707943,706852.9361386165
2023-04-13,73677883.51474372,55031978.63646096,38616137.80733617,706852.9361386165
2023-04-17,68071261.83503385,50715910.39387077,35069341.9823305,706852.9361386165
2023-04-18,68474731.9214955,51180298.6357595,35795795.772942096,706852.9361386165
2023-04-19,66698274.623734266,49055014.75250903,34034940.787537426,706852.9361386165
2023-04-20,66787811.189042136,49519593.7407974,34274012.0089602,706852.9361386165
2023-04-21,66262954.11471036,48457371.84730172,33378306.005401015,706852.9361386165
2023-04-24,67636560.71466766,51409437.2614913,35510284.11273423,706852.9361386165
2023-04-25,67792171.56280866,51308668.067590326,35011418.343997985,706852.9361386165
2023-04-26,67970932.50775738,51758137.975280076,35426281.690119624,706852.9361386165
2023-04-27,69094019.22346476,52274735.1171879,35572247.89914432,706852.9361386165
2023-04-28,70834482.12167874,54886615.89743504,37220733.331710055,706852.9361386165
2023-05-02,72661139.98646963,56762921.316089764,39017681.22084069,710678.631927567
2023-05-03,71849220.97646593,55642498.580217466,37879563.968846396,710678.631927567
2023-05-04,72853569.84043208,57119065.514075056,38939446.5904817,710678.631927567
2023-05-05,71578913.82662123,55602358.61496933,37401208.08379416,710678.631927567
2023-05-08,72802204.39661571,57100420.660680264,38688987.172904134,710678.631927567
2023-05-09,73033931.35946411,56928393.41086127,38728259.13925287,710678.631927567
2023-05-10,72810846.68579547,57026077.81460397,38855062.96751019,710678.631927567
2023-05-11,72631913.87386008,57095889.119210705,38999057.65572047,710678.631927567
2023-05-12,72217246.42190771,56740651.3219831,38555167.20192751,710678.631927567
2023-05-15,73524584.89074764,57876473.3666998,39436639.408668816,710678.631927567
2023-05-16,72907883.11647113,57474828.64323862,39302040.37316434,710678.631927567
2023-05-17,71002586.19342086,55753297.80444224,38194204.18586932,710678.631927567
2023-05-18,70495198.61984369,55003726.347607836,37822618.84482436,710678.631927567
2023-05-19,72009686.14398614,56335429.77003184,38898692.34806952,710678.631927567
2023-05-22,75497625.50430995,59811650.66696611,41099635.38479395,710678.631927567
2023-05-23,74929810.15705086,59383431.8374913,40899126.25147472,710678.631927567
2023-05-24,75046107.39873773,59687439.12374815,41262765.952639505,710678.631927567
2023-05-25,75230839.73087168,59938118.77628623,41286521.98958276,710678.631927567
2023-05-26,77328261.04247859,62247238.92417857,43099053.62505953,710331.3484587413
2023-05-29,77732188.48443131,62978064.826718986,43496475.20338149,711968.8484587413
2023-05-30,77327135.7689476,62752331.437630415,43489586.196587905,711463.8484587413
2023-05-31,77770856.871898,62686557.08836675,43447080.11746368,712955.0984587413
2023-06-01,79118202.75164013,63611831.48631886,43470822.92412239,717991.650704114
2023-06-02,79182396.5784214,63695351.55076717,43245192.78656736,719599.150704114
2023-06-05,79329269.4988968,63674376.33971301,43167046.139542624,719425.400704114
2023-06-06,77685368.57410198,62300536.27364169,42057397.68369044,721306.650704114
2023-06-07,79192266.45590311,64229057.72878516,43575712.14195995,721235.400704114
2023-06-08,77863258.14260337,62989750.70247798,42690964.512409806,720561.650704114
2023-06-09,76600298.63250545,60944375.192054,40810289.79309814,719696.650704114
2023-06-12,78351916.50672394,62531916.950431034,42243249.36005136,720409.150704114
2023-06-13,79125602.1975477,63052256.23486951,42568156.26809521,721229.150704114
2023-06-14,79844516.68308128,63694490.77185166,43073251.07666181,722005.400704114
2023-06-15,80022304.96162459,63073971.808706954,42345568.7838061,722699.150704114
2023-06-16,80000127.0314771,64278636.84276414,43532894.38758248,723591.650704114
2023-06-19,79486579.60985912,64218760.00825651,43616407.212700725,723416.650704114
2023-06-20,81322231.83303991,66256608.84113549,45389990.96810147,724135.400704114
2023-06-21,81565662.83902156,66364851.66239333,45563212.614942044,724116.650704114
2023-06-22,81083027.62610075,65653464.71935563,44951552.151274905,724620.400704114
2023-06-23,78444974.31586133,62672892.59838833,42648810.629946485,722254.150704114
2023-06-26,79861110.91803876,64017227.098811656,43617364.86745055,724977.900704114
2023-06-27,80764637.97993411,66412306.12096201,45671835.07563341,725526.650704114
2023-06-28,82610611.44907367,67596085.53395498,46479243.20990071,725811.650704114
2023-06-30,84877858.79250938,69715842.91431259,48254741.26284672,725811.650704114
2023-07-03,84899080.88603747,70127411.56191339,48520508.43306276,730115.6589094974
2023-07-04,86101791.00682816,71244711.68014953,49444077.41961977,730115.6589094974
2023-07-05,87042818.1550492,72622654.76006189,50710389.43261145,730115.6589094974
2023-07-06,86997802.32988621,72304530.79972218,50382044.47012724,730115.6589094974
2023-07-07,85120693.53052454,70480439.79720156,48831770.03025605,730115.6589094974
2023-07-10,85071773.20739895,70547350.65730885,48767353.27274667,730115.6589094974
2023-07-11,86100097.50553796,71356121.47255743,49376575.90994468,730115.6589094974
2023-07-12,85507293.8254025,70862130.23597457,48967069.060193986,730115.6589094974
2023-07-13,86804672.16617657,72118556.94562826,50016985.22158034,730115.6589094974
2023-07-14,91676072.52704403,76243441.59958597,53520971.892188996,730115.6589094974
2023-07-17,92615249.3871172,77521954.10821193,54584570.645576,730115.6589094974
2023-07-18,93841468.19242874,78163895.89563884,55067339.7094515,730115.6589094974
2023-07-19,93989174.01385133,78645145.61780202,55438729.27307053,730115.6589094974
2023-07-20,93501981.85056746,78514598.2727658,55303666.8345152,730115.6589094974
2023-07-21,88718141.70175938,74031348.85859396,51500967.391867116,730115.6589094974
2023-07-24,87892552.74836357,73427625.9508065,50947608.97054537,730115.6589094974
2023-07-25,88549220.97103436,73927212.24284782,51322156.93601675,730115.6589094974
2023-07-26,88949911.2603415,74552236.50510614,51850715.43106772,730115.6589094974
2023-07-27,87976198.61548132,73701243.99408948,51103378.71265757,730115.6589094974
2023-07-28,87258710.70260996,72942685.01727429,50415159.28602743,730115.6589094974
2023-07-31,89671188.2816121,74593399.07619259,51771533.68578307,730115.6589094974
2023-08-01,91174279.04210022,75836212.68621346,52869897.18199836,734015.8632477468
2023-08-02,89212931.98944053,74444266.7670864,51683558.01718521,734015.8632477468
2023-08-03,88850500.87286228,73834226.31757054,51071594.93992965,734015.8632477468
2023-08-04,91015556.94159457,76156551.33642466,53150864.1988173,734015.8632477468
2023-08-07,91698922.9514096,77055112.79437241,53925567.72966564,734015.8632477468
2023-08-08,92006629.00598532,77273309.67801471,54104460.07322171,734015.8632477468
2023-08-09,93832608.49201435,78448949.52381691,55105413.49584451,734015.8632477468
2023-08-10,93516125.15872449,78118432.33053575,54790119.24611735,734015.8632477468
2023-08-11,93150909.00534332,77834838.09692769,54624764.82262313,734015.8632477468
2023-08-14,93131757.08260798,77889416.77139091,54610393.526586935,734015.8632477468
2023-08-16,94191945.95429708,78179256.96414235,54794267.0196152,734015.8632477468
2023-08-17,93922327.86722977,78180970.4674202,54822816.5294151,734015.8632477468
2023-08-18,92595186.95465915,76836046.92165786,53674405.85551906,734015.8632477468
2023-08-21,94021945.73811503,77819720.13351128,54477710.7784825,734015.8632477468
2023-08-22,94167777.26811178,78258770.88286293,54909013.10986017,734015.8632477468
2023-08-23,94206752.21873319,78303617.07694042,54904141.50043821,734015.8632477468
2023-08-24,93993908.08920407,78030651.21449573,54565753.4487945,734015.8632477468
2023-08-25,92629772.37874906,76936375.79428053,53556236.4535065,734015.8632477468
2023-08-28,92472045.50227953,76660015.8565772,53274656.132440895,734015.8632477468
2023-08-29,93864725.96269113,77859124.69653791,54356955.852614164,734015.8632477468
2023-08-30,95111223.58829734,79038196.47248217,55349147.87202583,734015.8632477468
2023-08-31,95127063.34257153,79644391.18315956,55909034.68925105,734015.8632477468
2023-09-01,98218298.98558365,81651946.49965198,57660929.19686353,738190.0127450065
2023-09-04,101231916.0655718,84535251.56937772,60298921.00716232,738690.0127450065
2023-09-05,101679197.85612902,84812566.41638303,60498654.519767016,739010.0127450065
2023-09-06,101188577.41170605,84582246.75649711,60308167.88675873,739090.0127450065
2023-09-07,102110670.94387363,85432682.5884852,61142836.106727704,739110.0127450065
2023-09-08,102505660.95098154,85288188.91111217,61003789.1782638,739150.0127450065
2023-09-11,103710262.89217412,86284354.34720351,61932127.94334182,739230.0127450065
2023-09-12,103150518.78748704,86142337.62373698,61729780.4112715,739350.0127450065
2023-09-13,103475196.14948362,85894216.38472979,61488627.723712936,739410.0127450065
2023-09-14,104418332.47651088,86622770.62894478,62079884.879253685,739470.0127450065
2023-09-15,105833362.76691541,87467970.35514449,62843121.87648088,739530.0127450065
2023-09-18,105159640.52329917,86991240.97598433,62496367.38898209,739490.0127450065
2023-09-20,104026795.28796947,85751549.26693009,61346880.09714043,739590.0127450065
2023-09-21,104394164.33051412,86314926.86398952,61797936.12045471,739630.0127450065
2023-09-22,103755642.32485124,86146849.93436322,61647186.97555621,739690.0127450065
2023-09-25,102918933.15826893,85251695.56170653,60843014.03197448,739690.0127450065
2023-09-26,102592279.4481753,84960390.51665494,60623694.20431201,739670.0127450065
2023-09-27,102907357.18158576,85335625.9387143,60960049.201354295,739690.0127450065
2023-09-28,99619555.52402139,82381410.99382311,58349053.188863836,739730.0127450065
2023-09-29,100953704.86596376,82652062.16180971,58591733.060195886,739730.0127450065
2023-10-03,100231025.04800865,82308478.92582265,58275563.077248156,744164.6118891155
2023-10-04,99192620.87747386,81481525.36388451,57283676.46439261,744164.6118891155
2023-10-05,100289687.67976907,82083346.73590201,57843199.13123217,744164.6118891155
2023-10-06,101247572.95379093,82934500.54117213,58583678.57688457,744164.6118891155
2023-10-09,100384626.68772554,81907624.25463063,57592987.24763269,744164.6118891155
2023-10-10,102466683.34092766,83255402.78798807,58822333.80235807,744164.6118891155
2023-10-11,103195488.46033615,83793736.25108068,59401939.631482005,744164.6118891155
2023-10-12,102121134.54484582,82821834.64320426,58595514.734120764,744164.6118891155
2023-10-13,101793969.09335126,81856442.96365446,57674684.109390385,744164.6118891155
2023-10-16,102112230.62753758,82274597.70787115,58116455.0504392,744164.6118891155
2023-10-17,102671421.52428484,83223958.23669523,58999879.010042064,744164.6118891155
2023-10-18,102509710.87949698,82894041.19032171,58634354.737853035,744164.6118891155
2023-10-19,101349933.6920667,81619074.0680451,57482029.732986696,744164.6118891155
2023-10-20,100344887.46088645,80751409.36915962,56671846.49455738,744164.6118891155
2023-10-23,98290939.1327721,78572462.54055893,54524272.07592277,744164.6118891155
2023-10-25,96887836.80489965,77439267.52003321,53459684.71815615,744164.6118891155
2023-10-26,94787873.79238045,75929024.84949076,52655009.56328441,744164.6118891155
2023-10-27,96573753.82504141,76696664.01220913,53288875.583458625,744164.6118891155
2023-10-30,95795648.81585652,76533870.68673971,53147940.855171055,744164.6118891155
2023-10-31,95574931.8723814,76721471.84309225,53381041.2348574,744164.6118891155
2023-11-01,94390578.44549713,75826800.41893968,52657608.37492175,748240.4514192075
2023-11-02,95581703.53411233,76359516.41357501,53068757.27447652,748240.4514192075
2023-11-03,96988079.63713537,77027024.82629105,53611087.932633914,748240.4514192075
2023-11-06,98045913.4861522,77965717.31655923,54368210.18024978,748240.4514192075
2023-11-07,98188553.6391621,78137190.39664596,54506632.866600536,748240.4514192075
2023-11-08,97305192.30111805,77362720.89127518,53849602.307111934,748240.4514192075
2023-11-09,96969291.97092655,76863163.79973856,53456053.5008947,748240.4514192075
2023-11-10,97302087.64749393,77204984.12132752,53781696.44705933,748240.4514192075
2023-11-13,97714835.1941905,77254017.32334505,53780720.54002952,748240.4514192075
2023-11-15,101321022.08607773,80367187.26160443,56472985.43895556,748240.4514192075
2023-11-16,103591203.78459448,82069522.04989527,57874443.8842813,748240.4514192075
2023-11-17,103368191.48220669,82355414.24634731,58193494.075756446,748240.4514192075
2023-11-20,103487090.06904137,82536013.05805662,58379434.8859557,748240.4514192075
2023-11-21,103993446.75536166,83265314.88218212,59045557.05578747,748240.4514192075
2023-11-22,104609256.93529463,83866154.11091697,59515755.9673096,748240.4514192075
2023-11-23,104709733.10774267,83738745.74355009,59425061.61962941,748240.4514192075
2023-11-24,103761795.27160779,82919794.77937025,58728054.01185397,748240.4514192075
2023-11-28,104225577.88834381,83469350.53255312,59196190.53679847,748240.4514192075
2023-11-29,105703032.49940911,84829846.57790451,60381011.62050718,748240.4514192075
2023-11-30,105602673.41471934,85271054.98598944,60841859.40257637,748240.4514192075
2023-12-01,105762147.76259874,85265665.68671232,60789096.60739912,752361.6415875943
2023-12-04,106805887.5744584,86205859.93042743,61547191.685775064,754006.6415875943
2023-12-05,106423132.32036921,85933413.79205221,61322968.35199034,754794.1415875943
2023-12-06,107450859.22442959,86805941.80199525,62107540.980305955,755284.1415875943
2023-12-07,106848035.78654587,86291765.2100232,61700604.570300564,755249.1415875943
2023-12-08,107352299.50662437,86756495.26590264,62059692.8715527,754881.6415875943
2023-12-11,107667272.14046544,86970734.12639517,62211558.15781699,754514.1415875943
2023-12-12,107700099.4917368,86903885.77204624,62196550.3011479,754234.1415875943
2023-12-13,107304119.00050166,86562579.06438103,61946113.403627664,755424.1415875943
2023-12-14,110078938.16666618,89112019.00316581,64111591.21483414,756054.1415875943
2023-12-15,112949856.9901365,91714698.08816667,66328048.73434505,756229.1415875943
2023-12-18,112519369.93218319,91292282.78111584,65957987.91652397,756124.1415875943
2023-12-19,112168667.38421941,90970493.44934355,65623015.51629562,756176.6415875943
2023-12-20,109486459.49309179,88935433.26261735,63885006.57225899,755406.6415875943
2023-12-21,110388651.25870633,89620995.97070299,64442556.08399111,755879.1415875943
2023-12-22,113175042.680969,92185892.82336621,66734781.551068924,756334.1415875943
2023-12-26,113822429.49623582,92871969.3113918,67357955.98907009,756736.6415875943
2023-12-27,114797849.20089231,93430175.63483328,67787087.47906709,756806.6415875943
2023-12-28,114772242.02489948,93263852.19071096,67654314.13718718,756946.6415875943
2023-12-29,114384499.95531408,92974278.10290739,67419631.63618961,756946.6415875943
2024-01-01,115671726.94666061,94265950.54172611,68507289.06046648,761416.8864124181
2024-01-02,115188617.59399885,94108444.29172611,68251771.56046648,761416.8864124181
2024-01-03,113112817.59399885,92813750.54172611,67086089.06046648,761416.8864124181
2024-01-04,113719392.59399885,92677834.29172611,66977986.56046648,761416.8864124181
2024-01-05,113847897.59399885,92946414.29172611,67230041.56046648,761416.8864124181
2024-01-08,112766347.59399885,92093514.29172611,66487886.56046648,761416.8864124181
2024-01-09,112901887.59399886,92602360.54172611,66887779.06046648,761416.8864124181
2024-01-10,113589332.59399886,92860741.79172611,67112036.56046648,761416.8864124181
2024-01-11,113492637.59399886,93072190.54172611,67239439.06046648,761416.8864124181
2024-01-12,115591947.59399885,95245398.04172611,69181114.06046648,761416.8864124181
2024-01-15,116179262.59399886,96913069.29172611,70792491.56046648,761416.8864124181
2024-01-16,115474562.59399886,96546788.04172611,70364554.06046648,761416.8864124181
2024-01-17,113968482.59399885,95429628.04172611,69551654.06046648,761416.8864124181
2024-01-18,114164397.59399886,95600398.04172611,69722864.06046648,761416.8864124181
2024-01-19,116199977.59399886,97112844.29172611,71003761.56046648,761416.8864124181
2024-01-23,111981767.59399886,94692643.04172611,69013194.06046648,761416.8864124181
2024-01-24,115729362.59399885,98105578.04172611,71705799.06046648,761416.8864124181
2024-01-25,113313821.52279887,96090642.77660611,69900185.07590649,761416.8864124181
2024-01-29,113193703.04722688,96019538.58571264,69848086.8138631,761416.8864124181
2024-01-30,113265268.75662339,95957677.33571264,69806240.35100389,761416.8864124181
2024-01-31,115172296.66185933,97933952.17405006,71352496.80262467,761416.8864124181
2024-02-01,114581109.99028039,97389094.3654086,70774974.8403528,765920.2563390363
2024-02-02,116799998.87589416,99714136.8654086,72684241.29236385,765920.2563390363
2024-02-05,114993064.63421682,98875093.1154086,72040360.36500141,765920.2563390363
2024-02-06,118410128.98754126,100745098.1154086,73639241.43907401,765920.2563390363
2024-02-07,118317830.95678443,100165726.8654086,73059238.66857788,765920.2563390363
2024-02-08,117888466.79163559,100234905.6154086,73023140.80348706,765920.2563390363
2024-02-09,116883206.49178398,99724253.1154086,72676747.84377569,765920.2563390363
2024-02-12,116742622.18718821,99968590.6154086,73004371.18070209,765920.2563390363
2024-02-13,112271953.59634906,95968914.3654086,70270464.09232694,765920.2563390363
2024-02-14,111314265.11925218,95320071.8654086,69712705.65920155,765920.2563390363
2024-02-15,112265405.50558622,96139913.1154086,70376417.13129997,765920.2563390363
2024-02-16,113933281.00503981,97434543.1154086,71579697.25859621,765920.2563390363
2024-02-19,113477527.84182477,97312884.3654086,71445656.10600053,765920.2563390363
2024-02-20,113684137.54157595,97350789.3654086,71467857.10390629,765920.2563390363
2024-02-21,112281793.60288872,96495360.6154086,70653973.00687996,765920.2563390363
2024-02-22,114282811.02545115,98370051.8654086,72220618.81489554,765920.2563390363
2024-02-23,114330793.55895127,98204236.8654086,72136833.27792701,765920.2563390363
2024-02-26,112138898.9913285,96554131.8654086,70834382.63199107,765920.2563390363
2024-02-27,112972680.71639462,97020860.6154086,71150227.96490395,765920.2563390363
2024-02-28,111740291.30083746,95959659.3654086,70208445.70270255,765920.2563390363
2024-02-29,111645103.24434453,95823380.6154086,70081448.34536082,765920.2563390363
2024-03-01,113437001.14427437,97006622.45914042,70888952.74914984,770199.5813389167
2024-03-04,115307047.61028337,98001747.45914042,71652392.74914986,770199.5813389167
2024-03-05,114775175.10757385,97636453.70914042,71283906.49914984,770199.5813389167
2024-03-06,115580881.6069184,97792563.70914042,71388021.49914986,770199.5813389167
2024-03-07,116981117.10804358,98654861.20914042,72089913.99914986,770199.5813389167
2024-03-11,116743270.11857295,98453561.20914042,71946123.99914986,770199.5813389167
2024-03-12,116060150.62613967,97385404.95914042,71139910.24914986,770199.5813389167
2024-03-13,110335107.63384546,90710702.45914042,66152397.749149844,770199.5813389167
2024-03-14,115723756.14141637,96946797.45914042,70895022.74914984,770199.5813389167
2024-03-15,115881301.1485784,97035033.70914042,70909466.49914984,770199.5813389167
2024-03-18,116003300.6680156,96987866.20914042,70776498.99914984,770199.5813389167
2024-03-19,114441254.17162327,95215367.45914042,69245557.74914984,770199.5813389167
2024-03-20,114077406.67345113,95197862.45914042,69279312.74914984,770199.5813389167
2024-03-21,116983380.67322467,98347869.95914042,71702415.24914986,770199.5813389167
2024-03-22,117192866.17066939,98951523.70914042,71942341.49914984,770199.5813389167
2024-03-26,117893934.1500345,99476483.70914042,72219441.49914984,770199.5813389167
2024-03-27,116767804.63336328,98589974.95914042,71500470.24914984,770199.5813389167
2024-03-28,117565215.50947489,99224836.40632042,72023270.89710985,770199.5813389167
2024-04-01,117938959.29914474,99560113.0968171,72242431.61657968,774729.5023690589
2024-04-02,120038023.27141848,101475782.90574774,73594963.61003628,774729.5023690589
2024-04-03,119858375.48307434,101551349.1407222,73710717.70904799,774729.5023690589
2024-04-04,120740926.74527518,102423081.48611692,74475247.21843402,774729.5023690589
2024-04-05,119819475.35083553,101305906.13886654,73552476.58439797,774729.5023690589
2024-04-08,121610360.79352114,102735662.11713135,74559496.85001528,774729.5023690589
2024-04-09,121380656.46301252,102494113.69451961,74297633.33760434,774729.5023690589
2024-04-10,122855165.46907088,104190073.57584688,75590530.67842287,774729.5023690589
2024-04-12,121602803.65160188,103031963.44501173,74602085.56517816,774729.5023690589
2024-04-15,120168241.82847992,101680386.46418571,73385851.40664269,774729.5023690589
2024-04-16,119136326.13081649,100833781.45751837,72540744.15543903,774729.5023690589
2024-04-18,118872349.4395731,100617483.59248139,72297294.40009955,774729.5023690589
2024-04-19,120144615.57030997,101734992.83189029,73269096.54315437,774729.5023690589
2024-04-22,122459251.83138144,104316370.84139594,75368563.41187477,774729.5023690589
2024-04-23,122254007.6998421,104410142.2171196,75427755.3889876,774729.5023690589
2024-04-24,119391588.83580098,102269618.8371928,73814635.1599298,774729.5023690589
2024-04-25,118869430.12194097,101879167.92765382,73580305.9109708,774729.5023690589
2024-04-26,120492848.02516702,103592200.74380898,75132258.40832567,774408.1056139197
2024-04-29,120444838.49066715,104109485.74380897,75567193.40832567,776028.1056139197
2024-04-30,120511903.07655498,103737335.74380895,75143165.90832567,774239.3556139197
2024-05-02,119380681.31248736,103107573.0863857,74685928.40971175,780402.4846457407
2024-05-03,118368849.4943538,102615223.0863857,74253034.65971175,776183.7346457407
2024-05-06,118005090.13503408,102747295.5863857,74351109.65971175,777567.4846457407
2024-05-07,117932956.44329026,102623458.0863857,74182669.65971175,769298.7346457407
