symbol,expiry,lot_at_listing,lot_size_at_expiry,mid_contract_change
BIOCON,2020-01-30,2300,2300,False
BIOCON,2020-02-27,2300,2300,False
BIOCON,2020-03-26,2300,2300,False
BIOCON,2020-04-30,2300,2300,False
BIOCON,2020-05-28,2300,2300,False
BIOCON,2020-06-25,2300,2300,False
BIOCON,2020-07-30,2300,2300,False
BIOCON,2020-08-27,2300,2300,False
BIOCON,2020-09-24,2300,2300,False
BIOCON,2020-10-29,2300,2300,False
BIOCON,2020-11-26,2300,2300,False
BIOCON,2020-12-31,2300,2300,False
BIOCON,2021-01-28,2300,2300,False
BIOCON,2021-02-25,2300,2300,False
BIOCON,2021-03-25,2300,2300,False
BIOCON,2021-04-29,2300,2300,False
BIOCON,2021-05-27,2300,2300,False
BIOCON,2021-06-24,2300,2300,False
BIOCON,2021-07-29,2300,2300,False
BIOCON,2021-08-26,2300,2300,False
BIOCON,2021-09-30,2300,2300,False
BIOCON,2021-10-28,2300,2300,False
BIOCON,2021-11-25,2300,2300,False
BIOCON,2021-12-30,2300,2300,False
BIOCON,2022-01-27,2300,2300,False
BIOCON,2022-02-24,2300,2300,False
BIOCON,2022-03-31,2300,2300,False
BIOCON,2022-04-28,2300,2300,False
BIOCON,2022-05-26,2300,2300,False
BIOCON,2022-06-30,2300,2300,False
BIOCON,2022-07-28,2300,2300,False
BIOCON,2022-08-25,2300,2300,False
BIOCON,2022-09-29,2300,2300,False
BIOCON,2022-10-27,2300,2300,False
BIOCON,2022-11-24,2300,2300,False
BIOCON,2022-12-29,2300,2300,False
BIOCON,2023-01-25,2300,2300,False
BIOCON,2023-02-23,2300,2300,False
BIOCON,2023-03-29,2300,2300,False
BIOCON,2023-04-27,2300,2300,False
BIOCON,2023-05-25,2300,2300,False
BIOCON,2023-06-28,2300,2300,False
BIOCON,2023-07-27,2500,2500,False
BIOCON,2023-08-31,2500,2500,False
BIOCON,2023-09-28,2500,2500,False
BIOCON,2023-10-26,2500,2500,False
BIOCON,2023-11-30,2500,2500,False
BIOCON,2023-12-28,2500,2500,False
BIOCON,2024-01-25,2500,2500,False
BIOCON,2024-02-29,2500,2500,False
BIOCON,2024-03-28,2500,2500,False
BIOCON,2024-04-25,2500,2500,False
BIOCON,2024-05-30,2500,2500,False
BIOCON,2024-06-27,2500,2500,False
BIOCON,2024-07-25,2500,2500,False
BIOCON,2024-08-29,2500,2500,False
BIOCON,2024-09-26,2500,2500,False
BIOCON,2024-10-31,2500,2500,False
BIOCON,2024-11-28,2500,2500,False
BIOCON,2024-12-26,2500,2500,False
BIOCON,2025-01-30,2500,2500,False
BIOCON,2025-02-27,2500,2500,False
BIOCON,2025-03-27,2500,2500,False
BIOCON,2025-04-24,2500,2500,False
BIOCON,2025-05-29,2500,2500,False
BIOCON,2025-06-26,2500,2500,False
BIOCON,2025-07-31,2500,2500,False
BIOCON,2025-08-28,2500,2500,False
BIOCON,2025-09-30,2500,2500,False
BIOCON,2025-10-28,2500,2500,False
BIOCON,2025-11-25,2500,2500,False
BIOCON,2025-12-30,2500,2500,False
BIOCON,2026-01-27,2500,2500,False
BIOCON,2026-02-24,2500,2500,False
BIOCON,2026-03-30,2500,2500,False
BIOCON,2026-04-28,2500,2500,False
BIOCON,2026-05-26,2500,2500,False
BIOCON,2026-06-30,2500,2500,False
BIOCON,2026-07-28,2500,2500,False
BIOCON,2026-08-25,2500,2500,False
BLUESTARCO,2025-06-26,325,325,False
BLUESTARCO,2025-07-31,325,325,False
BLUESTARCO,2025-08-28,325,325,False
BLUESTARCO,2025-09-30,325,325,False
BLUESTARCO,2025-10-28,325,325,False
BLUESTARCO,2025-11-25,325,325,False
BLUESTARCO,2025-12-30,325,325,False
BLUESTARCO,2026-01-27,325,325,False
BLUESTARCO,2026-02-24,325,325,False
BLUESTARCO,2026-03-30,325,325,False
BLUESTARCO,2026-04-28,325,325,False
BLUESTARCO,2026-05-26,325,325,False
BLUESTARCO,2026-06-30,325,325,False
BLUESTARCO,2026-07-28,325,325,False
BLUESTARCO,2026-08-25,325,325,False
BOSCHLTD,2019-10-31,30,30,False
BOSCHLTD,2019-11-28,30,30,False
BOSCHLTD,2019-12-26,30,30,False
BOSCHLTD,2020-01-30,40,40,False
BOSCHLTD,2020-02-27,40,40,False
BOSCHLTD,2020-03-26,40,40,False
BOSCHLTD,2020-04-30,40,40,False
BOSCHLTD,2020-05-28,40,40,False
BOSCHLTD,2020-06-25,40,40,False
BOSCHLTD,2020-07-30,50,50,False
BOSCHLTD,2020-08-27,50,50,False
BOSCHLTD,2020-09-24,50,50,False
BOSCHLTD,2020-10-29,50,50,False
BOSCHLTD,2020-11-26,50,50,False
BOSCHLTD,2020-12-31,50,50,False
BOSCHLTD,2021-01-28,50,50,False
BOSCHLTD,2021-02-25,50,50,False
BOSCHLTD,2021-03-25,50,50,False
BOSCHLTD,2021-04-29,50,50,False
BOSCHLTD,2021-05-27,50,50,False
BOSCHLTD,2021-06-24,50,50,False
BOSCHLTD,2021-07-29,50,50,False
BOSCHLTD,2021-08-26,50,50,False
BOSCHLTD,2021-09-30,50,50,False
BOSCHLTD,2021-10-28,50,50,False
BOSCHLTD,2021-11-25,50,50,False
BOSCHLTD,2021-12-30,50,50,False
BOSCHLTD,2022-01-27,50,50,False
BOSCHLTD,2022-02-24,50,50,False
BOSCHLTD,2022-03-31,50,50,False
BOSCHLTD,2022-04-28,50,50,False
BOSCHLTD,2022-05-26,50,50,False
BOSCHLTD,2022-06-30,50,50,False
BOSCHLTD,2022-07-28,50,50,False
BOSCHLTD,2022-08-25,50,50,False
BOSCHLTD,2022-09-29,50,50,False
BOSCHLTD,2022-10-27,50,50,False
BOSCHLTD,2022-11-24,50,50,False
BOSCHLTD,2022-12-29,50,50,False
BOSCHLTD,2023-01-25,50,50,False
BOSCHLTD,2023-02-23,50,50,False
BOSCHLTD,2023-03-29,50,50,False
BOSCHLTD,2023-04-27,50,50,False
BOSCHLTD,2023-05-25,50,50,False
BOSCHLTD,2023-06-28,50,50,False
BOSCHLTD,2023-07-27,50,50,False
BOSCHLTD,2023-08-31,50,50,False
BOSCHLTD,2023-09-28,50,50,False
BOSCHLTD,2023-10-26,50,50,False
BOSCHLTD,2023-11-30,50,50,False
BOSCHLTD,2023-12-28,50,50,False
BOSCHLTD,2024-01-25,50,50,False
BOSCHLTD,2024-02-29,50,50,False
BOSCHLTD,2024-03-28,50,50,False
BOSCHLTD,2024-04-25,50,50,False
BOSCHLTD,2024-05-30,50,25,True
BOSCHLTD,2024-06-27,50,25,True
BOSCHLTD,2024-07-25,25,25,False
BOSCHLTD,2024-08-29,25,25,False
BOSCHLTD,2024-09-26,25,25,False
BOSCHLTD,2024-10-31,25,25,False
BOSCHLTD,2024-11-28,25,25,False
BOSCHLTD,2024-12-26,25,25,False
BOSCHLTD,2025-01-30,25,25,False
BOSCHLTD,2025-02-27,25,25,False
BOSCHLTD,2025-03-27,25,25,False
BOSCHLTD,2025-04-24,25,25,False
BOSCHLTD,2025-05-29,25,25,False
BOSCHLTD,2025-06-26,25,25,False
BOSCHLTD,2025-07-31,25,25,False
BOSCHLTD,2025-08-28,25,25,False
BOSCHLTD,2025-09-30,25,25,False
BOSCHLTD,2025-10-28,25,25,False
BOSCHLTD,2025-11-25,25,25,False
BOSCHLTD,2025-12-30,25,25,False
BOSCHLTD,2026-01-27,25,25,False
BOSCHLTD,2026-02-24,25,25,False
BOSCHLTD,2026-03-30,25,25,False
BOSCHLTD,2026-04-28,25,25,False
BOSCHLTD,2026-05-26,25,25,False
BOSCHLTD,2026-06-30,25,25,False
BOSCHLTD,2026-07-28,25,25,False
BOSCHLTD,2026-08-25,25,25,False
BPCL,2019-10-31,1800,1800,False
BPCL,2019-11-28,1800,1800,False
BPCL,2019-12-26,1800,1800,False
BPCL,2020-01-30,1800,1800,False
BPCL,2020-02-27,1800,1800,False
BPCL,2020-03-26,1800,1800,False
BPCL,2020-04-30,1800,1800,False
BPCL,2020-05-28,1800,1800,False
BPCL,2020-06-25,1800,1800,False
BPCL,2020-07-30,1800,1800,False
BPCL,2020-08-27,1800,1800,False
BPCL,2020-09-24,1800,1800,False
BPCL,2020-10-29,1800,1800,False
BPCL,2020-11-26,1800,1800,False
BPCL,2020-12-31,1800,1800,False
BPCL,2021-01-28,1800,1800,False
BPCL,2021-02-25,1800,1800,False
BPCL,2021-03-25,1800,1800,False
BPCL,2021-04-29,1800,1800,False
BPCL,2021-05-27,1800,1800,False
BPCL,2021-06-24,1800,1800,False
BPCL,2021-07-29,1800,1800,False
BPCL,2021-08-26,1800,1800,False
BPCL,2021-09-30,1800,1800,False
BPCL,2021-10-28,1800,1800,False
BPCL,2021-11-25,1800,1800,False
BPCL,2021-12-30,1800,1800,False
BPCL,2022-01-27,1800,1800,False
BPCL,2022-02-24,1800,1800,False
BPCL,2022-03-31,1800,1800,False
BPCL,2022-04-28,1800,1800,False
BPCL,2022-05-26,1800,1800,False
BPCL,2022-06-30,1800,1800,False
BPCL,2022-07-28,1800,1800,False
BPCL,2022-08-25,1800,1800,False
BPCL,2022-09-29,1800,1800,False
BPCL,2022-10-27,1800,1800,False
BPCL,2022-11-24,1800,1800,False
BPCL,2022-12-29,1800,1800,False
BPCL,2023-01-25,1800,1800,False
BPCL,2023-02-23,1800,1800,False
BPCL,2023-03-29,1800,1800,False
BPCL,2023-04-27,1800,1800,False
BPCL,2023-05-25,1800,1800,False
BPCL,2023-06-28,1800,1800,False
BPCL,2023-07-27,1800,1800,False
BPCL,2023-08-31,1800,1800,False
BPCL,2023-09-28,1800,1800,False
BPCL,2023-10-26,1800,1800,False
BPCL,2023-11-30,1800,1800,False
BPCL,2023-12-28,1800,1800,False
BPCL,2024-01-25,1800,1800,False
BPCL,2024-02-29,1800,1800,False
BPCL,2024-03-28,1800,1800,False
BPCL,2024-04-25,1800,1800,False
BPCL,2024-05-30,1800,900,True
BPCL,2024-06-27,1800,1800,True
BPCL,2024-07-25,900,1800,True
BPCL,2024-08-29,900,1800,True
BPCL,2024-09-26,1800,1800,False
BPCL,2024-10-31,1800,1800,False
BPCL,2024-11-28,1800,1800,False
BPCL,2024-12-26,1800,1800,False
BPCL,2025-01-30,1800,1800,False
BPCL,2025-02-27,1800,1800,False
BPCL,2025-03-27,1800,1800,False
BPCL,2025-04-24,1800,1800,False
BPCL,2025-05-29,1800,1800,False
BPCL,2025-06-26,1800,1800,False
BPCL,2025-07-31,1975,1975,False
BPCL,2025-08-28,1975,1975,False
BPCL,2025-09-30,1975,1975,False
BPCL,2025-10-28,1975,1975,False
BPCL,2025-11-25,1975,1975,False
BPCL,2025-12-30,1975,1975,False
BPCL,2026-01-27,1975,1975,False
BPCL,2026-02-24,1975,1975,False
BPCL,2026-03-30,1975,1975,False
BPCL,2026-04-28,1975,1975,False
BPCL,2026-05-26,1975,1975,False
BPCL,2026-06-30,1975,1975,False
BPCL,2026-07-28,1975,1975,False
BPCL,2026-08-25,1975,1975,False
BRITANNIA,2019-10-31,200,200,False
BRITANNIA,2019-11-28,200,200,False
BRITANNIA,2019-12-26,200,200,False
BRITANNIA,2020-01-30,200,200,False
BRITANNIA,2020-02-27,200,200,False
BRITANNIA,2020-03-26,200,200,False
BRITANNIA,2020-04-30,200,200,False
BRITANNIA,2020-05-28,200,200,False
BRITANNIA,2020-06-25,200,200,False
BRITANNIA,2020-07-30,200,200,False
BRITANNIA,2020-08-27,200,200,False
BRITANNIA,2020-09-24,200,200,False
BRITANNIA,2020-10-29,200,200,False
BRITANNIA,2020-11-26,200,200,False
BRITANNIA,2020-12-31,200,200,False
BRITANNIA,2021-01-28,200,200,False
BRITANNIA,2021-02-25,200,200,False
BRITANNIA,2021-03-25,200,200,False
BRITANNIA,2021-04-29,200,200,False
BRITANNIA,2021-05-27,200,200,False
BRITANNIA,2021-06-24,200,200,False
BRITANNIA,2021-07-29,200,200,False
BRITANNIA,2021-08-26,200,200,False
BRITANNIA,2021-09-30,200,200,False
BRITANNIA,2021-10-28,200,200,False
BRITANNIA,2021-11-25,200,200,False
BRITANNIA,2021-12-30,200,200,False
BRITANNIA,2022-01-27,200,200,False
BRITANNIA,2022-02-24,200,200,False
BRITANNIA,2022-03-31,200,200,False
BRITANNIA,2022-04-28,200,200,False
BRITANNIA,2022-05-26,200,200,False
BRITANNIA,2022-06-30,200,200,False
BRITANNIA,2022-07-28,200,200,False
BRITANNIA,2022-08-25,200,200,False
BRITANNIA,2022-09-29,200,200,False
BRITANNIA,2022-10-27,200,200,False
BRITANNIA,2022-11-24,200,200,False
BRITANNIA,2022-12-29,200,200,False
BRITANNIA,2023-01-25,200,200,False
BRITANNIA,2023-02-23,200,200,False
BRITANNIA,2023-03-29,200,200,False
BRITANNIA,2023-04-27,200,200,False
BRITANNIA,2023-05-25,200,200,False
BRITANNIA,2023-06-28,200,200,False
BRITANNIA,2023-07-27,200,200,False
BRITANNIA,2023-08-31,200,200,False
BRITANNIA,2023-09-28,200,200,False
BRITANNIA,2023-10-26,200,200,False
BRITANNIA,2023-11-30,200,200,False
BRITANNIA,2023-12-28,200,200,False
BRITANNIA,2024-01-25,200,200,False
BRITANNIA,2024-02-29,200,200,False
BRITANNIA,2024-03-28,200,200,False
BRITANNIA,2024-04-25,200,200,False
BRITANNIA,2024-05-30,200,200,False
BRITANNIA,2024-06-27,200,200,False
BRITANNIA,2024-07-25,200,200,False
BRITANNIA,2024-08-29,200,200,False
BRITANNIA,2024-09-26,200,200,False
BRITANNIA,2024-10-31,200,200,False
BRITANNIA,2024-11-28,200,100,True
BRITANNIA,2024-12-26,200,100,True
BRITANNIA,2025-01-30,100,100,False
BRITANNIA,2025-02-27,100,100,False
BRITANNIA,2025-03-27,100,100,False
BRITANNIA,2025-04-24,100,100,False
BRITANNIA,2025-05-29,100,100,False
BRITANNIA,2025-06-26,100,100,False
BRITANNIA,2025-07-31,125,125,False
BRITANNIA,2025-08-28,125,125,False
BRITANNIA,2025-09-30,125,125,False
BRITANNIA,2025-10-28,125,125,False
BRITANNIA,2025-11-25,125,125,False
BRITANNIA,2025-12-30,125,125,False
BRITANNIA,2026-01-27,125,125,False
BRITANNIA,2026-02-24,125,125,False
BRITANNIA,2026-03-30,125,125,False
BRITANNIA,2026-04-28,125,125,False
BRITANNIA,2026-05-26,125,125,False
BRITANNIA,2026-06-30,125,125,False
BRITANNIA,2026-07-28,125,125,False
BRITANNIA,2026-08-25,125,125,False
BSE,2024-12-26,125,125,False
BSE,2025-01-30,125,125,False
BSE,2025-02-27,125,125,False
BSE,2025-03-27,125,125,False
BSE,2025-04-24,125,125,False
BSE,2025-05-29,125,375,True
BSE,2025-06-26,125,375,True
BSE,2025-07-31,125,375,True
BSE,2025-08-28,375,375,False
BSE,2025-09-30,375,375,False
BSE,2025-10-28,375,375,False
BSE,2025-11-25,375,375,False
BSE,2025-12-30,375,375,False
BSE,2026-01-27,375,375,False
BSE,2026-02-24,375,375,False
BSE,2026-03-30,375,375,False
BSE,2026-04-28,375,375,False
BSE,2026-05-26,375,375,False
BSE,2026-06-30,375,375,False
BSE,2026-07-28,200,200,False
BSE,2026-08-25,200,200,False
BSOFT,2021-11-25,1300,1300,False
BSOFT,2021-12-30,1300,1300,False
BSOFT,2022-01-27,1300,1300,False
BSOFT,2022-02-24,1300,1300,False
BSOFT,2022-03-31,1300,1300,False
BSOFT,2022-04-28,1300,1300,False
BSOFT,2022-05-26,1300,1300,False
BSOFT,2022-06-30,1300,1300,False
BSOFT,2022-07-28,1300,1300,False
BSOFT,2022-08-25,1300,1300,False
BSOFT,2022-09-29,1300,1300,False
BSOFT,2022-10-27,1300,1300,False
BSOFT,2022-11-24,1300,1300,False
BSOFT,2022-12-29,1300,1300,False
BSOFT,2023-01-25,2000,2000,False
BSOFT,2023-02-23,2000,2000,False
BSOFT,2023-03-29,2000,2000,False
BSOFT,2023-04-27,2000,2000,False
BSOFT,2023-05-25,2000,2000,False
BSOFT,2023-06-28,2000,2000,False
BSOFT,2023-07-27,2000,2000,False
BSOFT,2023-08-31,2000,2000,False
BSOFT,2023-09-28,2000,2000,False
BSOFT,2023-10-26,2000,2000,False
BSOFT,2023-11-30,2000,1000,True
BSOFT,2023-12-28,2000,1000,True
BSOFT,2024-01-25,1000,1000,False
BSOFT,2024-02-29,1000,1000,False
BSOFT,2024-03-28,1000,1000,False
BSOFT,2024-04-25,1000,1000,False
BSOFT,2024-05-30,1000,1000,False
BSOFT,2024-06-27,1000,1000,False
BSOFT,2024-07-25,1000,1000,False
BSOFT,2024-08-29,1000,1000,False
BSOFT,2024-09-26,1000,1000,False
BSOFT,2024-10-31,1000,1000,False
BSOFT,2024-11-28,1000,1000,False
BSOFT,2024-12-26,1000,1000,False
BSOFT,2025-01-30,1000,1000,False
BSOFT,2025-02-27,1000,1000,False
BSOFT,2025-03-27,1000,1000,False
BSOFT,2025-04-24,1000,1000,False
BSOFT,2025-05-29,1000,1000,False
BSOFT,2025-06-26,1000,1000,False
BSOFT,2025-07-31,1300,1300,False
CADILAHC,2019-10-31,1600,1600,False
CADILAHC,2019-11-28,1600,1600,False
CADILAHC,2019-12-26,1600,1600,False
CADILAHC,2020-01-30,2200,2200,False
CADILAHC,2020-02-27,2200,2200,False
CADILAHC,2020-03-26,2200,2200,False
CADILAHC,2020-04-30,2200,2200,False
CADILAHC,2020-05-28,2200,2200,False
CADILAHC,2020-06-25,2200,2200,False
CADILAHC,2020-07-30,2200,2200,False
CADILAHC,2020-08-27,2200,2200,False
CADILAHC,2020-09-24,2200,2200,False
CADILAHC,2020-10-29,2200,2200,False
CADILAHC,2020-11-26,2200,2200,False
CADILAHC,2020-12-31,2200,2200,False
CADILAHC,2021-01-28,2200,2200,False
CADILAHC,2021-02-25,2200,2200,False
CADILAHC,2021-03-25,2200,2200,False
CADILAHC,2021-04-29,2200,2200,False
CADILAHC,2021-05-27,2200,2200,False
CADILAHC,2021-06-24,2200,2200,False
CADILAHC,2021-07-29,2200,2200,False
CADILAHC,2021-08-26,2200,2200,False
CADILAHC,2021-09-30,2200,2200,False
CADILAHC,2021-10-28,2200,2200,False
CADILAHC,2021-11-25,2200,1100,True
CADILAHC,2021-12-30,2200,1100,True
CADILAHC,2022-01-27,1100,1100,False
CADILAHC,2022-02-24,1100,1100,False
CADILAHC,2022-03-31,1100,1100,False
CADILAHC,2022-04-28,1100,1100,False
CADILAHC,2022-05-26,1100,1100,False
CAMS,2024-12-26,125,125,False
CAMS,2025-01-30,125,125,False
CAMS,2025-02-27,125,125,False
CAMS,2025-03-27,125,125,False
CAMS,2025-04-24,125,125,False
CAMS,2025-05-29,125,125,False
CAMS,2025-06-26,125,125,False
CAMS,2025-07-31,150,150,False
CAMS,2025-08-28,150,150,False
CAMS,2025-09-30,150,150,False
CAMS,2025-10-28,150,150,False
CAMS,2025-11-25,150,150,False
CAMS,2025-12-30,150,750,True
CAMS,2026-01-27,150,750,True
CAMS,2026-02-24,150,750,True
CAMS,2026-03-30,750,750,False
CAMS,2026-04-28,750,750,False
CAMS,2026-05-26,750,750,False
CAMS,2026-06-30,750,750,False
CAMS,2026-07-28,825,825,False
CAMS,2026-08-25,825,825,False
CANBK,2019-10-31,2000,2000,False
CANBK,2019-11-28,2000,2000,False
CANBK,2019-12-26,2000,2000,False
CANBK,2020-01-30,2600,2600,False
CANBK,2020-02-27,2600,2600,False
CANBK,2020-03-26,2600,2600,False
CANBK,2020-04-30,2600,2600,False
CANBK,2020-05-28,2600,2600,False
CANBK,2020-06-25,2600,2600,False
CANBK,2020-07-30,5000,5000,False
CANBK,2020-08-27,5000,5000,False
CANBK,2020-09-24,5000,5000,False
CANBK,2020-10-29,5000,5000,False
CANBK,2020-11-26,5000,5000,False
CANBK,2020-12-31,5000,5000,False
CANBK,2021-01-28,5400,5400,False
CANBK,2021-02-25,5400,5400,False
CANBK,2021-03-25,5400,5400,False
CANBK,2021-04-29,5400,5400,False
CANBK,2021-05-27,5400,5400,False
CANBK,2021-06-24,5400,5400,False
CANBK,2021-07-29,5400,5400,False
CANBK,2021-08-26,5400,5400,False
CANBK,2021-09-30,5400,5400,False
CANBK,2021-10-28,5400,5400,False
CANBK,2021-11-25,5400,5400,False
CANBK,2021-12-30,5400,5400,False
CANBK,2022-01-27,5400,5400,False
CANBK,2022-02-24,5400,5400,False
CANBK,2022-03-31,5400,5400,False
CANBK,2022-04-28,5400,5400,False
CANBK,2022-05-26,5400,2700,True
CANBK,2022-06-30,5400,2700,True
CANBK,2022-07-28,2700,2700,False
CANBK,2022-08-25,2700,2700,False
CANBK,2022-09-29,2700,2700,False
CANBK,2022-10-27,2700,2700,False
CANBK,2022-11-24,2700,2700,False
CANBK,2022-12-29,2700,2700,False
CANBK,2023-01-25,2700,2700,False
CANBK,2023-02-23,2700,2700,False
CANBK,2023-03-29,2700,2700,False
CANBK,2023-04-27,2700,2700,False
CANBK,2023-05-25,2700,2700,False
CANBK,2023-06-28,2700,2700,False
CANBK,2023-07-27,2700,2700,False
CANBK,2023-08-31,2700,2700,False
CANBK,2023-09-28,2700,2700,False
CANBK,2023-10-26,2700,2700,False
CANBK,2023-11-30,2700,2700,False
CANBK,2023-12-28,2700,2700,False
CANBK,2024-01-25,2700,2700,False
CANBK,2024-02-29,2700,2700,False
CANBK,2024-03-28,2700,2700,False
CANBK,2024-04-25,2700,2700,False
CANBK,2024-05-30,2700,6750,True
CANBK,2024-06-27,2700,6750,True
CANBK,2024-07-25,1350,6750,True
CANBK,2024-08-29,6750,6750,False
CANBK,2024-09-26,6750,6750,False
CANBK,2024-10-31,6750,6750,False
CANBK,2024-11-28,6750,6750,False
CANBK,2024-12-26,6750,6750,False
CANBK,2025-01-30,6750,6750,False
CANBK,2025-02-27,6750,6750,False
CANBK,2025-03-27,6750,6750,False
CANBK,2025-04-24,6750,6750,False
CANBK,2025-05-29,6750,6750,False
CANBK,2025-06-26,6750,6750,False
CANBK,2025-07-31,6750,6750,False
CANBK,2025-08-28,6750,6750,False
CANBK,2025-09-30,6750,6750,False
CANBK,2025-10-28,6750,6750,False
CANBK,2025-11-25,6750,6750,False
CANBK,2025-12-30,6750,6750,False
CANBK,2026-01-27,6750,6750,False
CANBK,2026-02-24,6750,6750,False
CANBK,2026-03-30,6750,6750,False
CANBK,2026-04-28,6750,6750,False
CANBK,2026-05-26,6750,6750,False
CANBK,2026-06-30,6750,6750,False
CANBK,2026-07-28,6750,6750,False
CANBK,2026-08-25,6750,6750,False
CANFINHOME,2021-09-30,975,975,False
CANFINHOME,2021-10-28,975,975,False
CANFINHOME,2021-11-25,975,975,False
CANFINHOME,2021-12-30,975,975,False
CANFINHOME,2022-01-27,975,975,False
CANFINHOME,2022-02-24,975,975,False
CANFINHOME,2022-03-31,975,975,False
CANFINHOME,2022-04-28,975,975,False
CANFINHOME,2022-05-26,975,975,False
CANFINHOME,2022-06-30,975,975,False
CANFINHOME,2022-07-28,975,975,False
CANFINHOME,2022-08-25,975,975,False
CANFINHOME,2022-09-29,975,975,False
CANFINHOME,2022-10-27,975,975,False
CANFINHOME,2022-11-24,975,975,False
CANFINHOME,2022-12-29,975,975,False
CANFINHOME,2023-01-25,975,975,False
CANFINHOME,2023-02-23,975,975,False
CANFINHOME,2023-03-29,975,975,False
CANFINHOME,2023-04-27,975,975,False
CANFINHOME,2023-05-25,975,975,False
CANFINHOME,2023-06-28,975,975,False
CANFINHOME,2023-07-27,975,975,False
CANFINHOME,2023-08-31,975,975,False
CANFINHOME,2023-09-28,975,975,False
CANFINHOME,2023-10-26,975,975,False
CANFINHOME,2023-11-30,975,975,False
CANFINHOME,2023-12-28,975,975,False
CANFINHOME,2024-01-25,975,975,False
CANFINHOME,2024-02-29,975,975,False
CANFINHOME,2024-03-28,975,975,False
CANFINHOME,2024-04-25,975,975,False
CANFINHOME,2024-05-30,975,975,False
CANFINHOME,2024-06-27,975,975,False
CANFINHOME,2024-07-25,975,975,False
CANFINHOME,2024-08-29,975,975,False
CANFINHOME,2024-09-26,975,975,False
CANFINHOME,2024-10-31,975,975,False
CANFINHOME,2024-11-28,975,975,False
CANFINHOME,2024-12-26,975,975,False
CANFINHOME,2025-01-30,975,975,False
CANFINHOME,2025-02-27,975,975,False
CASTROLIND,2019-10-31,3400,3400,False
CASTROLIND,2019-11-28,3400,3400,False
CASTROLIND,2019-12-26,3400,3400,False
CASTROLIND,2020-01-30,4100,4100,False
CDSL,2024-12-26,350,350,False
CDSL,2025-01-30,350,350,False
CDSL,2025-02-27,350,350,False
CDSL,2025-03-27,350,350,False
CDSL,2025-04-24,350,350,False
CDSL,2025-05-29,350,350,False
CDSL,2025-06-26,350,350,False
CDSL,2025-07-31,475,475,False
CDSL,2025-08-28,475,475,False
CDSL,2025-09-30,475,475,False
CDSL,2025-10-28,475,475,False
CDSL,2025-11-25,475,475,False
CDSL,2025-12-30,475,475,False
CDSL,2026-01-27,475,475,False
CDSL,2026-02-24,475,475,False
CDSL,2026-03-30,475,475,False
CDSL,2026-04-28,475,475,False
CDSL,2026-05-26,475,475,False
CDSL,2026-06-30,475,475,False
CDSL,2026-07-28,475,475,False
CDSL,2026-08-25,475,475,False
CENTURYTEX,2019-10-31,600,600,False
CENTURYTEX,2019-11-28,600,600,False
CENTURYTEX,2019-12-26,600,600,False
CENTURYTEX,2020-01-30,600,600,False
CENTURYTEX,2020-02-27,600,600,False
CENTURYTEX,2020-03-26,600,600,False
CENTURYTEX,2020-04-30,600,600,False
CENTURYTEX,2020-05-28,600,600,False
CENTURYTEX,2020-06-25,600,600,False
CENTURYTEX,2020-07-30,1400,1400,False
CENTURYTEX,2020-08-27,1400,1400,False
CESC,2019-10-31,800,800,False
CESC,2019-11-28,800,800,False
CESC,2019-12-26,800,800,False
CESC,2020-01-30,800,800,False
CESC,2020-02-27,800,800,False
CESC,2020-03-26,800,800,False
CESC,2020-04-30,800,800,False
CESC,2020-05-28,800,800,False
CESC,2024-12-26,2925,2925,False
CESC,2025-01-30,2925,2925,False
CESC,2025-02-27,2925,2925,False
CESC,2025-03-27,2925,2925,False
CESC,2025-04-24,2925,2925,False
CESC,2025-05-29,2925,2925,False
CESC,2025-06-26,2925,2925,False
CESC,2025-07-31,3625,3625,False
CESC,2025-08-28,3625,3625,False
CGPOWER,2024-12-26,725,725,False
CGPOWER,2025-01-30,725,725,False
CGPOWER,2025-02-27,725,725,False
CGPOWER,2025-03-27,725,725,False
CGPOWER,2025-04-24,725,725,False
CGPOWER,2025-05-29,725,725,False
CGPOWER,2025-06-26,725,725,False
CGPOWER,2025-07-31,850,850,False
CGPOWER,2025-08-28,850,850,False
CGPOWER,2025-09-30,850,850,False
CGPOWER,2025-10-28,850,850,False
CGPOWER,2025-11-25,850,850,False
CGPOWER,2025-12-30,850,850,False
CGPOWER,2026-01-27,850,850,False
CGPOWER,2026-02-24,850,850,False
CGPOWER,2026-03-30,850,850,False
CGPOWER,2026-04-28,850,850,False
CGPOWER,2026-05-26,850,850,False
CGPOWER,2026-06-30,850,850,False
CGPOWER,2026-07-28,850,850,False
CGPOWER,2026-08-25,850,850,False
CHAMBLFERT,2021-11-25,1500,1500,False
CHAMBLFERT,2021-12-30,1500,1500,False
CHAMBLFERT,2022-01-27,1500,1500,False
CHAMBLFERT,2022-02-24,1500,1500,False
CHAMBLFERT,2022-03-31,1500,1500,False
CHAMBLFERT,2022-04-28,1500,1500,False
CHAMBLFERT,2022-05-26,1500,1500,False
CHAMBLFERT,2022-06-30,1500,1500,False
CHAMBLFERT,2022-07-28,1500,1500,False
CHAMBLFERT,2022-08-25,1500,1500,False
CHAMBLFERT,2022-09-29,1500,1500,False
CHAMBLFERT,2022-10-27,1500,1500,False
CHAMBLFERT,2022-11-24,1500,1500,False
CHAMBLFERT,2022-12-29,1500,1500,False
