date,nav,nav_index,daily_return,cumulative_return,drawdown,daily_pnl,cash,stock_value,option_liability,borrowed,option_premium,option_buyback,stock_bought_on_assignment,stock_sold_on_call_away,stock_sold_other,dividends_and_distributions,transaction_costs,cash_interest,financing_cost,n_short_puts,n_covered_calls,n_stock_names,n_active_names,notional_exposure,gross_exposure_x_nav,margin_utilization,bench_nifty_50_tri_bh_nav,bench_nifty_50_tri_bh_index,bench_equal_weight_top_20_nav,bench_equal_weight_top_20_index
2023-01-20,41902815.400685,209.514077,-0.006649,1.095141,-0.182374,-280473.340071,-1153132.099315,43061045.000000,5097.500000,1153132.099315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-315.840071,0,3,5,5,43061045.000000,1.027641,0.205504,30704278.136869,153.521391,27191596.889209,135.957984
2023-01-23,42196492.620877,210.982463,0.007009,1.109825,-0.176644,293677.220192,-1154079.879123,43353868.750000,3296.250000,1154079.879123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-947.779808,0,3,5,5,43353868.750000,1.027428,0.205470,30859105.724287,154.295529,27202974.070607,136.014870
2023-01-24,42255706.434609,211.278532,0.001403,1.112785,-0.175488,59213.813732,-1135996.065391,43393666.250000,1963.750000,1135996.065391,0.000000,0.000000,0.000000,0.000000,0.000000,18400.000000,0.000000,0.000000,-316.186268,0,3,5,5,43393666.250000,1.026930,0.205377,30859269.686937,154.296348,27097545.466679,135.487727
2023-01-25,41709993.952810,208.549970,-0.012915,1.085500,-0.186136,-545712.481799,-1136307.297190,42846301.250000,0.000000,1136307.297190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-311.231799,0,0,5,5,42846301.250000,1.027243,0.205449,30473781.786795,152.368909,26977068.627269,134.885343
2023-01-27,41676120.068675,208.380600,-0.000812,1.083806,-0.186797,-33873.884135,-1136929.931325,42813050.000000,0.000000,1136929.931325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-622.634135,0,0,5,5,42813050.000000,1.027280,0.205456,29983943.371986,149.919717,26782082.295747,133.910411
2023-01-30,42013774.111020,210.068871,0.008102,1.100689,-0.180209,337654.042345,-1116370.888980,43152800.000000,22655.000000,1116370.888980,21565.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-71.494698,0.000000,-934.462957,0,2,5,5,43152800.000000,1.027111,0.205314,30059846.366998,150.299232,26744895.499632,133.724477
2023-01-31,41529692.410747,207.648462,-0.011522,1.076485,-0.189655,-484081.700272,-1089386.339253,42666471.250000,47392.500000,1089386.339253,27368.437500,0.000000,0.000000,0.000000,0.000000,0.000000,-78.032734,0.000000,-305.855038,0,3,5,5,42666471.250000,1.027373,0.205246,30082391.231278,150.411956,26721873.471735,133.609367
2023-02-01,40835339.976965,204.176700,-0.016719,1.041767,-0.203203,-694352.433782,-1089378.773035,41970582.500000,45863.750000,1089378.773035,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.971771,0.000000,-298.462011,0,3,5,5,41970582.500000,1.027800,0.205335,30004274.740500,150.021374,26812796.065697,134.063980
2023-02-02,40755317.767027,203.776589,-0.001960,1.037766,-0.204764,-80022.209938,-1089677.232973,41901357.500000,56362.500000,1089677.232973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-298.459938,0,3,5,5,41901357.500000,1.028120,0.205347,29994214.460803,149.971072,26875784.342628,134.378922
2023-02-03,40582686.725320,202.913434,-0.004236,1.029134,-0.208133,-172631.041708,-1089975.774680,41719956.250000,47293.750000,1089975.774680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-298.541708,0,3,5,5,41719956.250000,1.028024,0.205372,30409215.637821,152.046078,26932596.591173,134.662983
2023-02-06,40362619.604820,201.813098,-0.005423,1.018131,-0.212427,-220067.120500,-1090871.645180,41490916.250000,37425.000000,1090871.645180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-895.870500,0,3,5,5,41490916.250000,1.027954,0.205405,30256812.355288,151.284062,26917945.673427,134.589728
2023-02-07,40260071.985876,201.300360,-0.002541,1.013004,-0.214428,-102547.618944,-1091170.514124,41406588.750000,55346.250000,1091170.514124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-298.868944,0,3,5,5,41406588.750000,1.028478,0.205421,30183403.934869,150.917020,26910651.683883,134.553258
2023-02-08,41086595.535050,205.432978,0.020530,1.054330,-0.198300,826523.549174,-1091469.464950,42231055.000000,52990.000000,1091469.464950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-298.950826,0,3,5,5,42231055.000000,1.027855,0.205313,30442406.362688,152.212032,26911527.202502,134.557636
2023-02-09,41324319.002320,206.621595,0.005786,1.066216,-0.193662,237723.467270,-1091768.497680,42463422.500000,47335.000000,1091768.497680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-299.032730,0,3,5,5,42463422.500000,1.027565,0.205284,30479415.074960,152.397075,26928492.773678,134.642464
2023-02-10,41074454.887663,205.372274,-0.006046,1.053723,-0.198537,-249864.114657,-1092067.612337,42209030.000000,42507.500000,1092067.612337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-299.114657,0,3,5,5,42209030.000000,1.027622,0.205318,30416511.975715,152.082560,26925311.213328,134.626556
2023-02-13,40765569.797845,203.827849,-0.007520,1.038278,-0.204564,-308885.089818,-1092965.202155,41903552.500000,45017.500000,1092965.202155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-897.589818,0,3,5,5,41903552.500000,1.027915,0.205362,30270667.199155,151.353336,26945181.892202,134.725909
2023-02-14,41032821.605324,205.164108,0.006556,1.051641,-0.199350,267251.807479,-1093264.644676,42165080.000000,38993.750000,1093264.644676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-299.442521,0,3,5,5,42165080.000000,1.027594,0.205329,30541474.937723,152.707375,26943645.477110,134.718227
2023-02-15,41657117.080763,208.285585,0.015215,1.082856,-0.187168,624295.475440,-1093564.169237,42781518.750000,30837.500000,1093564.169237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-299.524560,0,3,5,5,42781518.750000,1.026992,0.205250,30708365.491484,153.541827,26952369.230917,134.761846
2023-02-16,42015562.474142,210.077812,0.008605,1.100778,-0.180174,358445.393378,-1093863.775858,43134357.500000,24931.250000,1093863.775858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-299.606622,0,3,5,5,43134357.500000,1.026628,0.205207,30742434.587687,153.712173,27017704.296633,135.088521
2023-02-17,41592147.785436,207.960739,-0.010078,1.079607,-0.188436,-423414.688706,-1094163.464564,42702106.250000,15795.000000,1094163.464564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-299.688706,0,3,5,5,42702106.250000,1.026687,0.205261,30586201.606131,152.931008,27008437.494619,135.042187
2023-02-20,41771934.722999,208.859674,0.004323,1.088597,-0.184928,179786.937563,-1095062.777001,42874500.000000,7502.500000,1095062.777001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-899.312437,0,3,5,5,42874500.000000,1.026395,0.205243,30416465.129244,152.082326,26954071.450927,134.770357
2023-02-21,41436008.455800,207.180042,-0.008042,1.071800,-0.191483,-335926.267199,-1095362.794200,42537301.250000,5930.000000,1095362.794200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-300.017199,0,3,5,5,42537301.250000,1.026578,0.205287,30385886.095148,151.929430,26936097.308437,134.680487
2023-02-22,40993843.356405,204.969217,-0.010671,1.049692,-0.200110,-442165.099396,-1095662.893595,42091622.500000,2116.250000,1095662.893595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-300.099396,0,3,5,5,42091622.500000,1.026779,0.205345,29921625.853631,149.608129,26925363.788818,134.626819
2023-02-23,40845196.924790,204.225985,-0.003626,1.042260,-0.203011,-148646.431615,-1095963.075210,41941160.000000,0.000000,1095963.075210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-300.181615,0,0,5,5,41941160.000000,1.026832,0.205366,29848194.009976,149.240970,26927519.759192,134.637599
2023-02-24,40781293.496277,203.906467,-0.001565,1.039065,-0.204258,-63903.428513,-1034221.503723,41879752.500000,64237.500000,1034221.503723,62159.062500,0.000000,0.000000,0.000000,0.000000,0.000000,-117.227157,0.000000,-300.263856,0,2,5,5,41879752.500000,1.026935,0.205072,29771014.448623,148.855072,26953942.461472,134.769712
2023-02-27,40570762.497157,202.853812,-0.005162,1.028538,-0.208366,-210530.999120,-1034116.252843,41640945.000000,36066.250000,1034116.252843,980.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.704048,0.000000,-850.045072,0,2,5,5,41640945.000000,1.026378,0.205098,29646437.970002,148.232190,26939906.994041,134.699535
2023-02-28,40166631.421563,200.833157,-0.009961,1.008332,-0.216251,-404131.075594,-1032954.828437,41225145.000000,25558.750000,1032954.828437,1470.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.256073,0.000000,-283.319521,0,2,5,5,41225145.000000,1.026353,0.205143,29495088.733072,147.475444,26876370.546988,134.381853
2023-03-01,40729250.920240,203.646255,0.014007,1.036463,-0.205273,562619.498677,-1033237.829760,41785465.000000,22976.250000,1033237.829760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-283.001323,0,2,5,5,41785465.000000,1.025933,0.205074,29745635.372833,148.728177,27051164.872873,135.255824
2023-03-02,40576736.591383,202.883683,-0.003745,1.028837,-0.208249,-152514.328857,-1033520.908617,41636485.000000,26227.500000,1033520.908617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-283.078857,0,2,5,5,41636485.000000,1.026117,0.205094,29525749.748493,147.628749,27013063.237362,135.065316
2023-03-03,40761528.434969,203.807642,0.004554,1.038076,-0.204643,184791.843587,-1033804.065031,41829946.250000,34613.750000,1033804.065031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-283.156413,0,2,5,5,41829946.250000,1.026211,0.205072,29990103.682952,149.950518,27018007.167012,135.090036
2023-03-06,40939313.732998,204.696569,0.004362,1.046966,-0.201174,177785.298029,-1034653.767002,42006830.000000,32862.500000,1034653.767002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-849.701971,0,2,5,5,42006830.000000,1.026076,0.205055,30189739.920103,150.948700,27069443.779862,135.347219
2023-03-08,40834625.549427,204.173128,-0.002557,1.041731,-0.203217,-104688.183571,-1035220.700573,41895268.750000,25422.500000,1035220.700573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-566.933571,0,2,5,5,41895268.750000,1.025974,0.205070,30262960.954637,151.314805,27070599.658480,135.352998
2023-03-09,40476071.927318,202.380360,-0.008781,1.023804,-0.210213,-358553.622110,-1035504.322682,41532541.250000,20965.000000,1035504.322682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-283.622110,0,2,5,5,41532541.250000,1.026101,0.205117,29982022.666665,149.910113,27014500.199876,135.072501
2023-03-10,40476569.477503,202.382847,0.000012,1.023828,-0.210204,497.550186,-1035788.022497,41531686.250000,19328.750000,1035788.022497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-283.699814,0,2,5,5,41531686.250000,1.026067,0.205118,29680858.414739,148.404292,27013402.109461,135.067011
2023-03-13,40539073.144882,202.695366,0.001544,1.026954,-0.208984,62503.667379,-1036639.355118,41592250.000000,16537.500000,1036639.355118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-851.332621,0,2,5,5,41592250.000000,1.025979,0.205114,29240021.408837,146.200107,27085463.446571,135.427317
2023-03-14,39988491.634100,199.942458,-0.013582,0.999425,-0.219727,-550581.510782,-1036923.365900,41037606.250000,12191.250000,1036923.365900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.010782,0,2,5,5,41037606.250000,1.026235,0.205186,29050796.799918,145.253984,27027659.676901,135.138298
2023-03-15,39894977.545506,199.474888,-0.002339,0.994749,-0.221552,-93514.088593,-1037207.454494,40944917.500000,12732.500000,1037207.454494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.088593,0,2,5,5,40944917.500000,1.026318,0.205200,28929569.843990,144.647849,27019004.847274,135.095024
2023-03-16,39695784.629080,198.478923,-0.004993,0.984789,-0.225439,-199192.916426,-1037491.620920,40742851.250000,9575.000000,1037491.620920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.166426,0,2,5,5,40742851.250000,1.026377,0.205227,28952899.386663,144.764497,27027154.843654,135.135774
2023-03-17,40432215.384801,202.161077,0.018552,1.021611,-0.211069,736430.755720,-1037775.865199,41480921.250000,10930.000000,1037775.865199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.244280,0,2,5,5,41480921.250000,1.025937,0.205133,29147991.516104,145.739958,27026103.756330,135.130519
2023-03-20,39870929.918336,199.354650,-0.013882,0.993546,-0.222021,-561285.466465,-1038628.831664,40919508.750000,9950.000000,1038628.831664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-852.966465,0,2,5,5,40919508.750000,1.026299,0.205210,28957677.726728,144.788389,27008237.943738,135.041190
2023-03-21,39928126.612492,199.640633,0.001435,0.996406,-0.220905,57196.694156,-1038913.387508,40973291.250000,6251.250000,1038913.387508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.555844,0,2,5,5,40973291.250000,1.026176,0.205204,29160722.044661,145.803610,26979190.531768,134.895953
2023-03-22,40259339.478687,201.296697,0.008295,1.012967,-0.214442,331212.866195,-1039198.021313,41308351.250000,9813.750000,1039198.021313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.633805,0,2,5,5,41308351.250000,1.026056,0.205163,29236355.672464,146.181778,26986737.771695,134.933689
2023-03-23,39985063.516900,199.925318,-0.006813,0.999253,-0.219794,-274275.961787,-1039482.733100,41029161.250000,4615.000000,1039482.733100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.711787,0,2,5,5,41029161.250000,1.026112,0.205199,29108511.652474,145.542558,27007566.059285,135.037830
2023-03-24,39804761.227110,199.023806,-0.004509,0.990238,-0.223312,-180302.289790,-1039767.522890,40848321.250000,3792.500000,1039767.522890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-284.789790,0,2,5,5,40848321.250000,1.026217,0.205224,28883812.553215,144.419063,26974183.317825,134.870917
2023-03-27,39850909.123667,199.254546,0.001159,0.992545,-0.222412,46147.896557,-1040622.126333,40895323.750000,3792.500000,1040622.126333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-854.603443,0,2,5,5,40895323.750000,1.026208,0.205223,28953121.907401,144.765610,26988082.522662,134.940413
2023-03-28,39450096.521715,197.250483,-0.010058,0.972505,-0.230233,-400812.601952,-1040907.228285,40492150.000000,1146.250000,1040907.228285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-285.101952,0,2,5,5,40492150.000000,1.026414,0.205277,28895102.552781,144.475513,26920647.379535,134.603237
2023-03-29,40013002.591652,200.065013,0.014269,1.000650,-0.219249,562906.069937,-1041192.408348,41054195.000000,0.000000,1041192.408348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-285.180063,0,0,5,5,41054195.000000,1.026021,0.205204,29114999.888740,145.574999,26962824.627913,134.814123
2023-03-31,40600954.910278,203.004775,0.014694,1.030048,-0.207776,587952.318626,-968470.089722,41644706.250000,75281.250000,968470.089722,73399.125000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.289986,0.000000,-570.516388,0,1,5,5,41644706.250000,1.025708,0.204771,29590643.822766,147.953219,26989871.699157,134.949358
2023-04-03,40912653.907464,204.563270,0.007677,1.045633,-0.201694,311698.997187,-969266.092536,41963107.500000,81187.500000,969266.092536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-796.002813,0,1,5,5,41963107.500000,1.025676,0.204738,29655982.938515,148.279915,27144569.380700,135.722847
2023-04-05,41180881.552756,205.904408,0.006556,1.059044,-0.196461,268227.645292,-969797.197244,42237960.000000,87281.250000,969797.197244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-531.104708,0,1,5,5,42237960.000000,1.025669,0.204710,29927024.909440,149.635125,27204818.242194,136.024091
2023-04-06,40998712.104894,204.993561,-0.004424,1.049936,-0.200015,-182169.447862,-970062.895106,42051275.000000,82500.000000,970062.895106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-265.697862,0,1,5,5,42051275.000000,1.025673,0.204732,29998781.991748,149.993910,27189198.242019,135.945991
2023-04-10,41390810.272269,206.954051,0.009564,1.069541,-0.192364,392098.167375,-971125.977731,42486623.750000,124687.500000,971125.977731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1063.082625,0,1,5,5,42486623.750000,1.026475,0.204692,30041154.624976,150.205773,27207243.865869,136.036219
2023-04-11,41126502.960357,205.632515,-0.006386,1.056325,-0.197522,-264307.311912,-971392.039643,42212551.250000,114656.250000,971392.039643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-266.061912,0,1,5,5,42212551.250000,1.026408,0.204724,30208677.606098,151.043388,27222573.094961,136.112865
2023-04-12,41451789.325552,207.258947,0.007909,1.072589,-0.191175,325286.365195,-971658.174448,42679385.000000,255937.500000,971658.174448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-266.134805,0,1,5,5,42679385.000000,1.029615,0.204688,30362240.338794,151.811202,27240825.688631,136.204128
2023-04-13,41226204.367833,206.131022,-0.005442,1.061310,-0.195576,-225584.957719,-971924.382167,42395847.500000,197718.750000,971924.382167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-266.207719,0,1,5,5,42395847.500000,1.028371,0.204715,30392104.964203,151.960525,27230361.786494,136.151809
2023-04-17,40442816.745222,202.214084,-0.019002,1.022141,-0.210862,-783387.622611,-972989.504778,41590462.500000,174656.250000,972989.504778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1065.122611,0,1,5,5,41590462.500000,1.028377,0.204812,30185605.719017,150.928029,27264540.659319,136.322703
2023-04-18,40756631.422755,203.783157,0.007759,1.037832,-0.204739,313814.677533,-973256.077245,41984700.000000,254812.500000,973256.077245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-266.572467,0,1,5,5,41984700.000000,1.030132,0.204776,30105990.141160,150.529951,27235401.871312,136.177009
2023-04-19,40162801.027255,200.814005,-0.014570,1.008140,-0.216326,-593830.395501,-973522.722745,41405011.250000,268687.500000,973522.722745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-266.645501,0,1,5,5,41405011.250000,1.030929,0.204848,30035404.220633,150.177021,27210993.030162,136.054965
2023-04-20,40340085.558700,201.700428,0.004414,1.017004,-0.212867,177284.531446,-973789.441300,41475875.000000,162000.000000,973789.441300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-266.718554,0,1,5,5,41475875.000000,1.028155,0.204828,30045171.709884,150.225859,27173786.628776,135.868933
2023-04-21,40125500.017073,200.627500,-0.005319,1.006275,-0.217054,-214585.541628,-974056.232927,41276556.250000,177000.000000,974056.232927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-266.791628,0,1,5,5,41276556.250000,1.028686,0.204855,30045897.830189,150.229489,27153066.015092,135.765330
2023-04-24,40938521.922909,204.692610,0.020262,1.046926,-0.201190,813021.905836,-974856.827091,41971597.500000,58218.750000,974856.827091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-800.594164,0,1,5,5,41971597.500000,1.025235,0.204763,30249305.208274,151.246526,27183085.439647,135.915427
2023-04-25,40577696.088846,202.888480,-0.008814,1.028885,-0.208230,-360825.834062,-975123.911154,41634757.500000,81937.500000,975123.911154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-267.084062,0,1,5,5,41634757.500000,1.026050,0.204806,30293376.026084,151.466880,27187838.214117,135.939191
2023-04-26,40719187.681610,203.595938,0.003487,1.035959,-0.205469,141491.592764,-975391.068390,41778672.500000,84093.750000,975391.068390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-267.157236,0,1,5,5,41778672.500000,1.026019,0.204791,30369044.788740,151.845224,27209303.935256,136.046520
2023-04-27,40572667.467951,202.863337,-0.003598,1.028633,-0.208328,-146520.213659,7987887.467951,32584780.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9000000.000000,0.000000,0.000000,-36454.233229,0.000000,-267.230430,0,0,4,4,32584780.000000,0.803121,0.160624,30542001.960525,152.710010,27228502.922146,136.142515
2023-04-28,41201095.211435,206.005476,0.015489,1.060055,-0.196066,628427.743483,8308350.711435,33040970.000000,148225.500000,0.000000,142865.050000,0.000000,0.000000,0.000000,0.000000,176400.000000,-292.592520,1490.786004,0.000000,5,0,4,9,72789345.000000,1.766685,0.352617,30804974.626780,154.024873,27178133.586937,135.890668
2023-05-02,41743469.088723,208.717345,0.013164,1.087173,-0.185483,542373.877288,8314553.088723,33577770.000000,148854.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6202.377288,0.000000,5,0,4,9,73326145.000000,1.756590,0.350605,30945959.081950,154.729795,27367554.723651,136.837774
2023-05-03,41408076.532228,207.040383,-0.008035,1.070404,-0.192028,-335392.556495,8316116.532228,33244650.000000,152690.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1563.443505,0.000000,5,0,4,9,72993025.000000,1.762773,0.351817,30847394.106480,154.236971,27313035.084378,136.565175
2023-05-04,41615642.519718,208.078213,0.005013,1.080782,-0.187977,207565.987490,8317680.269718,33458060.000000,160097.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1563.737490,0.000000,5,0,4,9,73206435.000000,1.759109,0.351052,31130381.927568,155.651910,27444894.709461,137.224474
2023-05-05,41272202.301249,206.361012,-0.008253,1.063610,-0.194679,-343440.218469,8319244.301249,33098810.000000,145852.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1564.031531,0.000000,5,0,4,9,72847185.000000,1.765042,0.352302,30811837.634815,154.059188,27392426.085099,136.962130
2023-05-08,41757812.278130,208.789061,0.011766,1.087891,-0.185203,485609.976880,8323937.278130,33515980.000000,82105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4692.976880,0.000000,5,0,4,9,73264355.000000,1.754507,0.350508,31145044.873064,155.725224,27731759.125234,138.658796
2023-05-09,41908692.236209,209.543461,0.003613,1.095435,-0.182259,150879.958080,8325502.486209,33654250.000000,71060.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1565.208080,0.000000,5,0,4,9,73402625.000000,1.751489,0.349959,31147656.563835,155.738283,27724034.085920,138.620170
2023-05-10,42086227.738606,210.431139,0.004236,1.104311,-0.178795,177535.502397,8327067.988606,33825430.000000,66270.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1565.502397,0.000000,5,0,4,9,73573805.000000,1.748168,0.349319,31231500.035720,156.157500,27856110.117403,139.280551
2023-05-11,42265320.285376,211.326601,0.004255,1.113266,-0.175301,179092.546769,8328633.785376,33996060.000000,59373.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1565.796769,0.000000,5,0,4,9,73744435.000000,1.744798,0.348679,31200651.634415,156.003258,27635938.476264,138.179692
2023-05-12,42216943.876573,211.084719,-0.001145,1.110847,-0.176245,-48376.408803,8330199.876573,33955430.000000,68686.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1566.091197,0.000000,5,0,4,9,73703805.000000,1.745835,0.348842,31230984.724537,156.154924,27696295.647196,138.481478
2023-05-15,42458330.533613,212.291653,0.005718,1.122917,-0.171535,241386.657040,8334899.033613,34152610.000000,29178.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4699.157040,0.000000,5,0,4,9,73900985.000000,1.740553,0.347973,31374276.368415,156.871382,27836404.857287,139.182024
2023-05-16,42346164.052908,211.730820,-0.002642,1.117308,-0.173723,-112166.480705,8336466.302908,34036880.000000,27182.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567.269295,0.000000,5,0,4,9,73785255.000000,1.742431,0.348358,31246209.827687,156.231049,27805239.772860,139.026199
2023-05-17,42087456.616908,210.437283,-0.006109,1.104373,-0.178771,-258707.436000,8338033.866908,33780330.000000,30907.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567.564000,0.000000,5,0,4,9,73528705.000000,1.747046,0.349262,31067197.749496,155.335989,27705184.636452,138.525923
2023-05-18,42133878.725668,210.669394,0.001103,1.106694,-0.177865,46422.108760,8339601.725668,33821370.000000,27093.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567.858760,0.000000,5,0,4,9,73569745.000000,1.746095,0.349090,30978704.765340,154.893524,27521621.757418,137.608109
2023-05-19,42472782.129244,212.363911,0.008043,1.123639,-0.171253,338903.403575,8341169.879244,34147030.000000,15417.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1568.153575,0.000000,5,0,4,9,73895405.000000,1.739830,0.347893,31106174.013560,155.530870,27558303.174541,137.791516
2023-05-22,43278707.224583,216.393536,0.018975,1.163935,-0.155527,805925.095339,8345875.224583,34940170.000000,7338.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4705.345339,0.000000,5,0,4,9,74688545.000000,1.725757,0.345118,31295820.240721,156.479101,27673116.297440,138.365581
2023-05-23,43028136.557808,215.140683,-0.005790,1.151407,-0.160416,-250570.666775,8347444.557808,34685970.000000,5278.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1569.333225,0.000000,5,0,4,9,74434345.000000,1.729899,0.345955,31353289.149303,156.766446,27804244.624280,139.021223
2023-05-24,43216559.686126,216.082798,0.004379,1.160828,-0.156740,188423.128318,8349014.186126,34878990.000000,11444.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1569.628318,0.000000,5,0,4,9,74627365.000000,1.726823,0.345312,31246268.385776,156.231342,27789935.007704,138.949675
2023-05-25,43254121.612850,216.270608,0.000869,1.162706,-0.156007,37561.926724,8357831.612850,34904130.000000,7840.000000,0.000000,7280.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-32.496742,1569.923466,0.000000,0,1,4,4,34904130.000000,0.806955,0.161355,31307332.761026,156.536664,27950434.344845,139.752172
