expiry,symbol,cm_close,future_settle,diff,diff_bps,oi_strikes_between
2021-08-26,POWERGRID,173.1,173.1,0.0,0.0,0
2021-08-26,RELIANCE,2230.45,2230.45,0.0,0.0,0
2021-08-26,SBILIFE,1151.8,1151.8,0.0,0.0,0
2021-08-26,SBIN,410.75,410.75,0.0,0.0,0
2021-08-26,SHREECEM,26556.05,26556.65,0.6000000000021828,0.22593721581416767,0
2021-08-26,SUNPHARMA,760.55,760.55,0.0,0.0,0
2021-08-26,TATACONSUM,853.3,853.3,0.0,0.0,0
2021-08-26,TATAMOTORS,284.3,284.3,0.0,0.0,0
2021-08-26,TATASTEEL,1375.05,1375.0,-0.049999999999954525,-0.36362314097636106,0
2021-08-26,TCS,3671.85,3671.85,0.0,0.0,0
2021-08-26,TECHM,1449.5,1449.5,0.0,0.0,0
2021-08-26,TITAN,1815.35,1815.35,0.0,0.0,0
2021-08-26,TRENT,941.35,941.4,0.049999999999954525,0.5311520688368251,0
2021-08-26,ULTRACEMCO,7307.1,7307.1,0.0,0.0,0
2021-08-26,UPL,719.65,719.65,0.0,0.0,0
2021-08-26,VEDL,287.55,287.55,0.0,0.0,0
2021-08-26,WIPRO,628.95,628.95,0.0,0.0,0
2021-08-26,ZEEL,168.05,168.05,0.0,0.0,0
2021-09-30,ADANIENT,1468.1,1468.05,-0.049999999999954525,-0.34057625502319006,0
2021-09-30,ADANIPORTS,737.9,737.9,0.0,0.0,0
2021-09-30,APOLLOHOSP,4481.6,4481.65,0.049999999999272404,0.11156729739216441,0
2021-09-30,ASIANPAINT,3244.65,3244.65,0.0,0.0,0
2021-09-30,AXISBANK,766.55,766.55,0.0,0.0,0
2021-09-30,BAJAJ-AUTO,3832.65,3832.65,0.0,0.0,0
2021-09-30,BAJAJFINSV,17786.75,17786.8,0.049999999999272404,0.028110812823743742,0
2021-09-30,BAJFINANCE,7668.1,7668.2,0.0999999999994543,0.13041040153291467,0
2021-09-30,BEL,202.95,202.95,0.0,0.0,0
2021-09-30,BHARTIARTL,688.3,688.3,0.0,0.0,0
2021-09-30,BPCL,432.2,432.2,0.0,0.0,0
2021-09-30,BRITANNIA,3948.95,3948.95,0.0,0.0,0
2021-09-30,CIPLA,983.55,983.65,0.10000000000002274,1.0167251283617786,0
2021-09-30,COALINDIA,185.1,185.1,0.0,0.0,0
2021-09-30,DIVISLAB,4798.7,4798.7,0.0,0.0,0
2021-09-30,DRREDDY,4880.7,4880.9,0.1999999999998181,0.40977728604466185,0
2021-09-30,EICHERMOT,2790.2,2790.25,0.0500000000001819,0.1791986237552215,0
2021-09-30,GAIL,158.85,158.85,0.0,0.0,0
2021-09-30,GRASIM,1669.45,1669.4,-0.049999999999954525,-0.2994998352748182,0
2021-09-30,HCLTECH,1279.55,1279.55,0.0,0.0,0
2021-09-30,HDFC,2754.3,2754.3,0.0,0.0,0
2021-09-30,HDFCBANK,1594.95,1594.95,0.0,0.0,0
2021-09-30,HDFCLIFE,722.4,722.4,0.0,0.0,0
2021-09-30,HEROMOTOCO,2832.5,2832.5,0.0,0.0,0
2021-09-30,HINDALCO,487.95,487.95,0.0,0.0,0
2021-09-30,HINDUNILVR,2701.8,2701.8,0.0,0.0,0
2021-09-30,IBULHSGFIN,231.65,231.65,0.0,0.0,0
2021-09-30,ICICIBANK,700.85,700.85,0.0,0.0,0
2021-09-30,INDIGO,2021.7,2021.7,0.0,0.0,0
2021-09-30,INDUSINDBK,1111.9,1111.9,0.0,0.0,0
2021-09-30,INFY,1675.2,1675.2,0.0,0.0,0
2021-09-30,IOC,125.3,125.3,0.0,0.0,0
2021-09-30,ITC,236.15,236.15,0.0,0.0,0
2021-09-30,JSWSTEEL,668.3,668.3,0.0,0.0,0
2021-09-30,KOTAKBANK,2005.5,2005.5,0.0,0.0,0
2021-09-30,LT,1702.95,1702.95,0.0,0.0,0
2021-09-30,M&M,803.05,803.05,0.0,0.0,0
2021-09-30,MARUTI,7338.05,7338.0,-0.0500000000001819,-0.06813799306380018,0
2021-09-30,NESTLEIND,19445.55,19445.6,0.049999999999272404,0.025712823756217956,0
2021-09-30,NTPC,141.85,141.85,0.0,0.0,0
2021-09-30,ONGC,144.5,144.5,0.0,0.0,0
2021-09-30,POWERGRID,189.9,189.9,0.0,0.0,0
2021-09-30,RELIANCE,2519.25,2519.25,0.0,0.0,0
2021-09-30,SBILIFE,1215.1,1215.1,0.0,0.0,0
2021-09-30,SBIN,453.0,453.0,0.0,0.0,0
2021-09-30,SHREECEM,28901.55,28902.15,0.6000000000021828,0.20760132242117907,0
2021-09-30,SUNPHARMA,818.25,818.25,0.0,0.0,0
2021-09-30,TATACONSUM,813.6,813.6,0.0,0.0,0
2021-09-30,TATAMOTORS,333.35,333.35,0.0,0.0,0
2021-09-30,TATASTEEL,1288.9,1288.9,0.0,0.0,0
2021-09-30,TCS,3775.55,3775.55,0.0,0.0,0
2021-09-30,TECHM,1380.6,1380.6,0.0,0.0,0
2021-09-30,TITAN,2161.85,2161.8,-0.04999999999972715,-0.23128339153839145,0
2021-09-30,TRENT,1025.85,1025.85,0.0,0.0,0
2021-09-30,ULTRACEMCO,7396.1,7396.1,0.0,0.0,0
2021-09-30,UPL,707.7,707.7,0.0,0.0,0
2021-09-30,VEDL,287.65,287.65,0.0,0.0,0
2021-09-30,WIPRO,634.1,634.1,0.0,0.0,0
2021-09-30,ZEEL,303.2,303.2,0.0,0.0,0
2021-10-28,ADANIENT,1398.55,1398.2,-0.34999999999990905,-2.5025919702542567,0
2021-10-28,ADANIPORTS,688.1,688.1,0.0,0.0,0
2021-10-28,APOLLOHOSP,4289.5,4290.25,0.75,1.748455530947663,0
2021-10-28,ASIANPAINT,3116.3,3116.35,0.04999999999972715,0.1604466835661751,0
2021-10-28,AXISBANK,758.35,758.35,0.0,0.0,0
2021-10-28,BAJAJ-AUTO,3700.7,3700.7,0.0,0.0,0
2021-10-28,BAJAJFINSV,17987.7,17988.3,0.5999999999985448,0.3335612668648826,0
2021-10-28,BAJFINANCE,7484.25,7484.3,0.0500000000001819,0.06680696128560898,0
2021-10-28,BEL,200.3,200.3,0.0,0.0,0
2021-10-28,BHARTIARTL,689.75,689.7,-0.049999999999954525,-0.7249003262044875,0
2021-10-28,BPCL,420.8,420.8,0.0,0.0,0
2021-10-28,BRITANNIA,3681.9,3681.9,0.0,0.0,0
2021-10-28,CIPLA,891.75,891.75,0.0,0.0,0
2021-10-28,COALINDIA,166.55,166.55,0.0,0.0,0
2021-10-28,DIVISLAB,5121.15,5121.5,0.3500000000003638,0.6834402429148996,0
2021-10-28,DRREDDY,4569.95,4570.05,0.1000000000003638,0.2188207748451598,0
2021-10-28,EICHERMOT,2527.5,2527.5,0.0,0.0,0
2021-10-28,GAIL,147.45,147.45,0.0,0.0,0
2021-10-28,GRASIM,1702.4,1702.4,0.0,0.0,0
2021-10-28,HCLTECH,1152.0,1152.05,0.049999999999954525,0.434027777777383,0
2021-10-28,HDFC,2900.8,2900.8,0.0,0.0,0
2021-10-28,HDFCBANK,1593.6,1593.6,0.0,0.0,0
2021-10-28,HDFCLIFE,683.1,683.1,0.0,0.0,0
2021-10-28,HEROMOTOCO,2667.75,2667.85,0.09999999999990905,0.37484771811417505,0
2021-10-28,HINDALCO,468.8,468.85,0.05000000000001137,1.0665529010241332,0
2021-10-28,HINDUNILVR,2389.65,2389.65,0.0,0.0,0
2021-10-28,IBULHSGFIN,210.3,210.3,0.0,0.0,0
2021-10-28,ICICIBANK,798.7,798.7,0.0,0.0,0
2021-10-28,INDIGO,1997.95,1997.9,-0.049999999999954525,-0.25025651292552126,0
2021-10-28,INDUSINDBK,1176.0,1176.0,0.0,0.0,0
2021-10-28,INFY,1703.9,1703.9,0.0,0.0,0
2021-10-28,IOC,128.65,128.65,0.0,0.0,0
2021-10-28,ITC,225.1,225.1,0.0,0.0,0
2021-10-28,JSWSTEEL,667.45,667.5,0.049999999999954525,0.7491197842528208,0
2021-10-28,KOTAKBANK,2098.5,2098.5,0.0,0.0,0
2021-10-28,LT,1814.25,1814.2,-0.049999999999954525,-0.27559597629849536,0
2021-10-28,M&M,883.85,883.85,0.0,0.0,0
2021-10-28,MARUTI,7369.7,7369.85,0.1500000000005457,0.20353610052043597,0
2021-10-28,NESTLEIND,18991.4,18991.6,0.19999999999708962,0.10531082489815896,0
2021-10-28,NTPC,137.35,137.35,0.0,0.0,0
2021-10-28,ONGC,150.2,150.2,0.0,0.0,0
2021-10-28,POWERGRID,185.9,185.9,0.0,0.0,0
2021-10-28,RELIANCE,2598.6,2598.65,0.0500000000001819,0.19241129839214152,0
2021-10-28,SBILIFE,1167.1,1167.15,0.0500000000001819,0.4284123040029295,0
2021-10-28,SBIN,501.35,501.35,0.0,0.0,0
2021-10-28,SHREECEM,28193.05,28193.05,0.0,0.0,0
2021-10-28,SUNPHARMA,807.6,807.6,0.0,0.0,0
2021-10-28,TATACONSUM,809.7,809.9,0.1999999999999318,2.4700506360371963,0
2021-10-28,TATAMOTORS,481.05,481.05,0.0,0.0,0
2021-10-28,TATASTEEL,1299.6,1299.6,0.0,0.0,0
2021-10-28,TCS,3421.65,3421.7,0.04999999999972715,0.14612832989852015,0
2021-10-28,TECHM,1533.3,1533.3,0.0,0.0,0
2021-10-28,TITAN,2375.15,2374.9,-0.25,-1.0525651011515063,0
2021-10-28,TRENT,1005.7,1005.75,0.049999999999954525,0.49716615292785643,0
2021-10-28,ULTRACEMCO,7446.65,7446.2,-0.4499999999998181,-0.6042985772123278,0
2021-10-28,UPL,729.9,729.9,0.0,0.0,0
2021-10-28,VEDL,300.85,300.85,0.0,0.0,0
2021-10-28,WIPRO,656.9,656.9,0.0,0.0,0
2021-10-28,ZEEL,297.3,297.3,0.0,0.0,0
2021-11-25,ADANIENT,1763.05,1763.05,0.0,0.0,0
2021-11-25,ADANIPORTS,762.45,762.45,0.0,0.0,0
2021-11-25,APOLLOHOSP,5701.05,5702.3,1.25,2.192578560089808,0
2021-11-25,ASIANPAINT,3144.25,3144.2,-0.0500000000001819,-0.15902043412636369,0
2021-11-25,AXISBANK,679.9,679.9,0.0,0.0,0
2021-11-25,BAJAJ-AUTO,3391.7,3391.65,-0.04999999999972715,-0.1474186985869244,0
2021-11-25,BAJAJFINSV,17368.85,17368.25,-0.5999999999985448,-0.34544601398396835,0
2021-11-25,BAJFINANCE,7125.8,7125.95,0.1499999999996362,0.21050268040028655,0
2021-11-25,BEL,211.65,211.65,0.0,0.0,0
2021-11-25,BHARTIARTL,765.15,765.15,0.0,0.0,0
2021-11-25,BPCL,400.1,400.1,0.0,0.0,0
2021-11-25,BRITANNIA,3573.4,3573.2,-0.20000000000027285,-0.5596910505408654,0
2021-11-25,CIPLA,899.95,899.95,0.0,0.0,0
2021-11-25,COALINDIA,158.55,158.55,0.0,0.0,0
2021-11-25,DIVISLAB,4799.8,4799.25,-0.5500000000001819,-1.1458810783786448,0
2021-11-25,DRREDDY,4591.6,4591.6,0.0,0.0,0
2021-11-25,EICHERMOT,2520.4,2520.35,-0.0500000000001819,-0.19838120933257378,0
2021-11-25,GAIL,141.55,141.55,0.0,0.0,0
2021-11-25,GRASIM,1766.75,1766.75,0.0,0.0,0
2021-11-25,HCLTECH,1124.8,1124.8,0.0,0.0,0
2021-11-25,HDFC,2867.75,2867.75,0.0,0.0,0
2021-11-25,HDFCBANK,1525.95,1525.95,0.0,0.0,0
2021-11-25,HDFCLIFE,688.8,688.8,0.0,0.0,0
2021-11-25,HEROMOTOCO,2594.7,2594.7,0.0,0.0,0
2021-11-25,HINDALCO,447.05,447.05,0.0,0.0,0
2021-11-25,HINDUNILVR,2349.05,2349.1,0.04999999999972715,0.21285200400045612,0
2021-11-25,IBULHSGFIN,226.65,226.65,0.0,0.0,0
2021-11-25,ICICIBANK,751.05,751.05,0.0,0.0,0
2021-11-25,INDIGO,2071.6,2071.6,0.0,0.0,0
2021-11-25,INDUSINDBK,959.3,959.3,0.0,0.0,0
2021-11-25,INFY,1722.4,1722.4,0.0,0.0,0
2021-11-25,IOC,125.65,125.65,0.0,0.0,0
2021-11-25,ITC,231.3,231.3,0.0,0.0,0
2021-11-25,JSWSTEEL,680.9,680.9,0.0,0.0,0
2021-11-25,KOTAKBANK,2035.1,2035.1,0.0,0.0,0
2021-11-25,LT,1849.9,1849.85,-0.0500000000001819,-0.2702848802647813,0
2021-11-25,M&M,891.2,891.2,0.0,0.0,0
2021-11-25,MARUTI,7572.5,7572.3,-0.1999999999998181,-0.26411356883435866,0
2021-11-25,NESTLEIND,19178.05,19178.2,0.1500000000014552,0.07821441700353017,0
2021-11-25,NTPC,135.2,135.2,0.0,0.0,0
2021-11-25,ONGC,155.1,155.1,0.0,0.0,0
2021-11-25,POWERGRID,204.25,204.25,0.0,0.0,0
2021-11-25,RELIANCE,2492.95,2493.0,0.0500000000001819,0.20056559497856719,0
2021-11-25,SBILIFE,1159.5,1159.5,0.0,0.0,0
2021-11-25,SBIN,490.55,490.55,0.0,0.0,0
2021-11-25,SHREECEM,26670.5,26670.55,0.049999999999272404,0.018747305074622675,0
2021-11-25,SUNPHARMA,782.9,782.9,0.0,0.0,0
2021-11-25,TATACONSUM,807.8,807.8,0.0,0.0,0
2021-11-25,TATAMOTORS,492.75,492.75,0.0,0.0,0
2021-11-25,TATASTEEL,1173.65,1173.65,0.0,0.0,0
2021-11-25,TCS,3445.9,3445.9,0.0,0.0,0
2021-11-25,TECHM,1559.35,1559.35,0.0,0.0,0
2021-11-25,TITAN,2397.8,2397.8,0.0,0.0,0
2021-11-25,TRENT,1092.6,1092.8,0.20000000000004547,1.830496064433878,0
2021-11-25,ULTRACEMCO,7608.8,7608.8,0.0,0.0,0
2021-11-25,UPL,727.3,727.3,0.0,0.0,0
2021-11-25,VEDL,367.6,367.6,0.0,0.0,0
2021-11-25,WIPRO,636.7,636.7,0.0,0.0,0
2021-11-25,ZEEL,340.95,340.95,0.0,0.0,0
2021-12-30,ADANIENT,1696.4,1696.4,0.0,0.0,0
2021-12-30,ADANIPORTS,724.25,724.25,0.0,0.0,0
2021-12-30,APOLLOHOSP,4970.75,4970.7,-0.0500000000001819,-0.10058844238833557,0
2021-12-30,ASIANPAINT,3365.7,3365.7,0.0,0.0,0
2021-12-30,AXISBANK,668.85,668.85,0.0,0.0,0
2021-12-30,BAJAJ-AUTO,3200.8,3200.8,0.0,0.0,0
2021-12-30,BAJAJFINSV,16167.55,16167.65,0.1000000000003638,0.061852290545174625,0
2021-12-30,BAJFINANCE,6871.1,6871.05,-0.0500000000001819,-0.07276855234268442,0
2021-12-30,BEL,209.95,209.95,0.0,0.0,0
2021-12-30,BHARTIARTL,679.35,679.35,0.0,0.0,0
2021-12-30,BPCL,377.95,377.95,0.0,0.0,0
2021-12-30,BRITANNIA,3573.9,3573.95,0.04999999999972715,0.13990318699383628,0
2021-12-30,CIPLA,952.75,952.75,0.0,0.0,0
2021-12-30,COALINDIA,146.2,146.2,0.0,0.0,0
2021-12-30,DIVISLAB,4627.9,4627.9,0.0,0.0,0
2021-12-30,DRREDDY,4904.7,4904.7,0.0,0.0,0
2021-12-30,EICHERMOT,2557.0,2557.0,0.0,0.0,0
2021-12-30,GAIL,127.65,127.65,0.0,0.0,0
2021-12-30,GRASIM,1593.65,1593.8,0.14999999999986358,0.9412355285028932,0
2021-12-30,HCLTECH,1317.05,1317.05,0.0,0.0,0
2021-12-30,HDFC,2563.7,2563.7,0.0,0.0,0
2021-12-30,HDFCBANK,1461.5,1461.5,0.0,0.0,0
2021-12-30,HDFCLIFE,640.9,640.9,0.0,0.0,0
2021-12-30,HEROMOTOCO,2431.9,2431.9,0.0,0.0,0
2021-12-30,HINDALCO,449.65,449.65,0.0,0.0,0
2021-12-30,HINDUNILVR,2325.6,2325.6,0.0,0.0,0
2021-12-30,IBULHSGFIN,212.85,212.85,0.0,0.0,0
2021-12-30,ICICIBANK,735.7,735.7,0.0,0.0,0
2021-12-30,INDIGO,1979.55,1979.55,0.0,0.0,0
2021-12-30,INDUSINDBK,885.4,885.4,0.0,0.0,0
2021-12-30,INFY,1892.85,1892.85,0.0,0.0,0
2021-12-30,IOC,110.55,110.55,0.0,0.0,0
2021-12-30,ITC,216.0,216.0,0.0,0.0,0
2021-12-30,JSWSTEEL,645.8,645.8,0.0,0.0,0
2021-12-30,KOTAKBANK,1755.25,1755.25,0.0,0.0,0
2021-12-30,LT,1885.7,1885.7,0.0,0.0,0
2021-12-30,M&M,829.3,829.3,0.0,0.0,0
2021-12-30,MARUTI,7282.25,7282.3,0.0500000000001819,0.06866009818419018,0
2021-12-30,NESTLEIND,19406.55,19406.45,-0.09999999999854481,-0.05152899407599229,0
2021-12-30,NTPC,126.9,126.9,0.0,0.0,0
2021-12-30,ONGC,140.5,140.5,0.0,0.0,0
2021-12-30,POWERGRID,205.35,205.35,0.0,0.0,0
2021-12-30,RELIANCE,2359.1,2359.05,-0.04999999999972715,-0.21194523335054535,0
2021-12-30,SBILIFE,1195.2,1195.2,0.0,0.0,0
2021-12-30,SBIN,451.7,451.7,0.0,0.0,0
2021-12-30,SHREECEM,26413.5,26413.6,0.09999999999854481,0.03785942794349284,0
2021-12-30,SUNPHARMA,834.45,834.45,0.0,0.0,0
2021-12-30,TATACONSUM,728.0,728.25,0.25,3.4340659340659343,0
2021-12-30,TATAMOTORS,470.4,470.4,0.0,0.0,0
2021-12-30,TATASTEEL,1101.0,1101.0,0.0,0.0,0
2021-12-30,TCS,3733.75,3733.75,0.0,0.0,0
2021-12-30,TECHM,1799.95,1799.95,0.0,0.0,0
2021-12-30,TITAN,2437.3,2437.3,0.0,0.0,0
2021-12-30,TRENT,1032.85,1032.85,0.0,0.0,0
2021-12-30,ULTRACEMCO,7397.2,7397.2,0.0,0.0,0
2021-12-30,UPL,746.65,746.65,0.0,0.0,0
2021-12-30,VEDL,333.3,333.3,0.0,0.0,0
2021-12-30,WIPRO,714.1,714.1,0.0,0.0,0
2021-12-30,ZEEL,318.1,318.1,0.0,0.0,0
2022-01-27,ADANIENT,1686.0,1685.95,-0.049999999999954525,-0.2965599051005607,0
2022-01-27,ADANIPORTS,709.1,709.1,0.0,0.0,0
2022-01-27,APOLLOHOSP,4292.25,4292.3,0.0500000000001819,0.11648902091020304,0
2022-01-27,ASIANPAINT,3116.95,3116.95,0.0,0.0,0
2022-01-27,AXISBANK,773.85,773.85,0.0,0.0,0
2022-01-27,BAJAJ-AUTO,3501.1,3501.05,-0.04999999999972715,-0.14281225900353361,0
2022-01-27,BAJAJFINSV,15359.85,15359.85,0.0,0.0,0
2022-01-27,BAJFINANCE,6837.0,6837.05,0.0500000000001819,0.0731314904200408,0
2022-01-27,BEL,204.9,204.9,0.0,0.0,0
2022-01-27,BHARTIARTL,707.25,707.25,0.0,0.0,0
2022-01-27,BPCL,382.2,382.2,0.0,0.0,0
2022-01-27,BRITANNIA,3494.15,3494.1,-0.0500000000001819,-0.14309631813225504,0
2022-01-27,CIPLA,927.6,927.6,0.0,0.0,0
2022-01-27,COALINDIA,160.55,160.55,0.0,0.0,0
2022-01-27,DIVISLAB,3939.85,3939.9,0.0500000000001819,0.12690838483744787,0
2022-01-27,DRREDDY,4256.35,4256.35,0.0,0.0,0
2022-01-27,EICHERMOT,2643.85,2643.85,0.0,0.0,0
2022-01-27,GAIL,141.3,141.3,0.0,0.0,0
2022-01-27,GRASIM,1687.05,1687.05,0.0,0.0,0
2022-01-27,HCLTECH,1077.75,1077.75,0.0,0.0,0
2022-01-27,HDFC,2503.35,2503.35,0.0,0.0,0
2022-01-27,HDFCBANK,1474.95,1474.95,0.0,0.0,0
2022-01-27,HDFCLIFE,621.5,621.5,0.0,0.0,0
2022-01-27,HEROMOTOCO,2715.0,2714.95,-0.0500000000001819,-0.18416206261577128,0
2022-01-27,HINDALCO,489.15,489.15,0.0,0.0,0
2022-01-27,HINDUNILVR,2295.35,2295.35,0.0,0.0,0
2022-01-27,IBULHSGFIN,208.45,208.45,0.0,0.0,0
2022-01-27,ICICIBANK,794.65,794.65,0.0,0.0,0
2022-01-27,INDIGO,1862.6,1862.6,0.0,0.0,0
2022-01-27,INDUSINDBK,888.1,888.1,0.0,0.0,0
2022-01-27,INFY,1678.6,1678.6,0.0,0.0,0
2022-01-27,IOC,122.7,122.7,0.0,0.0,0
2022-01-27,ITC,214.6,214.6,0.0,0.0,0
2022-01-27,JSWSTEEL,626.1,626.1,0.0,0.0,0
2022-01-27,KOTAKBANK,1889.25,1889.25,0.0,0.0,0
2022-01-27,LT,1910.85,1910.85,0.0,0.0,0
2022-01-27,M&M,858.05,858.05,0.0,0.0,0
2022-01-27,MARUTI,8820.2,8820.15,-0.050000000001091394,-0.056688056961397004,0
2022-01-27,NESTLEIND,18385.45,18385.6,0.1499999999978172,0.08158625434668024,0
2022-01-27,NTPC,135.0,135.0,0.0,0.0,0
2022-01-27,ONGC,165.7,165.7,0.0,0.0,0
2022-01-27,POWERGRID,214.85,214.85,0.0,0.0,0
2022-01-27,RELIANCE,2338.1,2338.1,0.0,0.0,0
2022-01-27,SBILIFE,1211.65,1211.65,0.0,0.0,0
2022-01-27,SBIN,528.95,528.95,0.0,0.0,0
2022-01-27,SHREECEM,23961.8,23961.6,-0.2000000000007276,-0.08346618367598745,0
2022-01-27,SUNPHARMA,812.1,812.1,0.0,0.0,0
2022-01-27,TATACONSUM,705.95,705.95,0.0,0.0,0
2022-01-27,TATAMOTORS,494.4,494.4,0.0,0.0,0
2022-01-27,TATASTEEL,1088.35,1088.35,0.0,0.0,0
2022-01-27,TCS,3649.25,3649.3,0.0500000000001819,0.13701445502550358,0
2022-01-27,TECHM,1445.6,1445.6,0.0,0.0,0
2022-01-27,TITAN,2310.05,2310.05,0.0,0.0,0
2022-01-27,TRENT,1022.95,1023.0,0.049999999999954525,0.48878244293420525,0
2022-01-27,ULTRACEMCO,7100.7,7102.95,2.25,3.1687016772994214,0
2022-01-27,UPL,771.95,771.95,0.0,0.0,0
2022-01-27,VEDL,328.2,328.2,0.0,0.0,0
2022-01-27,WIPRO,544.75,544.75,0.0,0.0,0
2022-01-27,ZEEL,283.2,283.2,0.0,0.0,0
2022-02-24,ADANIENT,1543.95,1544.1,0.14999999999986358,0.9715340522676483,0
2022-02-24,ADANIPORTS,654.85,654.85,0.0,0.0,0
2022-02-24,APOLLOHOSP,4381.95,4381.95,0.0,0.0,0
2022-02-24,ASIANPAINT,3069.05,3068.95,-0.1000000000003638,-0.32583372705027225,0
2022-02-24,AXISBANK,730.3,730.3,0.0,0.0,0
2022-02-24,BAJAJ-AUTO,3478.9,3478.75,-0.15000000000009095,-0.43117077237083834,0
2022-02-24,BAJAJFINSV,15245.2,15245.25,0.049999999999272404,0.032797208301152105,0
2022-02-24,BAJFINANCE,6627.8,6627.7,-0.1000000000003638,-0.15087962823314494,0
2022-02-24,BEL,187.85,187.85,0.0,0.0,0
2022-02-24,BHARTIARTL,670.9,670.9,0.0,0.0,0
2022-02-24,BPCL,333.05,333.05,0.0,0.0,0
2022-02-24,BRITANNIA,3446.0,3445.9,-0.09999999999990905,-0.290191526407165,0
2022-02-24,CIPLA,895.8,895.75,-0.049999999999954525,-0.5581603036386976,0
2022-02-24,COALINDIA,150.0,150.0,0.0,0.0,0
2022-02-24,DIVISLAB,3936.65,3936.75,0.09999999999990905,0.2540230906987135,0
2022-02-24,DRREDDY,4092.5,4092.55,0.0500000000001819,0.12217470983550861,0
2022-02-24,EICHERMOT,2617.15,2617.05,-0.09999999999990905,-0.3820950270328757,0
2022-02-24,GAIL,129.75,129.75,0.0,0.0,0
2022-02-24,GRASIM,1544.35,1544.35,0.0,0.0,0
2022-02-24,HCLTECH,1098.55,1098.55,0.0,0.0,0
2022-02-24,HDFC,2343.05,2343.0,-0.0500000000001819,-0.21339706792506305,0
2022-02-24,HDFCBANK,1419.4,1419.4,0.0,0.0,0
2022-02-24,HDFCLIFE,532.95,532.95,0.0,0.0,0
2022-02-24,HEROMOTOCO,2490.4,2490.35,-0.0500000000001819,-0.20077096048900536,0
2022-02-24,HINDALCO,517.65,517.65,0.0,0.0,0
2022-02-24,HINDUNILVR,2171.4,2171.4,0.0,0.0,0
2022-02-24,IBULHSGFIN,148.55,148.45,-0.10000000000002274,-6.731740154831553,0
2022-02-24,ICICIBANK,707.4,707.4,0.0,0.0,0
2022-02-24,INDIGO,1830.55,1830.65,0.10000000000013642,0.5462839037455214,0
2022-02-24,INDUSINDBK,875.65,875.65,0.0,0.0,0
2022-02-24,INFY,1678.15,1678.1,-0.0500000000001819,-0.29794714417770696,0
2022-02-24,IOC,110.0,110.0,0.0,0.0,0
2022-02-24,ITC,208.5,208.5,0.0,0.0,0
2022-02-24,JSWSTEEL,569.35,569.35,0.0,0.0,0
2022-02-24,KOTAKBANK,1794.85,1794.85,0.0,0.0,0
2022-02-24,LT,1757.35,1757.35,0.0,0.0,0
2022-02-24,M&M,795.8,795.8,0.0,0.0,0
2022-02-24,MARUTI,8210.15,8210.15,0.0,0.0,0
2022-02-24,NESTLEIND,17744.75,17744.3,-0.4500000000007276,-0.2535961340682329,0
2022-02-24,NTPC,124.4,124.4,0.0,0.0,0
2022-02-24,ONGC,156.65,156.65,0.0,0.0,0
2022-02-24,POWERGRID,191.1,191.1,0.0,0.0,0
2022-02-24,RELIANCE,2255.75,2255.75,0.0,0.0,0
2022-02-24,SBILIFE,1054.2,1054.2,0.0,0.0,0
2022-02-24,SBIN,472.65,472.65,0.0,0.0,0
2022-02-24,SHREECEM,23152.25,23149.1,-3.150000000001455,-1.3605589089619605,0
2022-02-24,SUNPHARMA,818.25,818.25,0.0,0.0,0
2022-02-24,TATACONSUM,677.7,677.7,0.0,0.0,0
2022-02-24,TATAMOTORS,427.95,427.95,0.0,0.0,0
2022-02-24,TATASTEEL,1074.0,1074.05,0.049999999999954525,0.4655493482304891,0
2022-02-24,TCS,3401.65,3401.7,0.04999999999972715,0.14698749136368278,0
2022-02-24,TECHM,1333.0,1333.0,0.0,0.0,0
2022-02-24,TITAN,2406.6,2406.6,0.0,0.0,0
2022-02-24,TRENT,1020.65,1020.65,0.0,0.0,0
2022-02-24,ULTRACEMCO,6418.45,6418.55,0.1000000000003638,0.15580085534726265,0
2022-02-24,UPL,632.3,632.3,0.0,0.0,0
2022-02-24,VEDL,338.05,338.05,0.0,0.0,0
2022-02-24,WIPRO,537.15,537.15,0.0,0.0,0
2022-02-24,ZEEL,221.2,221.2,0.0,0.0,0
2022-03-31,ADANIENT,2014.75,2014.75,0.0,0.0,0
2022-03-31,ADANIPORTS,774.2,774.2,0.0,0.0,0
2022-03-31,APOLLOHOSP,4516.1,4516.1,0.0,0.0,0
2022-03-31,ASIANPAINT,3079.95,3079.95,0.0,0.0,0
2022-03-31,AXISBANK,761.15,761.15,0.0,0.0,0
2022-03-31,BAJAJ-AUTO,3653.0,3653.0,0.0,0.0,0
2022-03-31,BAJAJFINSV,17060.45,17060.35,-0.10000000000218279,-0.05861510100975225,0
2022-03-31,BAJFINANCE,7259.95,7259.95,0.0,0.0,0
2022-03-31,BEL,210.8,210.8,0.0,0.0,0
2022-03-31,BHARTIARTL,754.95,754.95,0.0,0.0,0
2022-03-31,BPCL,359.35,359.35,0.0,0.0,0
2022-03-31,BRITANNIA,3206.4,3206.35,-0.0500000000001819,-0.15593812375306232,0
2022-03-31,CIPLA,1018.05,1018.05,0.0,0.0,0
2022-03-31,COALINDIA,183.05,183.05,0.0,0.0,0
2022-03-31,DIVISLAB,4402.05,4402.05,0.0,0.0,0
2022-03-31,DRREDDY,4295.45,4295.5,0.0500000000001819,0.11640223957951297,0
2022-03-31,EICHERMOT,2457.15,2457.2,0.04999999999972715,0.203487780557667,0
2022-03-31,GAIL,155.65,155.65,0.0,0.0,0
