date,ranked_L1,ranked_L2,ranked_L3,ranked_L4,ranked_L5,NIFTY 50 TRI B&H,Equal-weight top-20
2021-09-09,24214950.698084906,29233989.639482882,32649393.65393543,34139795.128758475,33196351.44133865,29136268.186678503,27993201.681791328
2021-09-13,24244606.41098947,29303984.0205557,32772978.219317846,34282654.58606777,33344673.14371124,29112880.085916426,28019127.133859303
2021-09-14,24261459.14376002,29343907.98104956,32842760.853187345,34372584.7105698,33466248.35404838,29154327.501338046,28061634.379747372
2021-09-15,24278663.29647822,29380585.86103621,32908744.875863086,34436234.97829236,33554687.41685863,29388220.220576607,28147163.276959207
2021-09-16,24281471.369159453,29391388.910531007,32922021.53735764,34490859.13924843,33584635.332151264,29572853.87531577,28156913.258300383
2021-09-17,24279445.86181912,29389262.1295493,32919380.837683577,34505432.19345098,33605184.59993558,29498449.967383143,28073113.537708245
2021-09-20,24181739.84977959,29156039.79522072,32482891.655193258,34147219.28583702,33228967.710791357,29182681.32805061,28000872.886235416
2021-09-21,24235035.022460748,29263523.692440473,32678426.51093275,34223230.41311632,33238807.388607323,29459590.81949703,28186323.083792772
2021-09-22,24286247.865197316,29383609.009260494,32893412.755566504,34462122.933706984,33534054.668961376,29433813.548702177,28229525.927444544
2021-09-23,24308327.1280047,29435610.74569615,32982657.889107093,34576115.59762198,33679003.301862806,29897324.24667946,28368847.953081924
2021-09-24,24337702.8108983,29509136.4017628,33108804.411567103,34799803.404874295,34008290.7873209,29948058.975022633,28303546.970703375
2021-09-27,24394876.619883966,29648601.378901813,33364274.39574314,35164466.00668214,34513002.301393025,29951279.669919766,28125215.786537975
2021-09-28,24420930.48323027,29704945.21359998,33473028.973968904,35231766.88737461,34568660.19714279,29772642.363498162,27945939.468620013
2021-09-29,24464577.016739823,29795681.718005966,33644356.191177,35340225.4114693,34673833.19549565,29710020.343080133,27935319.367141716
2021-09-30,24446570.991483986,29755417.81530299,33564314.477019876,35296745.91073097,34625875.43362872,29553763.93828914,27901032.699385136
2021-10-01,24489062.745002918,29838715.273716718,33712010.089760125,35439799.94722152,34844743.62954908,29409336.26748398,27759519.201159652
2021-10-04,24516544.386825297,29885445.36207654,33789876.8981621,35502200.45278537,34943354.8230948,29676443.13482531,27997008.106787942
2021-10-05,24570269.33865251,30016887.919605274,34040124.24047561,35861888.11093871,35404600.76210889,29896223.354605533,28264578.140964966
2021-10-06,24510741.994883623,29861950.71431028,33748850.57742332,35525008.55138545,35014874.46354823,29600505.004959866,28000239.190230977
2021-10-07,24588882.35553805,30051636.246214088,34092184.65902845,35956746.77415238,35567730.92743775,29842677.8379885,28340472.166653752
2021-10-08,24598961.670635205,30071845.765339214,34129280.23531424,36007241.52926633,35637258.903802365,30018492.644518435,28356234.43312271
2021-10-11,24656636.479313083,30218853.784446146,34395827.69828331,36356195.391729616,36055954.87039628,30103659.529216386,28844805.64760512
2021-10-12,24664864.112317044,30238016.75261426,34424521.7534544,36389283.77641929,36092026.396835774,30180850.802187257,28974024.200437173
2021-10-13,24679765.69986082,30270051.20811635,34483853.55342235,36446446.19359005,36148386.935875006,30465653.9240361,29430889.681196406
2021-10-14,24692336.241963826,30292597.150974948,34523545.59821039,36456072.643268734,36147863.98753892,30765049.721673403,29558293.44328318
2021-10-18,24716271.728690505,30341876.87192556,34612084.756735966,36524084.57212242,36201433.24479305,30997384.79574353,29800138.588752493
2021-10-19,24701783.293764528,30308871.501769587,34547386.77583376,36492212.43458213,36174469.109804824,30899592.78704882,29466882.45593163
2021-10-20,24691516.313514356,30284937.61910539,34497814.039891176,36449359.32971075,36127308.98759094,30644361.500164546,29110091.56485358
2021-10-21,24704953.287959427,30317420.22395552,34554572.798931465,36561452.75753512,36291342.87817635,30500086.080390885,29171689.876114078
2021-10-22,24700961.717119176,30292104.316342525,34506196.80297789,36468237.718082085,36180528.28158601,30394002.24628829,28914091.18229455
2021-10-25,24721557.61880079,30321077.30618186,34557718.3002054,36475050.9479713,36177367.780362606,30411604.80785334,28755289.358828846
2021-10-26,24767945.61695535,30431953.598874293,34763183.284439266,36660998.28959659,36374687.985243976,30679812.567268603,29095767.602851205
2021-10-27,24762083.819921806,30418025.12921641,34732048.513795614,36635675.91407873,36336300.95307441,30583273.701679327,28855676.28156878
2021-10-28,24716422.24501941,30297796.779750377,34485694.91864704,36367824.950243786,36032178.951967575,29989928.008685336,28414582.46041987
2021-10-29,24711420.517942306,30277113.370786496,34441872.218903586,36292838.25651868,35926981.85564525,29678211.589114286,28240052.772115897
2021-11-01,24763212.441137876,30401553.22286634,34684579.81790082,36551935.98290491,36285610.73324527,30111506.31314758,28278516.638881274
2021-11-02,24758143.06629378,30382969.196545064,34633744.755691275,36542609.63357885,36287895.05748116,30046752.77828853,28279609.395638905
2021-11-03,24768727.662181888,30404512.922932453,34672569.949990734,36555408.56477599,36288419.65523472,29946442.77176516,28244596.514990352
2021-11-04,24778558.728823733,30426229.402053155,34707892.90082421,36613815.27652368,36358559.5265326,30093587.537901722,28251850.10736784
2021-11-08,24812820.128492184,30491208.82956782,34815100.73039429,36742195.74582608,36503870.10600815,30348420.629780535,28282611.183435913
2021-11-09,24811524.977352098,30481665.52908815,34788223.920634255,36742457.817084,36514610.301779,30307652.488191757,28317981.44463317
2021-11-10,24785766.053166326,30411796.886335075,34638928.043606155,36581052.11630683,36330582.30890525,30262199.699479885,28311255.160274096
2021-11-11,24791479.850000553,30422548.404217687,34660441.26041808,36576206.96280365,36313814.65649563,30027791.669057786,28273294.83731962
2021-11-12,24811686.367876332,30462495.175349716,34733077.2345465,36652354.590915635,36400617.186275825,30412752.546398498,28292876.64725407
2021-11-15,24785927.834693015,30380598.748568147,34560620.928956494,36433483.32017949,36140935.60003334,30423983.987876132,28282394.61660856
2021-11-16,24791675.23688593,30388056.532870747,34569845.43252655,36421154.57494442,36116364.22911653,30238799.887100007,28305864.22374614
2021-11-17,24780454.110228214,30351707.07054628,34493735.1935386,36315121.11146186,35987693.13311257,30069812.95375199,28333464.299671754
2021-11-18,24760849.45474143,30299640.36161946,34386902.712017745,36221035.42975931,35889947.31204829,29844985.02669663,28276516.465102606
2021-11-22,24757587.967564322,30273817.03960164,34326738.8159032,36078738.830179036,35696265.12765716,29267649.11524583,28188369.90732445
2021-11-23,24822110.668126363,30424654.0978855,34623147.621943876,36355897.05762383,35994510.68153262,29413517.315041345,28215576.494811565
2021-11-24,24848572.33998879,30487818.90971532,34746349.18560235,36529450.56701356,36209531.51050869,29265201.38712401,28210249.53959415
2021-11-25,24838457.250073183,30463550.00891583,34694683.074503735,36459602.459775716,36119336.74981218,29468854.70918296,28206132.34709699
2021-11-26,24718773.230013363,30211160.258736223,34187392.2151221,36051380.3278694,35679512.41598093,28612103.02007488,28049063.33277664
2021-11-29,24710091.233398546,30180340.89647902,34118626.33914858,35961057.693623796,35567900.62516923,28658317.063944265,28009649.60426109
2021-11-30,24667852.922603283,30076289.86627232,33909283.1033421,35760142.533967614,35343203.66834232,28539490.98966684,27997054.612052955
2021-12-01,24749555.17388543,30267292.271305524,34291272.3881936,36134238.10018518,35769486.51138679,28848127.25375445,28109540.674373023
2021-12-02,24788915.646108434,30370626.707615614,34490648.88496931,36363350.907167085,36031713.55581339,29242633.099608477,28240524.06958896
2021-12-03,24775961.083024863,30344345.882067334,34443053.60512487,36297201.442808926,35948426.802576825,28898217.843118194,28152134.538894035
2021-12-06,24747054.537917625,30269757.11991748,34301230.43579683,36083793.73578157,35683421.14993722,28420243.297148336,28057021.741533246
2021-12-07,24822459.14285693,30431815.07440439,34616449.60423539,36444296.568135515,36117753.60630569,28864664.05809899,28127242.9116228
2021-12-08,24881981.26295896,30552775.36824164,34841363.398347124,36707696.13253717,36434750.06911376,29357067.317207996,28183829.30672061
2021-12-09,24896519.19824483,30588567.101452723,34910839.21815417,36798476.42900932,36543950.33838169,29436249.565206185,28186768.060607087
2021-12-10,24901004.99873565,30588484.374061123,34908754.46367868,36764321.45757472,36496149.21412976,29426891.982577797,28172788.800513264
2021-12-13,24877891.995886337,30526632.31014875,34782686.477471046,36617663.239619024,36323652.6608751,29186546.161927167,28152447.941990882
2021-12-14,24877218.9573448,30523668.64051086,34784646.02602046,36608808.19671689,36316434.16268549,29113664.764309544,28195328.767120443
2021-12-15,24847993.18411382,30459034.31038776,34657983.20039809,36490597.38602189,36185060.671077326,28939758.951482277,28131481.641728908
2021-12-16,24853733.476214517,30476809.41980295,34689349.4006261,36505674.80755682,36187139.98607087,28985094.624016073,28111678.58130993
2021-12-17,24797721.93366802,30346478.168779932,34451000.926726654,36145218.46134447,35739764.7076864,28542817.08912424,28053304.956420273
2021-12-20,24714306.552150365,30145152.33446678,34056164.48271242,35656788.11953394,35152326.09245979,27919337.403510902,27994367.464481603
2021-12-21,24792030.52116304,30322678.841855492,34392227.11245828,36057287.20249199,35625247.04070519,28182579.436975684,28035100.255500697
2021-12-22,24849878.655634187,30441053.48892355,34596878.06818752,36354985.01781672,35991714.39567397,28502119.21724231,28076903.597961735
2021-12-23,24839525.205584962,30429704.775694467,34579896.349922314,36391351.56553093,36052126.1573864,28699026.647443995,28130819.008106865
2021-12-24,24827110.571036503,30395178.50219177,34511655.65768482,36277956.34565743,35907579.725862786,28583327.575121243,28089048.338907942
2021-12-27,24849310.66395686,30435234.6009334,34585055.55912208,36369564.38334219,36022358.65164462,28721993.129964992,28093168.315275073
2021-12-28,24880318.44155949,30507934.886500902,34717499.17115075,36541754.09327747,36223714.8473188,28969061.419237267,28109549.623432953
2021-12-29,24867304.984768633,30471387.511912424,34646912.40931806,36440765.53573908,36102400.049858384,28936011.2337838,28083612.98053378
2021-12-30,24852468.365769442,30437641.12151949,34578383.240138195,36403085.32156982,36072235.192267664,28919790.643120065,28096663.473032165
2021-12-31,24880893.448539365,30491645.338851184,34675951.03447313,36484944.38802874,36157948.787516154,29172129.16040583,28077437.583235156
2022-01-03,24969944.57080209,30701378.244518086,35075761.903385915,37033219.88554607,36828024.51661787,29628788.56196558,28201565.86578431
2022-01-04,24992037.285608057,30739819.66121441,35134037.96930423,37097400.80207713,36866995.95157571,29930608.664489083,28272741.133364104
2022-01-05,25002391.860514387,30750654.6021634,35151349.18543242,37039961.40223938,36784272.431912065,30132329.569609758,28155018.624249622
2022-01-06,24959545.495541967,30641073.717387367,34929067.151790425,36794080.18605107,36519605.907641396,29830872.527238294,27992467.654792555
2022-01-07,24974569.7407117,30683563.856908612,35023211.51839815,36931706.15353046,36664876.92877816,29943163.51877899,28039422.595313303
2022-01-10,25005748.95671004,30757274.148431093,35165342.76903022,37143927.60702659,36910608.02845416,30263546.535527777,28095203.42710971
2022-01-11,24991837.754886076,30734337.322171807,35110609.61052463,37199696.719927296,36999670.46652731,30351699.882766705,28186459.123993367
2022-01-12,25052936.811932042,30845737.92088534,35291026.70584341,37395437.17297321,37229608.85840708,30614965.339467097,28177092.24858478
2022-01-13,25111015.679301366,30980309.194197834,35544211.551867306,37638018.31030037,37483826.24639703,30691313.375955813,28158522.58197906
2022-01-14,25087777.70701496,30930149.092131637,35473767.94861628,37542100.63192712,37394618.9805117,30687917.006791566,28136627.87335804
2022-01-17,25102577.021251313,30940869.659863975,35481638.04109827,37503113.64976111,37312268.22127345,30775871.25652776,28085956.32434956
2022-01-18,25014218.840488438,30735222.106439374,35096038.34088726,36982680.20871451,36702878.98998872,30448027.93923544,27902397.83006601
2022-01-19,24975622.970174443,30647036.47774779,34965000.14150114,36804099.95205915,36536270.00490138,30157193.334215607,27706427.841965172
2022-01-20,24968193.160330262,30606765.273811568,34897487.19295989,36659227.879813366,36296553.76602596,29856415.565677,27521074.29996709
2022-01-21,24792541.360065624,30201677.49237505,34137970.79118306,35615443.886072665,35051948.466087356,29621866.9958412,27313082.126624823
2022-01-24,24570323.08292536,29654035.75781371,33088775.973710563,34323838.98222751,33780017.722262114,28834846.279160462,26928965.510466218
2022-01-25,24672362.35752111,29884097.0925498,33484344.851433266,34848029.96015258,34376687.725311264,29051546.343457244,26915168.69158397
2022-01-27,24567352.581952076,29604546.400023594,33006681.006109174,34176884.3770847,33657123.965242736,28769366.623997338,26638575.415929727
2022-01-28,24577072.85147621,29616114.088944778,33028913.138997264,34210810.22762678,33690881.132699504,28755582.049837615,26631279.517886214
2022-01-31,24647578.08555653,29789418.53435806,33311190.432327118,34539247.306316815,34082239.40257789,29155627.49091471,26776450.0074602
2022-02-01,24738485.37145179,30018143.00465425,33730116.36778933,34936583.2946936,34532488.57348291,29554138.71005899,26749701.722741544
2022-02-02,24815449.957736887,30218205.746103637,34076154.166399136,35378644.75597528,34891270.38962886,29895719.7550398,26840188.06675104
2022-02-03,24761186.00248077,30094741.157828532,33919010.807620905,35179241.307396226,34620617.23850916,29533420.85815708,26851543.687942564
2022-02-04,24779988.50570507,30130632.9898466,33935681.29146424,35128400.44896578,34593075.370127246,29459567.396261416,26798644.496812105
2022-02-07,24738657.890884083,30003543.996833295,33693384.27088775,34884930.64414832,34343879.86320495,28950475.08177637,26738508.727729842
2022-02-08,24761356.228181425,30070962.760147694,33863615.12528459,35009682.64637777,34486309.37579785,29039846.4372673,26720181.685985964
2022-02-09,24840779.774067327,30304794.193843603,34351318.57235104,35675507.2388026,35096458.921145506,29378124.80602633,26878639.598963514
2022-02-10,24902953.52856343,30445039.54793869,34521599.61209671,35843021.92143215,35271562.2492513,29619173.323745415,26920409.967820484
2022-02-11,24854968.741691366,30318016.32245063,34317769.49453123,35546084.19427578,34901429.360118635,29230382.74738157,26862573.679449193
2022-02-14,24658480.007035617,29791390.907290056,33315811.919930115,34502681.28347702,34122877.04101546,28353100.59225651,26568751.986645862
2022-02-15,24811424.8048424,30215004.613593176,34144515.92318728,35432603.91724251,34858633.032952756,29211035.15476317,26708699.240377713
2022-02-16,24857262.31138925,30322003.490401547,34229695.019181356,35553644.14126888,34970606.55766858,29167397.666811496,26762465.4875532
2022-02-17,24856335.02669781,30308003.787732866,34170451.707921974,35451744.4555655,34876526.365166344,29137708.715668853,26744454.98209528
2022-02-18,24872977.950789742,30367523.00560482,34311090.989418745,35692569.86014172,35101824.95544945,29090112.700898163,26713849.720415514
2022-02-21,24871014.849480625,30361837.42089564,34301736.612206414,35708488.84473732,35165429.574664965,28982260.4125066,26648416.224938635
2022-02-22,24835632.037233677,30253533.856182046,34063908.08505134,35408169.21588179,35007029.75824952,28789557.453097895,26604855.641913984
2022-02-23,24817475.684104368,30222056.71277545,34059648.402056344,35411167.17938641,34997026.22712207,28740790.27654643,26575525.901808325
2022-02-24,24454630.707034394,29259704.230943628,32464985.872936398,33828561.38859595,33939837.11843486,27367532.818881,26173795.040347766
2022-02-25,24752159.50665218,30055140.396520413,33469220.914851658,34847553.20576999,34993073.057028726,28058811.05998339,26356790.475625597
2022-02-28,24823413.48604732,30223925.960044637,33702281.81296542,35145661.89065373,35151209.26779051,28287082.202674225,26356790.475625597
2022-03-02,24709604.852134455,29883162.47130488,33494297.597834215,34868515.00594997,34939867.39531829,27970528.884948578,26413656.711426582
2022-03-03,24670457.479786567,29723421.171092562,33163628.790646438,34752844.126332164,34690209.0115171,27788787.999807928,26413656.711426582
2022-03-04,24511829.006829686,29269857.383560516,32660186.26438974,34480968.27872525,34471143.167104654,27363105.82734967,26413656.711426582
2022-03-07,24449996.536178492,29012341.059009094,32482386.27842247,34544665.831947155,34622505.75204578,26719365.042928934,26413656.711426582
2022-03-08,24519374.910893947,29212481.072207287,32669480.125912488,34934805.112407036,34887051.315216854,26972511.66184343,26413656.711426582
2022-03-09,24636472.185077775,29554074.848092306,33053975.254349593,35169286.9248944,35165325.66779708,27531518.891425103,26413656.711426582
2022-03-10,24744899.608745456,29866561.13666547,33343495.41373699,35353598.76941255,35185030.05979052,27951848.854545217,26413656.711426582
2022-03-11,24808448.431912463,30010973.687928095,33549206.85407789,35587410.64596481,35389688.24120127,28011800.626103085,26413656.711426582
2022-03-14,24898599.099957928,30272487.629788272,33831297.51797071,35754878.87173386,35639391.65369766,28417409.085638862,26413656.711426582
2022-03-15,24832111.02123063,30123851.481817916,33579274.08214805,35493410.87644577,35381588.742806196,28066564.15097212,26413656.711426582
2022-03-16,24966534.342080083,30477724.096543595,33985466.927294925,35798877.91320838,35611709.62135245,28592743.715838674,26413656.711426582
2022-03-17,25084706.56252177,30783421.723966613,34368791.05341453,35902244.982025005,35743858.039340496,29117740.40730664,26413656.711426582
2022-03-21,25025282.292719446,30591208.534453314,34146451.43179673,35741925.885520846,35667768.11907623,28832269.723242756,26413656.711426582
2022-03-22,25111461.511261746,30819897.47537488,34427384.46280889,36077000.61463743,35981592.98431004,29165605.78928691,26413656.711426582
2022-03-23,25103799.629489247,30781101.42900168,34435873.774813026,36217035.375827946,36098925.38901016,29048021.146497115,26413656.711426582
2022-03-24,25155351.647417445,30890200.395335026,34659129.367812365,36476390.16909572,36427705.33318067,29009384.519349348,26413656.711426582
2022-03-25,25174883.815061845,30922639.37437624,34724032.4918101,36447537.494444065,36427482.81682567,28891916.992737625,26413656.711426582
2022-03-28,25205168.26719016,31004513.84962742,34753546.95680814,36434272.06674081,36336260.38619638,29008143.087861724,26413656.711426582
2022-03-29,25223618.53380789,31053565.379509304,34901292.70482196,36545879.52043474,36525735.527767934,29182505.653783493,26413656.711426582
2022-03-30,25241783.950219356,31125485.672105633,35043368.48385023,36590109.50622584,36614736.95883441,29473820.435133446,26413656.711426582
2022-03-31,25265303.940297037,31183585.01871935,35029587.175751396,36555212.12557411,36450660.30944283,29417405.57215352,26413656.711426582
2022-04-01,25357195.91545714,31427112.381843895,35065064.35055362,36667441.777921215,36422263.52454139,29763835.226906735,26466576.442822967
2022-04-04,25383546.715669736,31483475.11945054,35090486.492838964,36699288.20465398,36459360.34689326,30408887.71252194,26608622.231340114
2022-04-05,25417691.29203744,31562175.06600047,35155827.73171036,36739450.18342305,36507314.83552411,30250066.463431057,26657730.703911413
2022-04-06,25397988.708793763,31507876.68785222,35050669.683131024,36557068.126169726,36280174.12018387,29997798.21585214,26638247.73102321
2022-04-07,25376042.315964565,31442157.93503002,35017960.74713457,36518729.63293315,36229611.65090976,29714576.162407342,26474590.894513268
2022-04-08,25478709.3635757,31725445.8075581,35466783.6737546,37089791.95375249,36943494.427739,29958494.026489336,26776147.84282531
2022-04-11,25471739.8278077,31695122.30126591,35371186.54156505,37001132.85849562,36831948.99664843,29774223.43190221,26783031.198356867
2022-04-12,25455064.587361194,31642643.325364787,35263957.718886435,36871142.13581263,36667776.65815163,29530563.22341199,26602043.706575554
2022-04-13,25453285.837484345,31619324.574935146,35194809.20899244,36848035.52738133,36638954.665944315,29438474.772589657,26589933.468579657
2022-04-18,25384707.04107769,31422560.70026559,34805233.22361379,36393740.55667922,36074232.6865414,28929745.518256653,26454960.84486786
2022-04-19,25317920.291890085,31245006.945398442,34541981.047237955,36068730.15460288,35671582.37837464,28567610.584023245,26262287.31604192
2022-04-20,25381364.78600141,31433253.251350105,34746505.079232365,36152189.57257514,35781916.95491018,28867264.03725231,26382460.581000153
2022-04-21,25461723.219083637,31668813.428453244,35037100.46615552,36431884.043376505,36126616.5135889,29299809.21774591,26610561.057164423
2022-04-22,25413836.09116247,31536788.47673165,34843181.70804022,36118712.81704492,35738567.0544465,28928117.603381377,26470362.919403344
2022-04-25,25365898.82446587,31396707.33516402,34646231.198677376,35882546.84676513,35443060.97366317,28560864.69216598,26222961.67240421
2022-04-26,25412432.152711045,31542554.768310003,34866216.66063787,36222592.78216738,35866099.34348646,28976744.24051915,26636287.781101543
2022-04-27,25309039.570081353,31250393.8727502,34490027.82772392,35584098.42062646,35075082.49566727,28703184.271765746,26306209.393816613
2022-04-28,25388953.120602522,31479532.98050841,34739829.911218345,35728373.55543034,35253176.51149137,29058608.44899532,26469482.671090826
2022-04-29,25308763.265238177,31267736.989862163,34667243.11775904,35638468.716978595,35141132.507113144,28818520.28393646,26193324.95101026
2022-05-02,25270244.397227585,31161586.75382152,34612311.26667452,35614513.391802385,35110534.45498487,28762105.420956533,26244392.44117917
2022-05-04,25159850.619921792,30796822.91809255,34016285.351202354,34456515.05222066,33745508.050457135,28102436.836317256,25904983.95400275
2022-05-05,25153912.126798652,30750872.333096866,33850607.545818746,34328167.699009955,33701802.12229939,28110904.33599226,25816387.551427707
2022-05-06,25043958.752314672,30401152.8430269,33227091.741126508,33477505.62916221,32817352.643746044,27653659.35354212,25698524.070107374
2022-05-09,24990520.334903155,30214369.10768866,32958239.47924,33162517.769817248,32536456.05697626,27469259.93115911,25539309.383626617
2022-05-10,24938252.93526275,30121602.49754212,32955262.427584082,33203744.33367656,32384411.127020292,27365143.64884822,25565246.97222464
2022-05-11,24927988.354466494,30057002.382478863,32772108.176812995,32885976.181081142,31914752.646797143,27242218.508338083,25481859.32211888
2022-05-12,24638479.24255541,29190426.562530424,31502177.326965444,31257154.63398122,30275584.412217505,26663278.105247624,25093734.213794596
2022-05-13,24656171.549570516,29257570.687728327,31863402.428080145,31683471.156221885,30709860.14273059,26619664.040531565,25223716.276260816
2022-05-16,24720483.527517498,29433410.748855703,32018545.03442715,32030739.033039954,30956594.12920921,26721086.650746673,25434825.853779286
2022-05-17,25003852.010524593,30224226.904859774,32907110.93966189,32915544.135512926,31933679.336378224,27424462.99304447,25736180.032852635
2022-05-18,25012007.912663057,30247451.2561679,32969108.046052508,32938572.008156892,31924493.475287184,27392384.871869043,25732782.624127373
2022-05-19,24793514.683973953,29614813.202811655,32124970.15363774,32158550.1510066,31257724.045959458,26665585.293955754,25437600.68915025
2022-05-20,25115813.624498338,30526586.594822586,33392858.712456334,33534261.064096827,32693648.548418436,27436057.49467414,25803007.315499038
2022-05-23,25136505.403835155,30610650.507051624,33565278.79272847,33716072.11419331,32828400.101225637,27349227.56024749,25894091.64970409
2022-05-24,25079323.97150097,30457077.830752254,33432869.456751812,33686036.60848894,32874386.580995142,27198182.825380947,25808872.221573096
2022-05-25,24963014.208585642,30086260.599977925,32795937.07220231,33019031.373198934,32175794.492668297,27049890.32069923,25588080.76882445
2022-05-26,24949529.14901629,30037861.981718298,32635249.854405247,32882856.500094935,32075654.78672691,27314608.01800778,25625352.483706973
2022-05-27,24991066.574220408,30206482.356032394,33013501.206818108,33473242.64045477,32654800.56638179,27622565.008262545,25752227.0586882
2022-05-30,25120644.253114745,30587323.70781653,33454209.902438447,33860279.47420454,32983176.865727898,28144481.544247076,25924567.67749095
2022-05-31,25158323.661094822,30646143.02966859,33460370.826181117,33789603.103174806,32935094.516934164,28058811.05998339,26018836.73606075
2022-06-01,25089102.297701113,30441302.292859126,33124036.702935964,33447080.014803723,32341464.394242488,27954284.87104923,25945075.745842814
2022-06-02,25177027.3655246,30691407.643409476,33492418.448982224,33830035.55360925,32509903.411294762,28132348.308198247,25877193.386451703
2022-06-03,25103336.485672742,30470235.567135002,33254804.025622416,33604681.142043196,32229596.305194493,28058354.30688889,25665517.491496284
2022-06-06,25123014.75321597,30457359.557867344,33111929.747358065,33452623.056250766,32199809.117488425,28033443.695811804,25672366.72794326
2022-06-07,25049228.83295405,30206067.774364106,32629341.896451645,32911023.843246184,31448691.2689002,27774218.747255087,25574913.99225113
2022-06-08,25078398.215224892,30263244.814086415,32642180.376194637,33067284.679904185,31672821.047246747,27672585.327919442,25567367.70409597
2022-06-09,25173180.40007015,30471360.67704436,32891783.93659814,33318180.566231593,32004729.702545542,27882832.29080415,25727860.936929453
2022-06-10,25069238.527607154,30230198.533475075,32600372.028051686,32909536.502235256,31517319.73481406,27415245.94982977,25601945.42084095
2022-06-13,24767083.818455644,29515937.32332756,31606180.295782086,31786601.959295504,30425273.962581202,26692088.685054686,25309193.58034921
2022-06-14,24678859.407100964,29305702.973869096,31404346.21176215,31641515.594052035,30083569.502850953,26620472.1421603,25243908.675555725
2022-06-15,24731666.548658818,29454482.447971236,31761080.95891014,32030951.778519012,30797195.17017783,26575370.70198266,25266608.939697016
2022-06-16,24429242.743170906,28780770.7456441,31059788.287237227,31254573.012703277,29858609.714579318,26013822.051336702,24975149.952807415
2022-06-17,24317934.240678925,28481107.866897814,30792436.94675459,31226566.796611678,29429501.886072915,25900207.646983728,24735601.507387068
2022-06-20,24240297.1423159,28261376.951431915,30811060.668911025,31131265.79752981,29442453.78188251,25998749.19921813,24773378.39745296
2022-06-21,24515531.10209962,28875045.617079947,31459213.403267715,31719934.780382656,30277223.961866997,26487603.838131387,25039484.799233172
2022-06-22,24286244.11508785,28351359.356359486,30962427.46887057,31167643.81299386,29678470.519031085,26105734.82789192,24877599.694069557
2022-06-23,24487417.431322325,28810064.419280667,31433402.86573077,31390690.395370282,30485754.703392275,26348458.106957518,25281699.45175482
2022-06-24,24650992.30084479,29172118.305853624,31880262.0938595,31880637.027518764,30975556.51496807,26589998.512624536,25543930.12977435
2022-06-27,24790399.06940139,29496397.686558243,32133937.522084862,32081487.073300947,31216944.831391834,26814943.555857975,25601138.209711667
2022-06-28,24809476.40236806,29515648.11780928,31938665.825366035,32040478.904585637,31258932.15194866,26845651.417749897,25653251.342994876
2022-06-29,24763247.7888315,29473378.6227628,31836055.45997168,31927660.78567665,30694270.849807665,26759114.273768432,25574755.64809524
2022-06-30,24736803.98067998,29343550.524033442,31716232.675913002,31770437.71658084,30642238.56930638,26736370.311985783,25575514.604674242
2022-07-01,24662947.950359315,29146687.15261531,31841914.23988961,31770767.187699202,31166975.9545678,26688645.469419207,25684572.654999193
2022-07-04,24727111.31794108,29248629.660896376,32017941.529052626,31966445.23193811,31230263.345565096,26836235.27703246,25670502.507831007
2022-07-05,24739146.369921397,29285092.878364608,32038355.025772125,32090680.730443124,31377908.3463263,26794682.45705057,25634498.18200916
2022-07-06,24837599.46084517,29632525.858847912,32710698.51293057,32705876.29160065,32158564.73934787,27097989.935035653,25747738.896753084
2022-07-07,24933752.78477072,29833158.443319958,32811170.424465124,32704564.415419802,32127295.02465052,27341486.180876564,25781049.598315936
2022-07-08,24963068.46010654,29895857.366405196,32900995.27352343,32750852.601909705,32310439.20225496,27491394.888815753,25766024.03471218
2022-07-11,25082786.36070913,30183707.051602162,33267387.613157388,33045297.34941902,32507242.16203574,27484988.633874916,25816120.80070069
2022-07-12,25014326.79381004,30035308.00811366,33139423.468247473,32917704.835721523,32393047.595324475,27217682.66903085,25784751.497902744
2022-07-13,24998015.01877124,29954524.10375009,32976694.421516076,32603529.885693505,32373920.672209963,27062585.71440283,25765623.226217274
2022-07-14,25030834.78563521,29990096.588531703,33071230.472977474,32725444.99934423,32390390.142713096,27023995.933726296,25777701.571315475
2022-07-15,25071707.0040369,30089673.191256147,33259238.670608297,32836587.67668297,32572253.50685478,27211381.81865028,25848239.964837123
2022-07-18,25246258.285602316,30519214.668177933,33732734.81015058,33382753.399791032,32951999.03025819,27600207.529867552,25834690.30246245
2022-07-19,25278961.67261202,30635723.07929459,33944178.403357655,33615626.3319467,33047809.21910041,27709512.058867272,25855381.435098395
2022-07-20,25342879.10191191,30823376.63007533,34074649.59550558,33866201.82783675,33083714.551685724,28015220.41850295,25848189.621458672
2022-07-21,25468798.073544532,31212842.82054048,34584522.136608735,34385424.88747043,33441736.278035052,28176009.21938553,25876452.14241799
2022-07-22,25509747.337552425,31314812.90071037,34631906.02668154,34450213.01085703,33572400.64816931,28369707.6663079,25899689.81989656
2022-07-25,25484302.85132488,31245951.293881148,34492542.993852094,34157357.57230343,33430633.617970876,28219681.84219063,25799382.035748523
2022-07-26,25461998.385637272,31251128.49139815,34629357.2799043,34351468.45076666,33606810.225717336,27969990.15052942,25767192.63075004
2022-07-27,25566792.866112985,31531031.489448324,35022243.0828013,34632553.82151421,33946044.66301965,28241875.357936315,25797697.657461964
2022-07-28,25776006.948671885,32109336.952412955,35993818.9930242,35952610.20417051,35524014.44105965,28730214.685666032,25819411.37385076
